"","V1","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"297741",795,795,3245,4443,7688,0.1298,0.05924,0.07688,6161,8338,1379,1896,3275,0.05516,0.02528,0.03275,3837,11363,15200,0.15348,0.151506666666667,0.152,485,706,211,308,3333,11847,3258,4421,7679,0.13032,0.0589466666666667,0.07679,15503,54808,17872,58043,75915,0.71488,0.773906666666667,0.75915,734,2346,3080,0.02936,0.03128,0.0308,5986,35586,41572,0.23944,0.47448,0.41572,6720,37932,97,348,0.0144345238095238,0.00917431192660551,64,76,0.00952380952380952,0.00200358536328166,161,424,0.0239583333333333,0.0111778972898872,0.54767751176591,0.582176618555916,0.616167957136197,-0.0653950953678475,0.462362582964767,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",92,TRUE,"highUnequal",0.615395095367848,0.0876374170352331,0.613072607133757,0.119814035591149,0.615180467091295,0.0963103566580646,0.62010780925268,0.177404099862587,0.07679,0.15695,0.27058,92,109,0.55,0.5,0.1,83,896516066,6.00522
"298089",90,90,3190,4329,7519,0.1276,0.05772,0.07519,5876,7897,1367,1804,3171,0.05468,0.0240533333333333,0.03171,3706,11494,15200,0.14824,0.153253333333333,0.152,437,676,179,296,3605,12440,3090,4085,7175,0.1236,0.0544666666666667,0.07175,15516,54656,17765,57746,75511,0.7106,0.769946666666667,0.75511,1624,2128,3752,0.06496,0.0283733333333333,0.03752,11002,35009,46011,0.44008,0.466786666666667,0.46011,12626,37137,211,314,0.0167115476001901,0.00845517947060883,62,82,0.00491050213844448,0.00220804049869402,273,396,0.0216220497386346,0.0106632199693029,0.55933117583603,0.593297458112791,0.624702641481549,0.563218390804598,0.588208352335015,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",89,TRUE,"equal",-0.0132183908045977,-0.0382083523350152,-0.00388721496856759,0.00508910577777577,0.00181306961411676,-0.0539675547306158,0.00664735291578444,0.0219962060893713,0.07175,0.14751,0.27044,89,105,0.55,0.5,0.1,84,882814956,6.00502
"298440",441,441,3190,4329,7519,0.1276,0.05772,0.07519,5876,7897,1367,1804,3171,0.05468,0.0240533333333333,0.03171,3706,11494,15200,0.14824,0.153253333333333,0.152,437,676,179,296,3605,12440,3090,4085,7175,0.1236,0.0544666666666667,0.07175,15516,54656,17765,57746,75511,0.7106,0.769946666666667,0.75511,915,2128,3043,0.0366,0.0283733333333333,0.03043,7048,35009,42057,0.28192,0.466786666666667,0.42057,7963,37137,108,314,0.0135627276152204,0.00845517947060883,35,82,0.00439532839382142,0.00220804049869402,143,396,0.0179580560090418,0.0106632199693029,0.55933117583603,0.593297458112791,0.624702641481549,0.224772313296904,0.531794275539139,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",89,TRUE,"modUnequal",0.325227686703097,0.0182057244608608,0.334558862539127,0.0615031825736517,0.326666666666667,0.014712351478309,0.331500949968334,0.090676112298296,0.07175,0.14751,0.27044,89,105,0.55,0.5,0.1,84,882814956,6.00502
"298791",792,792,3190,4329,7519,0.1276,0.05772,0.07519,5876,7897,1367,1804,3171,0.05468,0.0240533333333333,0.03171,3706,11494,15200,0.14824,0.153253333333333,0.152,437,676,179,296,3605,12440,3090,4085,7175,0.1236,0.0544666666666667,0.07175,15516,54656,17765,57746,75511,0.7106,0.769946666666667,0.75511,695,2128,2823,0.0278,0.0283733333333333,0.02823,5970,35009,40979,0.2388,0.466786666666667,0.40979,6665,37137,88,314,0.0132033008252063,0.00845517947060883,44,82,0.00660165041260315,0.00220804049869402,132,396,0.0198049512378095,0.0106632199693029,0.55933117583603,0.593297458112791,0.624702641481549,-0.0206235011990408,0.4778666369655,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",89,TRUE,"highUnequal",0.570623501199041,0.0721333630345004,0.579954677035071,0.115430821147291,0.601681336041526,0.102895526375409,0.606515619343193,0.178859287195396,0.07175,0.14751,0.27044,89,105,0.55,0.5,0.1,84,882814956,6.00502
"299152",100,100,3149,4122,7271,0.12596,0.05496,0.07271,5651,7521,1318,1744,3062,0.05272,0.0232533333333333,0.03062,3818,11382,15200,0.15272,0.15176,0.152,450,644,194,271,3052,10668,2921,3942,6863,0.11684,0.05256,0.06863,16293,56805,18592,59838,78430,0.74368,0.79784,0.7843,1552,2099,3651,0.06208,0.0279866666666667,0.03651,11730,37020,48750,0.4692,0.4936,0.4875,13282,39119,232,305,0.0174672489082969,0.00779672282011299,57,71,0.0042915223610902,0.00181497482041974,289,376,0.0217587712693871,0.00961169764053273,0.550154056829853,0.580691077137302,0.612921048213826,0.549183848797251,0.571468925963675,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",99,TRUE,"equal",0.000816151202749138,-0.0214689259636752,0.000970208032601838,0.00922215117362657,-0.00876522231662413,-0.0607182392577845,-0.00158533636535418,0.0172494323192153,0.06863,0.14972,0.27059,99,116,0.55,0.5,0.1,85,847934324,6.00546
"299503",451,451,3149,4122,7271,0.12596,0.05496,0.07271,5651,7521,1318,1744,3062,0.05272,0.0232533333333333,0.03062,3818,11382,15200,0.15272,0.15176,0.152,450,644,194,271,3052,10668,2921,3942,6863,0.11684,0.05256,0.06863,16293,56805,18592,59838,78430,0.74368,0.79784,0.7843,842,2099,2941,0.03368,0.0279866666666667,0.02941,7786,37020,44806,0.31144,0.4936,0.44806,8628,39119,125,305,0.0144877144181734,0.00779672282011299,40,71,0.00463606861381548,0.00181497482041974,165,376,0.0191237830319889,0.00961169764053273,0.550154056829853,0.580691077137302,0.612921048213826,0.169041963578781,0.475701841849626,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",99,TRUE,"modUnequal",0.380958036421219,0.074298158150374,0.381112093251072,0.104989235287676,0.333308195072901,0.0375031102716208,0.340488081024171,0.115470781848621,0.06863,0.14972,0.27059,99,116,0.55,0.5,0.1,85,847934324,6.00546
"299854",802,802,3149,4122,7271,0.12596,0.05496,0.07271,5651,7521,1318,1744,3062,0.05272,0.0232533333333333,0.03062,3818,11382,15200,0.15272,0.15176,0.152,450,644,194,271,3052,10668,2921,3942,6863,0.11684,0.05256,0.06863,16293,56805,18592,59838,78430,0.74368,0.79784,0.7843,660,2099,2759,0.0264,0.0279866666666667,0.02759,6407,37020,43427,0.25628,0.4936,0.43427,7067,39119,80,305,0.0113202207443045,0.00779672282011299,49,71,0.00693363520588651,0.00181497482041974,129,376,0.018253855950191,0.00961169764053273,0.550154056829853,0.580691077137302,0.612921048213826,-0.0601010101010102,0.449589370201202,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",99,TRUE,"highUnequal",0.61010101010101,0.100410629798798,0.610255066930863,0.1311017069361,0.578382838283828,0.0941179038538775,0.585562724235098,0.172085575430877,0.06863,0.14972,0.27059,99,116,0.55,0.5,0.1,85,847934324,6.00546
"300204",99,99,3836,5276,9112,0.15344,0.0703466666666667,0.09112,7628,10402,1697,2316,4013,0.06788,0.03088,0.04013,3882,11318,15200,0.15528,0.150906666666667,0.152,571,766,259,325,2737,10368,4151,5665,9816,0.16604,0.0755333333333333,0.09816,14631,54224,17579,58181,75760,0.70316,0.775746666666667,0.7576,2217,2922,5139,0.08868,0.03896,0.05139,11186,36174,47360,0.44744,0.48232,0.4736,13403,39096,311,378,0.02320376035216,0.00966850828729282,101,135,0.00753562635230918,0.00345303867403315,412,513,0.0307393867044692,0.013121546961326,0.545089536657833,0.587655538659084,0.631761121136808,0.560667568786649,0.592438831020688,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",98,TRUE,"equal",-0.0106675687866485,-0.0424388310206876,-0.0155780321288151,-0.00478329236160369,0.0065009974846042,-0.052908875306551,-0.00419969163881162,0.0127851578831146,0.09816,0.16477,0.27476,98,111,0.55,0.5,0.1,86,986427128,6.00486
"300555",450,450,3836,5276,9112,0.15344,0.0703466666666667,0.09112,7628,10402,1697,2316,4013,0.06788,0.03088,0.04013,3882,11318,15200,0.15528,0.150906666666667,0.152,571,766,259,325,2737,10368,4151,5665,9816,0.16604,0.0755333333333333,0.09816,14631,54224,17579,58181,75760,0.70316,0.775746666666667,0.7576,1258,2922,4180,0.05032,0.03896,0.0418,7438,36174,43612,0.29752,0.48232,0.43612,8696,39096,168,378,0.0193192272309108,0.00966850828729282,75,135,0.00862465501379945,0.00345303867403315,243,513,0.0279438822447102,0.013121546961326,0.545089536657833,0.587655538659084,0.631761121136808,0.225755166931637,0.522405617153551,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",98,TRUE,"modUnequal",0.324244833068363,0.0275943828464489,0.319334369726196,0.0652499215055328,0.356219362745098,0.0405526987088103,0.345518673621682,0.106246731898476,0.09816,0.16477,0.27476,98,111,0.55,0.5,0.1,86,986427128,6.00486
"300906",801,801,3836,5276,9112,0.15344,0.0703466666666667,0.09112,7628,10402,1697,2316,4013,0.06788,0.03088,0.04013,3882,11318,15200,0.15528,0.150906666666667,0.152,571,766,259,325,2737,10368,4151,5665,9816,0.16604,0.0755333333333333,0.09816,14631,54224,17579,58181,75760,0.70316,0.775746666666667,0.7576,973,2922,3895,0.03892,0.03896,0.03895,6220,36174,42394,0.2488,0.48232,0.42394,7193,39096,133,378,0.0184901988043932,0.00966850828729282,70,135,0.00973168358125956,0.00345303867403315,203,513,0.0282218823856527,0.013121546961326,0.545089536657833,0.587655538659084,0.631761121136808,-0.00102774922918814,0.483629739574925,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",98,TRUE,"highUnequal",0.551027749229188,0.0663702604250745,0.546117285887022,0.104025799084158,0.615816119886594,0.114500881407087,0.605115430763178,0.180194914596753,0.09816,0.16477,0.27476,98,111,0.55,0.5,0.1,86,986427128,6.00486
"301245",87,87,2920,3997,6917,0.1168,0.0532933333333333,0.06917,5354,7275,1222,1685,2907,0.04888,0.0224666666666667,0.02907,3807,11393,15200,0.15228,0.151906666666667,0.152,439,601,187,246,3925,13383,2800,3801,6601,0.112,0.05068,0.06601,15717,54336,17793,57120,74913,0.71172,0.7616,0.74913,1482,1961,3443,0.05928,0.0261466666666667,0.03443,10838,34459,45297,0.43352,0.459453333333333,0.45297,12320,36420,203,262,0.0164772727272727,0.0071938495332235,55,66,0.00446428571428571,0.00181219110378913,258,328,0.0209415584415584,0.00900604063701263,0.5475,0.577135898109244,0.607335330167845,0.558929374718848,0.583825116503922,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",86,TRUE,"equal",-0.00892937471884836,-0.0338251165039216,-0.0114293747188484,-0.00668921839467795,-0.0106274067812528,-0.0697050604767149,-0.010867120178861,0.000750690697277512,0.06601,0.14873,0.26797,86,104,0.55,0.5,0.1,87,426812500,6.00484
"301596",438,438,2920,3997,6917,0.1168,0.0532933333333333,0.06917,5354,7275,1222,1685,2907,0.04888,0.0224666666666667,0.02907,3807,11393,15200,0.15228,0.151906666666667,0.152,439,601,187,246,3925,13383,2800,3801,6601,0.112,0.05068,0.06601,15717,54336,17793,57120,74913,0.71172,0.7616,0.74913,859,1961,2820,0.03436,0.0261466666666667,0.0282,7055,34459,41514,0.2822,0.459453333333333,0.41514,7914,36420,105,262,0.013267626990144,0.0071938495332235,38,66,0.00480161738690927,0.00181219110378913,143,328,0.0180692443770533,0.00900604063701263,0.5475,0.577135898109244,0.607335330167845,0.239037640667443,0.532610687040437,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",86,TRUE,"modUnequal",0.310962359332557,0.0173893129595628,0.308462359332557,0.0445252110688065,0.324631561516807,0.016680083410076,0.324391848119199,0.0871358345840684,0.06601,0.14873,0.26797,86,104,0.55,0.5,0.1,87,426812500,6.00484
"301947",789,789,2920,3997,6917,0.1168,0.0532933333333333,0.06917,5354,7275,1222,1685,2907,0.04888,0.0224666666666667,0.02907,3807,11393,15200,0.15228,0.151906666666667,0.152,439,601,187,246,3925,13383,2800,3801,6601,0.112,0.05068,0.06601,15717,54336,17793,57120,74913,0.71172,0.7616,0.74913,602,1961,2563,0.02408,0.0261466666666667,0.02563,5824,34459,40283,0.23296,0.459453333333333,0.40283,6426,36420,76,262,0.0118269530034236,0.0071938495332235,52,66,0.00809212573918456,0.00181219110378913,128,328,0.0199190787426082,0.00900604063701263,0.5475,0.577135898109244,0.607335330167845,-0.0858250276854926,0.44944615677411,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",86,TRUE,"highUnequal",0.635825027685493,0.10055384322589,0.633325027685493,0.127689741335133,0.601472240953023,0.0913126259530143,0.601232527555415,0.161768377127007,0.06601,0.14873,0.26797,86,104,0.55,0.5,0.1,87,426812500,6.00484
"302301",90,90,2685,3666,6351,0.1074,0.04888,0.06351,4781,6529,1129,1466,2595,0.04516,0.0195466666666667,0.02595,3785,11415,15200,0.1514,0.1522,0.152,415,555,149,229,3728,12795,2493,3337,5830,0.09972,0.0444933333333333,0.0583,16487,55670,18385,58276,76661,0.7354,0.777013333333333,0.76661,1326,1831,3157,0.05304,0.0244133333333333,0.03157,11342,35108,46450,0.45368,0.468106666666667,0.4645,12668,36939,188,252,0.0148405431007262,0.00682205798749289,40,58,0.00315756236185665,0.00157015620347059,228,310,0.0179981054625829,0.00839221419096348,0.553817355261399,0.577712887456971,0.603581106674763,0.539718451483157,0.5539039543741,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",89,TRUE,"equal",0.0102815485168427,-0.00390395437410018,0.0140989037782412,0.0238089330828707,0.00902815133584367,-0.0437190646178711,0.00656639342919862,0.0304386581143883,0.0583,0.15976,0.26968,89,111,0.55,0.5,0.1,88,24444579,6.00526
"302652",441,441,2685,3666,6351,0.1074,0.04888,0.06351,4781,6529,1129,1466,2595,0.04516,0.0195466666666667,0.02595,3785,11415,15200,0.1514,0.1522,0.152,415,555,149,229,3728,12795,2493,3337,5830,0.09972,0.0444933333333333,0.0583,16487,55670,18385,58276,76661,0.7354,0.777013333333333,0.76661,723,1831,2554,0.02892,0.0244133333333333,0.02554,7288,35108,42396,0.29152,0.468106666666667,0.42396,8011,36939,109,252,0.0136062913493946,0.00682205798749289,47,58,0.00586693296717014,0.00157015620347059,156,310,0.0194732243165647,0.00839221419096348,0.553817355261399,0.577712887456971,0.603581106674763,0.155832180728446,0.474282636420381,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",89,TRUE,"modUnequal",0.394167819271554,0.0757173635796187,0.397985174532952,0.10343025103659,0.339392537773666,0.0336341941619942,0.336930779867021,0.107791916894254,0.0583,0.15976,0.26968,89,111,0.55,0.5,0.1,88,24444579,6.00526
"303003",792,792,2685,3666,6351,0.1074,0.04888,0.06351,4781,6529,1129,1466,2595,0.04516,0.0195466666666667,0.02595,3785,11415,15200,0.1514,0.1522,0.152,415,555,149,229,3728,12795,2493,3337,5830,0.09972,0.0444933333333333,0.0583,16487,55670,18385,58276,76661,0.7354,0.777013333333333,0.76661,557,1831,2388,0.02228,0.0244133333333333,0.02388,5935,35108,41043,0.2374,0.468106666666667,0.41043,6492,36939,72,252,0.011090573012939,0.00682205798749289,39,58,0.00600739371534196,0.00157015620347059,111,310,0.017097966728281,0.00839221419096348,0.553817355261399,0.577712887456971,0.603581106674763,-0.0957510472770795,0.444290549254631,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",89,TRUE,"highUnequal",0.64575104727708,0.105709450745369,0.649568402538478,0.13342233820234,0.622026800670017,0.109854688442621,0.619565042763372,0.184012411174881,0.0583,0.15976,0.26968,89,111,0.55,0.5,0.1,88,24444579,6.00526
"303351",87,87,3186,4297,7483,0.12744,0.0572933333333333,0.07483,5757,7764,1352,1832,3184,0.05408,0.0244266666666667,0.03184,3829,11371,15200,0.15316,0.151613333333333,0.152,496,666,206,292,3772,13145,3020,4038,7058,0.1208,0.05384,0.07058,15469,54083,17654,57077,74731,0.70616,0.761026666666667,0.74731,1549,2113,3662,0.06196,0.0281733333333333,0.03662,10807,34312,45119,0.43228,0.457493333333333,0.45119,12356,36425,213,286,0.0172385885399806,0.00785175017158545,57,79,0.00461314341210748,0.00216884008236102,270,365,0.0218517319520881,0.0100205902539465,0.55430463576159,0.586437306081351,0.617562177242166,0.545298041747364,0.570357537056752,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",86,TRUE,"equal",0.0047019582526362,-0.0203575370567521,0.00900659401422566,0.0160797690245993,0.00119653288110044,-0.0553167425326866,-0.000236464795119518,0.0161119267067102,0.07058,0.15197,0.27069,86,103,0.55,0.5,0.1,89,475470722,6.005
"303702",438,438,3186,4297,7483,0.12744,0.0572933333333333,0.07483,5757,7764,1352,1832,3184,0.05408,0.0244266666666667,0.03184,3829,11371,15200,0.15316,0.151613333333333,0.152,496,666,206,292,3772,13145,3020,4038,7058,0.1208,0.05384,0.07058,15469,54083,17654,57077,74731,0.70616,0.761026666666667,0.74731,913,2113,3026,0.03652,0.0281733333333333,0.03026,7000,34312,41312,0.28,0.457493333333333,0.41312,7913,36425,135,286,0.0170605332996335,0.00785175017158545,57,79,0.00720333628206748,0.00216884008236102,192,365,0.024263869581701,0.0100205902539465,0.55430463576159,0.586437306081351,0.617562177242166,0.228550565899963,0.527849203890745,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",86,TRUE,"modUnequal",0.321449434100037,0.0221507961092553,0.325754069861626,0.0585881021906067,0.333668793978072,0.0218865856212049,0.332235796301852,0.0933152548606018,0.07058,0.15197,0.27069,86,103,0.55,0.5,0.1,89,475470722,6.005
"304053",789,789,3186,4297,7483,0.12744,0.0572933333333333,0.07483,5757,7764,1352,1832,3184,0.05408,0.0244266666666667,0.03184,3829,11371,15200,0.15316,0.151613333333333,0.152,496,666,206,292,3772,13145,3020,4038,7058,0.1208,0.05384,0.07058,15469,54083,17654,57077,74731,0.70616,0.761026666666667,0.74731,662,2113,2775,0.02648,0.0281733333333333,0.02775,5874,34312,40186,0.23496,0.457493333333333,0.40186,6536,36425,86,286,0.0131578947368421,0.00785175017158545,39,79,0.00596695226438188,0.00216884008236102,125,365,0.019124847001224,0.0100205902539465,0.55430463576159,0.586437306081351,0.617562177242166,-0.0639476334340383,0.4535764398352,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",86,TRUE,"highUnequal",0.613947633434038,0.0964235601648002,0.618252269195628,0.132860866246152,0.619211877651261,0.10813865992313,0.617778879975041,0.179567329162527,0.07058,0.15197,0.27069,86,103,0.55,0.5,0.1,89,475470722,6.005
"304412",95,95,3510,4702,8212,0.1404,0.0626933333333333,0.08212,6699,9034,1494,2037,3531,0.05976,0.02716,0.03531,3858,11342,15200,0.15432,0.151226666666667,0.152,527,698,232,303,3134,11269,3562,4864,8426,0.14248,0.0648533333333333,0.08426,15160,54694,17723,58154,75877,0.70892,0.775386666666667,0.75877,1885,2611,4496,0.0754,0.0348133333333333,0.04496,11210,35832,47042,0.4484,0.47776,0.47042,13095,38443,264,335,0.0201603665521191,0.00871420024451786,72,105,0.00549828178694158,0.00273131649455037,336,440,0.0256586483390607,0.0114455167390682,0.544825004679019,0.58384291147262,0.62150585462394,0.538284703801945,0.566658701408222,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",94,TRUE,"equal",0.0117152961980549,-0.0166587014082221,0.00654030087707413,0.0171842100643983,0.0116643929058664,-0.0454763854264244,0.00505571464151933,0.0235725882407969,0.08426,0.15802,0.27297,94,109,0.55,0.5,0.1,9,840450036,6.00492
"304763",446,446,3510,4702,8212,0.1404,0.0626933333333333,0.08212,6699,9034,1494,2037,3531,0.05976,0.02716,0.03531,3858,11342,15200,0.15432,0.151226666666667,0.152,527,698,232,303,3134,11269,3562,4864,8426,0.14248,0.0648533333333333,0.08426,15160,54694,17723,58154,75877,0.70892,0.775386666666667,0.75877,1084,2611,3695,0.04336,0.0348133333333333,0.03695,7366,35832,43198,0.29464,0.47776,0.43198,8450,38443,121,335,0.0143195266272189,0.00871420024451786,68,105,0.00804733727810651,0.00273131649455037,189,440,0.0223668639053254,0.0114455167390682,0.544825004679019,0.58384291147262,0.62150585462394,0.197109471094711,0.504848322512026,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",94,TRUE,"modUnequal",0.352890528905289,0.0451516774879739,0.347715533584308,0.0789945889605943,0.346235294117647,0.0322038649164115,0.3396266158533,0.101252838583633,0.08426,0.15802,0.27297,94,109,0.55,0.5,0.1,9,840450036,6.00492
"305114",797,797,3510,4702,8212,0.1404,0.0626933333333333,0.08212,6699,9034,1494,2037,3531,0.05976,0.02716,0.03531,3858,11342,15200,0.15432,0.151226666666667,0.152,527,698,232,303,3134,11269,3562,4864,8426,0.14248,0.0648533333333333,0.08426,15160,54694,17723,58154,75877,0.70892,0.775386666666667,0.75877,795,2611,3406,0.0318,0.0348133333333333,0.03406,5987,35832,41819,0.23948,0.47776,0.41819,6782,38443,102,335,0.0150398112651135,0.00871420024451786,61,105,0.00899439693305809,0.00273131649455037,163,440,0.0240342081981716,0.0114455167390682,0.544825004679019,0.58384291147262,0.62150585462394,-0.0947589098532495,0.451245680400921,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",94,TRUE,"highUnequal",0.64475890985325,0.0987543195990794,0.639583914532269,0.1325972310717,0.636705202312139,0.102323393028738,0.630096524047792,0.171372366695959,0.08426,0.15802,0.27297,94,109,0.55,0.5,0.1,9,840450036,6.00492
"305462",92,92,2482,3306,5788,0.09928,0.04408,0.05788,4379,5887,1007,1394,2401,0.04028,0.0185866666666667,0.02401,3858,11342,15200,0.15432,0.151226666666667,0.152,358,505,165,187,3703,12600,2228,3082,5310,0.08912,0.0410933333333333,0.0531,16909,56512,18679,58829,77508,0.74716,0.784386666666667,0.77508,1169,1569,2738,0.04676,0.02092,0.02738,11439,35773,47212,0.45756,0.476973333333333,0.47212,12608,37342,161,221,0.0127696700507614,0.00591826897327406,42,51,0.00333121827411168,0.00136575437844786,203,272,0.0161008883248731,0.00728402335172192,0.538898862956314,0.560782532143721,0.58610069757193,0.552609067579128,0.570818365027057,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",91,TRUE,"equal",-0.00260906757912749,-0.0208183650270571,-0.0137102046228139,-0.0100358328833364,0.00853354689446517,-0.0509498407643765,-0.000959068052293732,0.0154598181174783,0.0531,0.16157,0.27145,91,115,0.55,0.5,0.1,90,171809159,6.0048
"305813",443,443,2482,3306,5788,0.09928,0.04408,0.05788,4379,5887,1007,1394,2401,0.04028,0.0185866666666667,0.02401,3858,11342,15200,0.15432,0.151226666666667,0.152,358,505,165,187,3703,12600,2228,3082,5310,0.08912,0.0410933333333333,0.0531,16909,56512,18679,58829,77508,0.74716,0.784386666666667,0.77508,632,1569,2201,0.02528,0.02092,0.02201,7450,35773,43223,0.298,0.476973333333333,0.43223,8082,37342,98,221,0.01212571145756,0.00591826897327406,43,51,0.00532046523137837,0.00136575437844786,141,272,0.0174461766889384,0.00728402335172192,0.538898862956314,0.560782532143721,0.58610069757193,0.17246835443038,0.482980675971235,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",91,TRUE,"modUnequal",0.37753164556962,0.0670193240287651,0.366430508525934,0.0778018561724858,0.3710643722116,0.0562253982648454,0.361571757264841,0.1226350571467,0.0531,0.16157,0.27145,91,115,0.55,0.5,0.1,90,171809159,6.0048
"306164",794,794,2482,3306,5788,0.09928,0.04408,0.05788,4379,5887,1007,1394,2401,0.04028,0.0185866666666667,0.02401,3858,11342,15200,0.15432,0.151226666666667,0.152,358,505,165,187,3703,12600,2228,3082,5310,0.08912,0.0410933333333333,0.0531,16909,56512,18679,58829,77508,0.74716,0.784386666666667,0.77508,470,1569,2039,0.0188,0.02092,0.02039,6173,35773,41946,0.24692,0.476973333333333,0.41946,6643,37342,63,221,0.00948366701791359,0.00591826897327406,42,51,0.00632244467860906,0.00136575437844786,105,272,0.0158061116965227,0.00728402335172192,0.538898862956314,0.560782532143721,0.58610069757193,-0.112765957446809,0.4239422814425,"VE Susc.= 0.55","VE Infect.= 0.5","VE Susc.= 0.55 VE Infect.= 0.5",91,TRUE,"highUnequal",0.662765957446809,0.1260577185575,0.651664820403122,0.136840250701221,0.612912541254125,0.110940746933814,0.603419926307367,0.177350405815669,0.0531,0.16157,0.27145,91,115,0.55,0.5,0.1,90,171809159,6.0048
