,VE_susc,Label_testingDiff,t,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptOR_timeDep.2.5.,VE_symptOR_timeDep.50.,VE_symptOR_timeDep.97.5.,Intercept_coef_timeDep_VeOR.2.5.,Intercept_coef_timeDep_VeOR.50.,Intercept_coef_timeDep_VeOR.97.5.,VacStatus_coef_timeDep_VeOR.2.5.,VacStatus_coef_timeDep_VeOR.50.,VacStatus_coef_timeDep_VeOR.97.5.,TimeStep_coef_timeDep_VeOR.2.5.,TimeStep_coef_timeDep_VeOR.50.,TimeStep_coef_timeDep_VeOR.97.5.,Stats_sampleSizeCovid_unvac.2.5.,Stats_sampleSizeCovid_unvac.50.,Stats_sampleSizeCovid_unvac.97.5.,Stats_sampleSizeCovid_vac.2.5.,Stats_sampleSizeCovid_vac.50.,Stats_sampleSizeCovid_vac.97.5.,Stats_sampleSizeNonCovid_unvac.2.5.,Stats_sampleSizeNonCovid_unvac.50.,Stats_sampleSizeNonCovid_unvac.97.5.,Stats_sampleSizeNonCovid_vac.2.5.,Stats_sampleSizeNonCovid_vac.50.,Stats_sampleSizeNonCovid_vac.97.5.
317,0.55,highUnequal,104,0.461258343,0.4921067,0.511263888,0.496088288,0.520586522,0.543418818,-4.705196796,-3.518319834,-2.703105362,-0.783988793,-0.735191858,-0.685354546,0.035164412,0.044868638,0.057246794,2699.475,3082.5,3298.675,8495.675,9615.5,10208.975,5077.725,5251.5,5484.05,31848.65,32319,33050.55
318,0.55,highUnequal,105,0.459090097,0.491797482,0.510282698,0.494969528,0.518980971,0.538741182,-4.587799544,-3.415299984,-2.62969593,-0.773799106,-0.731848529,-0.683136949,0.033817337,0.043239071,0.055426894,2747.225,3120.5,3319.625,8673.35,9710.5,10276.35,5118.875,5273,5496.725,31953.9,32403.5,33084.6
319,0.55,highUnequal,106,0.456579365,0.492182055,0.509374154,0.492466301,0.518019486,0.538254021,-4.47716894,-3.322206927,-2.549989443,-0.772754227,-0.729851615,-0.678195137,0.032477036,0.041858532,0.053811471,2796.85,3150,3334.25,8833.825,9809.5,10335.35,5152.125,5298.5,5517.1,32068.475,32498,33129.325
320,0.55,highUnequal,107,0.456631223,0.491339518,0.508905137,0.490991961,0.515041885,0.535835453,-4.36767831,-3.250412098,-2.488686202,-0.767516609,-0.723692752,-0.67529305,0.031324617,0.040641302,0.05234733,2849.425,3179.5,3349.775,8986.825,9900,10385.225,5190.375,5328.5,5537.575,32186.05,32587,33173.2
321,0.55,highUnequal,108,0.456202087,0.490138928,0.506862879,0.490632315,0.51429545,0.534377075,-4.277804569,-3.156241384,-2.415946605,-0.764388105,-0.722154766,-0.674585337,0.03001112,0.038978518,0.050937251,2891.325,3204.5,3365.25,9145.6,9989.5,10431.35,5217.325,5355,5560.525,32310.55,32700.5,33222.775
322,0.55,highUnequal,109,0.45752204,0.489631113,0.506938283,0.486159303,0.512147108,0.53081371,-4.176648251,-3.08997169,-2.354810732,-0.756758627,-0.717741397,-0.665842086,0.028895547,0.037920584,0.049559418,2948.65,3232.5,3380.525,9291.8,10063.5,10476.625,5253.9,5386,5576.1,32430.05,32798.5,33287.725
323,0.55,highUnequal,110,0.459325468,0.488528224,0.506076294,0.485181545,0.511038368,0.533017688,-4.074561513,-3.00740743,-2.283268529,-0.761464234,-0.715471385,-0.66394116,0.027658673,0.036639034,0.047985197,2989.025,3259,3397.625,9428.325,10128.5,10512.675,5279.95,5415.5,5599.675,32537.375,32907.5,33358.075
324,0.55,highUnequal,111,0.461590032,0.487842429,0.504759855,0.482438073,0.509153458,0.528574716,-3.976244448,-2.925207854,-2.230497223,-0.751995571,-0.711623743,-0.658627233,0.026692786,0.035260296,0.04661636,3030.225,3280,3411.625,9559.2,10194.5,10550.05,5305.75,5444.5,5614.675,32663.475,33018.5,33404.725
325,0.55,highUnequal,112,0.461015275,0.486900608,0.504652448,0.480872984,0.507544368,0.529444845,-3.879173998,-2.845552578,-2.162090479,-0.753848211,-0.708351009,-0.655607276,0.025483379,0.033921849,0.045171264,3061.75,3299.5,3425.1,9680.925,10250,10575.3,5339.475,5476.5,5631.65,32787.225,33139.5,33484.125
326,0.55,highUnequal,113,0.460539658,0.486372974,0.503602366,0.478621954,0.505614334,0.525999992,-3.773751427,-2.776694138,-2.104011091,-0.746548639,-0.704439391,-0.651282773,0.024430934,0.032797213,0.043562983,3090.275,3316.5,3440.3,9780.85,10298.5,10607.45,5367.8,5508,5659.725,32911.325,33249.5,33571.075
327,0.55,highUnequal,114,0.459532106,0.485412334,0.501936562,0.476269283,0.503696217,0.522495801,-3.692643326,-2.699595729,-2.060114311,-0.739182793,-0.700567085,-0.646778307,0.023595393,0.031653948,0.042372502,3117.95,3333.5,3454.875,9874.9,10350,10631.125,5404.9,5541,5687.05,33037.425,33378.5,33646.775
328,0.55,highUnequal,115,0.458525518,0.484363557,0.502221659,0.475414701,0.502175353,0.524046854,-3.598313274,-2.631002371,-2.002993622,-0.742436264,-0.697507514,-0.645151846,0.022508575,0.030458474,0.041011508,3143.325,3348,3467.925,9967.275,10390.5,10656.075,5427.7,5578,5717.775,33179.95,33497.5,33736.525
329,0.55,highUnequal,116,0.458271615,0.483409423,0.500981709,0.473591582,0.499134447,0.521494398,-3.519095724,-2.569243988,-1.941721111,-0.737097628,-0.691417739,-0.641677998,0.021482729,0.029412929,0.03992335,3172.9,3364,3477.925,10036.125,10432.5,10673.825,5468.475,5612.5,5748.6,33306.225,33618.5,33850.125
330,0.55,highUnequal,117,0.457794752,0.481096452,0.499271274,0.472848293,0.498218414,0.518363566,-3.426674366,-2.505711875,-1.902157216,-0.73058136,-0.689590396,-0.640266906,0.020701133,0.028418051,0.03852755,3199.175,3375,3486.775,10105.7,10470.5,10694.3,5500.85,5644.5,5780.3,33436.9,33739,33931.25
331,0.55,highUnequal,118,0.456000958,0.480426823,0.498481896,0.469896989,0.494869266,0.518150116,-3.34850116,-2.441168653,-1.852740341,-0.730123862,-0.682938033,-0.634684018,0.019853708,0.027336507,0.037315188,3226.825,3386,3493.35,10158.9,10502.5,10713.3,5534.425,5683,5812.975,33560.125,33857,34050.575
332,0.55,highUnequal,119,0.454062447,0.478929103,0.496778893,0.469056106,0.494061431,0.516930675,-3.256986651,-2.372624598,-1.801373275,-0.727599005,-0.681340025,-0.63309895,0.018941935,0.026318325,0.036046418,3246.875,3395.5,3497.25,10215.95,10526,10731.825,5567.375,5713.5,5848.6,33691.025,33974.5,34151
333,0.55,highUnequal,120,0.453180807,0.477396465,0.495463224,0.467239561,0.492343125,0.513414141,-3.187194393,-2.314856399,-1.757722286,-0.72034886,-0.677949593,-0.629684283,0.018154677,0.025391337,0.034960019,3266.3,3403,3504.2,10271.475,10549.5,10746.4,5610,5750.5,5882.075,33809.15,34096.5,34262.25
334,0.55,highUnequal,121,0.451564879,0.476937433,0.49385314,0.464861996,0.489484446,0.510046698,-3.112557767,-2.255580481,-1.704264696,-0.71345263,-0.672334239,-0.625230953,0.017172107,0.024292385,0.03383655,3280.875,3412,3510.525,10322.425,10571,10761.2,5647.85,5787.5,5921.025,33939,34226.5,34394.1
335,0.55,highUnequal,122,0.449780024,0.475178878,0.492715076,0.461756973,0.486438845,0.510141725,-3.040438631,-2.207938127,-1.66435401,-0.713640297,-0.666387232,-0.6194452,0.016530958,0.023371759,0.032773682,3292.5,3417.5,3514.525,10370.325,10595,10773.525,5691.375,5822,5953.2,34063.875,34348,34500.15
336,0.55,highUnequal,123,0.448396466,0.473220397,0.491632437,0.459269806,0.484807563,0.508653584,-2.953158853,-2.154405016,-1.607854607,-0.710606065,-0.663215157,-0.614835938,0.015543328,0.022510568,0.031493708,3303.675,3424,3518.1,10405.275,10616,10786,5726,5858.5,5995.775,34189.75,34471,34620.2
337,0.55,highUnequal,124,0.446434729,0.471801191,0.490777438,0.455695801,0.483434294,0.506583426,-2.875605265,-2.104425837,-1.567210001,-0.706403661,-0.660553764,-0.608247027,0.014777405,0.021646111,0.030382249,3315.725,3432.5,3522.15,10440.55,10637,10795.1,5758.9,5889.5,6045,34328.425,34589,34743.25
338,0.55,highUnequal,125,0.444390241,0.470558124,0.489523229,0.455054482,0.481445867,0.502989574,-2.803863779,-2.047574983,-1.540627716,-0.699145273,-0.656711129,-0.60707169,0.014287943,0.020785003,0.029384459,3323.775,3440,3525.525,10468.65,10654.5,10807.875,5794.65,5929,6075.2,34459.475,34708.5,34867.05
339,0.55,highUnequal,126,0.443519397,0.469594145,0.48771668,0.452810259,0.480310865,0.503629875,-2.735561373,-1.999531569,-1.498467879,-0.700434413,-0.654524478,-0.602960274,0.013547064,0.019971941,0.028321433,3333.5,3444,3528.575,10485.9,10671,10816.675,5826.275,5965,6121.15,34579.35,34832.5,34990.775
340,0.55,highUnequal,127,0.441824158,0.468458284,0.485777386,0.451717252,0.477704562,0.498924689,-2.675616481,-1.945024793,-1.455935362,-0.690998934,-0.649522287,-0.600966258,0.012777466,0.019095404,0.027402596,3337.55,3449.5,3530.675,10501.275,10679.5,10826.775,5866.95,6002.5,6149.775,34706.65,34953,35113.525
341,0.55,highUnequal,128,0.440202013,0.466520181,0.484900139,0.448869632,0.475063816,0.498061207,-2.603614685,-1.899665117,-1.418043068,-0.689278763,-0.644478605,-0.595785061,0.012100666,0.018348677,0.026364643,3344.55,3454.5,3533.15,10520.75,10690.5,10836.525,5900.425,6041.5,6192.625,34838.425,35073.5,35236.925
342,0.55,highUnequal,129,0.438591933,0.464668061,0.48374439,0.448406817,0.472940133,0.496052778,-2.547864626,-1.850520144,-1.379890841,-0.685286888,-0.640441137,-0.594944516,0.011424991,0.017495595,0.025500534,3351.65,3458,3539.575,10542.9,10698.5,10846,5940.425,6075,6224.875,34969.5,35184.5,35357.725
343,0.55,highUnequal,130,0.437229082,0.463455169,0.482250785,0.445441351,0.47076962,0.493758926,-2.496134393,-1.809375682,-1.342693823,-0.680743478,-0.636331466,-0.589589809,0.010794633,0.016854408,0.024670985,3354.175,3461,3543.525,10553.8,10705.5,10850.525,5975.475,6114.5,6259.825,35084.025,35308.5,35483.625
344,0.55,highUnequal,131,0.436192021,0.461691312,0.481022316,0.443507979,0.468071538,0.492067151,-2.428976469,-1.769566792,-1.315749481,-0.677406695,-0.631246365,-0.586120099,0.010268429,0.016123273,0.023736036,3358.225,3464,3546.625,10561.95,10713.5,10857.1,6008.85,6153,6291.2,35207.175,35426.5,35609.525
345,0.55,highUnequal,132,0.434531138,0.46095644,0.479096494,0.443164784,0.46799922,0.489748598,-2.373562514,-1.731427926,-1.275006044,-0.672853368,-0.631110338,-0.585489155,0.009586064,0.015458722,0.022937781,3361.325,3468,3548.1,10569.95,10722,10866.05,6045.85,6186.5,6337.45,35311.8,35547.5,35735.05
346,0.55,highUnequal,133,0.432281196,0.459635799,0.478467348,0.440676698,0.464692343,0.488249591,-2.320940321,-1.689249014,-1.245833347,-0.66992503,-0.624913638,-0.581038952,0.009116079,0.014781824,0.022135911,3364.325,3468.5,3548.625,10573.95,10728.5,10870.675,6083.425,6224,6372.4,35414.775,35662,35853.575
347,0.55,highUnequal,134,0.431361035,0.458065196,0.477460668,0.43827566,0.463152903,0.487137616,-2.262970284,-1.643142898,-1.212754272,-0.667748944,-0.622041979,-0.576754111,0.00853009,0.014076149,0.021261443,3365.85,3470.5,3551.1,10577.475,10734.5,10876.1,6123.9,6263.5,6405.4,35537.675,35786.5,35988
348,0.55,highUnequal,135,0.430019615,0.456568627,0.475714744,0.436677221,0.462504723,0.485036777,-2.203318616,-1.605918866,-1.185229288,-0.66366104,-0.620835804,-0.57391213,0.008015889,0.013440462,0.020516115,3369.325,3472,3554.1,10583,10739.5,10883.525,6174.175,6301,6444.975,35649.875,35910.5,36102.825
349,0.55,highUnequal,136,0.428078493,0.455027205,0.474255607,0.435326018,0.458810247,0.481646002,-2.156096242,-1.565918098,-1.161557917,-0.657099812,-0.613985361,-0.571509818,0.007612162,0.012826871,0.01975156,3373.85,3474,3556.1,10586,10748,10886.525,6216.85,6342,6489.275,35775.45,36020.5,36221.175
350,0.55,highUnequal,137,0.426400587,0.453510147,0.472761011,0.43149253,0.457354854,0.482009179,-2.104578219,-1.526956333,-1.117407232,-0.657797763,-0.611300303,-0.564750313,0.006879114,0.012238131,0.018875557,3376.425,3475.5,3556.625,10594.475,10751,10895.05,6257.275,6380,6533.125,35895.55,36139.5,36340.025
351,0.55,highUnequal,138,0.425181612,0.452354201,0.471216527,0.429880863,0.456059423,0.479166576,-2.064994949,-1.496759763,-1.089918792,-0.652325396,-0.608915272,-0.561913815,0.006373172,0.011646921,0.018356493,3379,3476.5,3557.625,10601.9,10752.5,10902.525,6296.325,6415,6569.925,35996.45,36255.5,36454.35
352,0.55,highUnequal,139,0.424298145,0.451382009,0.470108404,0.429694711,0.455509036,0.478042806,-2.015619988,-1.46609664,-1.064166894,-0.65017383,-0.607904257,-0.561592693,0.005931486,0.011128472,0.017619387,3381.425,3478,3559.1,10608.75,10757.5,10907.05,6331.85,6451,6602.25,36108.375,36368,36566.725
353,0.55,highUnequal,140,0.423286429,0.449876599,0.46875159,0.42869117,0.45290308,0.475873915,-1.980046739,-1.42977122,-1.029111099,-0.646029956,-0.60312931,-0.559825371,0.005337526,0.010587529,0.017026806,3383.475,3479.5,3559.575,10613.325,10760,10911.625,6366.475,6487.5,6639.15,36226.8,36485.5,36686.775
354,0.55,highUnequal,141,0.42223072,0.448529547,0.467670438,0.426341543,0.450695071,0.475054475,-1.926609501,-1.397620761,-1.007807802,-0.644462137,-0.59910169,-0.555730099,0.004970864,0.009972022,0.016234579,3384,3480,3560.05,10614.375,10764.5,10914.725,6403.85,6523.5,6678.1,36326.55,36596.5,36807.2
355,0.55,highUnequal,142,0.420475508,0.446809703,0.466787083,0.423786873,0.44907416,0.474823424,-1.882897461,-1.365149353,-0.979231755,-0.6440285,-0.596155079,-0.551277867,0.004475852,0.009494673,0.01554374,3384,3481.5,3562.05,10616.375,10769.5,10917.25,6446.375,6565,6722.675,36458.375,36707.5,36923.05
356,0.55,highUnequal,143,0.418767464,0.445751598,0.465616354,0.422985192,0.446660033,0.472725058,-1.847272781,-1.337119659,-0.959179513,-0.640047154,-0.591782698,-0.549887908,0.00410142,0.00898037,0.015014391,3386.475,3482.5,3563.05,10617.85,10774,10919.3,6488,6599.5,6760.575,36576.9,36825.5,37039.325
357,0.55,highUnequal,144,0.417365941,0.443756633,0.464062174,0.421042758,0.444839454,0.470400973,-1.803423112,-1.305318123,-0.931810795,-0.635641851,-0.588497945,-0.546529784,0.003640464,0.008441831,0.014354011,3389.475,3483,3563.575,10620.425,10775.5,10920.825,6520,6642.5,6794,36685.7,36935.5,37146.5
358,0.55,highUnequal,145,0.41665758,0.442076744,0.462399114,0.41976239,0.443483298,0.468417019,-1.766703963,-1.277904697,-0.912003627,-0.631904711,-0.586058155,-0.544317719,0.003274891,0.007966396,0.01373294,3389.475,3483,3564.05,10623,10777.5,10922.875,6555.7,6678.5,6833.05,36806.9,37054,37260.575
359,0.55,highUnequal,146,0.41485988,0.44057407,0.460801631,0.419615543,0.4422764,0.466297499,-1.725096556,-1.250796174,-0.88536337,-0.62791671,-0.58389181,-0.544064706,0.002827595,0.007607083,0.013169512,3390.9,3484,3564.525,10623,10780,10923.35,6582.475,6712.5,6870,36920.8,37164.5,37372.45
360,0.55,highUnequal,147,0.413547607,0.439109186,0.459411907,0.415133355,0.439449055,0.465308438,-1.690253004,-1.219194171,-0.860997786,-0.626067463,-0.578835479,-0.53637144,0.002443244,0.007059879,0.012586311,3390.9,3484.5,3564.525,10623.475,10783.5,10925.825,6617,6749.5,6907,37021.85,37277.5,37482.8
361,0.55,highUnequal,148,0.412001289,0.438023067,0.457769804,0.413913715,0.439250695,0.462566537,-1.65642616,-1.18646126,-0.83918016,-0.62095323,-0.578481681,-0.534294615,0.002080873,0.006554883,0.012158412,3391.9,3485,3565,10624,10785.5,10926.825,6652.375,6786,6943.05,37127,37386,37593.225
362,0.55,highUnequal,149,0.411057522,0.436307235,0.456257014,0.411646376,0.437738707,0.460517664,-1.623580204,-1.171107593,-0.819183037,-0.61714781,-0.575789521,-0.530427163,0.001752078,0.006192884,0.01156957,3391.9,3485,3566.575,10625.9,10787.5,10927.775,6689.85,6824.5,6977.1,37228,37496.5,37697.375
363,0.55,highUnequal,150,0.409261259,0.434140591,0.454697572,0.408728568,0.436314491,0.458771816,-1.583853823,-1.143551035,-0.797535081,-0.613916429,-0.573259843,-0.525480372,0.001393167,0.005767074,0.01105492,3392.425,3485.5,3567.1,10626.425,10789,10929.2,6735.7,6860.5,7016,37344.9,37605,37795.45
