"","VE_infect","Label_testingDiff","t","Covid_cumPropSymptInfect_vac.0.","Covid_cumPropSymptInfect_vac.25.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.75.","Covid_cumPropSymptInfect_vac.100.","Covid_cumPropSymptInfect_unvac.0.","Covid_cumPropSymptInfect_unvac.25.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.75.","Covid_cumPropSymptInfect_unvac.100.","NonCovid_cumPropSymptInfect_vac.0.","NonCovid_cumPropSymptInfect_vac.25.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.75.","NonCovid_cumPropSymptInfect_vac.100.","NonCovid_cumPropSymptInfect_unvac.0.","NonCovid_cumPropSymptInfect_unvac.25.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.75.","NonCovid_cumPropSymptInfect_unvac.100.","Covid_cumPropSymptExpInfect_tested_vac.0.","Covid_cumPropSymptExpInfect_tested_vac.25.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.75.","Covid_cumPropSymptExpInfect_tested_vac.100.","Covid_cumPropSymptExpInfect_tested_unvac.0.","Covid_cumPropSymptExpInfect_tested_unvac.25.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.75.","Covid_cumPropSymptExpInfect_tested_unvac.100.","NonCovid_cumPropSymptInfect_tested_vac.0.","NonCovid_cumPropSymptInfect_tested_vac.25.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.75.","NonCovid_cumPropSymptInfect_tested_vac.100.","NonCovid_cumPropSymptInfect_tested_unvac.0.","NonCovid_cumPropSymptInfect_tested_unvac.25.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.75.","NonCovid_cumPropSymptInfect_tested_unvac.100.","CumProp_falseNeg_vac.0.","CumProp_falseNeg_vac.25.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.75.","CumProp_falseNeg_vac.100.","CumProp_falseNeg_unvac.0.","CumProp_falseNeg_unvac.25.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.75.","CumProp_falseNeg_unvac.100."
"6067",0.9,"equal",618,9.33333333333333e-05,0.0503933333333333,0.0656866666666667,0.0712866666666667,0.08188,0,0.10972,0.14684,0.15764,0.1834,0.91812,0.928673333333333,0.93428,0.949593333333333,0.999906666666667,0.8166,0.84235,0.85316,0.89028,1,5.33333333333333e-05,0.0292033333333333,0.0396933333333334,0.04326,0.05016,0,0.06572,0.08904,0.09493,0.11204,0.847973333333333,0.853863333333333,0.857306666666666,0.867283333333333,0.898053333333333,0.78648,0.80329,0.80886,0.83155,0.89892,1.48827241338255e-05,0.00833389690888179,0.0195921140356164,0.0217137070071841,0.0290489691104217,0,0.0186370463973586,0.043557903295588,0.0486283418672678,0.0647226173541963
"6068",0.9,"highUnequal",618,9.33333333333333e-05,0.0503933333333333,0.0656866666666667,0.0712866666666667,0.08188,0,0.10972,0.14684,0.15764,0.1834,0.91812,0.928673333333333,0.93428,0.949593333333333,0.999906666666667,0.8166,0.84235,0.85316,0.89028,1,5.33333333333333e-05,0.0292033333333333,0.0396933333333334,0.04326,0.05016,0,0.02791,0.03796,0.04162,0.04856,0.847973333333333,0.853863333333333,0.857306666666666,0.867283333333333,0.898053333333333,0.74916,0.75662,0.75956,0.77138,0.7992,1.48827241338255e-05,0.00833389690888179,0.0195921140356164,0.0217137070071841,0.0290489691104217,0,0.0232281120629154,0.0655730462763812,0.0766999949590307,0.104709945442715
"6069",0.9,"modUnequal",618,9.33333333333333e-05,0.0503933333333333,0.0656866666666667,0.0712866666666667,0.08188,0,0.10972,0.14684,0.15764,0.1834,0.91812,0.928673333333333,0.93428,0.949593333333333,0.999906666666667,0.8166,0.84235,0.85316,0.89028,1,5.33333333333333e-05,0.0292033333333333,0.0396933333333334,0.04326,0.05016,0,0.03686,0.05044,0.05501,0.06356,0.847973333333333,0.853863333333333,0.857306666666666,0.867283333333333,0.898053333333333,0.75984,0.76826,0.77252,0.78461,0.82328,1.48827241338255e-05,0.00833389690888179,0.0195921140356164,0.0217137070071841,0.0290489691104217,0,0.0217310932262989,0.05952955270772,0.0693043303325611,0.0928243537086253
"6070",0.9,"equal",619,9.33333333333333e-05,0.0506066666666667,0.0656866666666667,0.0712866666666667,0.08188,0,0.11019,0.14684,0.15764,0.1834,0.91812,0.928673333333333,0.93428,0.94938,0.999906666666667,0.8166,0.84235,0.85316,0.88981,1,5.33333333333333e-05,0.0293133333333334,0.0396933333333334,0.04326,0.05016,0,0.066,0.08906,0.09493,0.11204,0.848093333333333,0.854066666666667,0.85754,0.867526666666667,0.89832,0.78664,0.80356,0.80914,0.83169,0.89936,1.48774101404428e-05,0.00838635602675595,0.0196537173988152,0.0217340183789513,0.0290708890438809,0,0.0187878467941947,0.0437731308698578,0.0486847808895921,0.064788482047636
"6071",0.9,"highUnequal",619,9.33333333333333e-05,0.0506066666666667,0.0656866666666667,0.0712866666666667,0.08188,0,0.11019,0.14684,0.15764,0.1834,0.91812,0.928673333333333,0.93428,0.94938,0.999906666666667,0.8166,0.84235,0.85316,0.88981,1,5.33333333333333e-05,0.0293133333333334,0.0396933333333334,0.04326,0.05016,0,0.02801,0.03796,0.04162,0.04856,0.848093333333333,0.854066666666667,0.85754,0.867526666666667,0.89832,0.74968,0.75706,0.7601,0.77183,0.79972,1.48774101404428e-05,0.00838635602675595,0.0196537173988152,0.0217340183789513,0.0290708890438809,0,0.0234063970775341,0.0657408721921157,0.076778325651696,0.104876219054764
"6072",0.9,"modUnequal",619,9.33333333333333e-05,0.0506066666666667,0.0656866666666667,0.0712866666666667,0.08188,0,0.11019,0.14684,0.15764,0.1834,0.91812,0.928673333333333,0.93428,0.94938,0.999906666666667,0.8166,0.84235,0.85316,0.88981,1,5.33333333333333e-05,0.0293133333333334,0.0396933333333334,0.04326,0.05016,0,0.03689,0.05044,0.05501,0.06356,0.848093333333333,0.854066666666667,0.85754,0.867526666666667,0.89832,0.7602,0.76856,0.77294,0.78507,0.82376,1.48774101404428e-05,0.00838635602675595,0.0196537173988152,0.0217340183789513,0.0290708890438809,0,0.0218806844182295,0.0596563937732081,0.0694129853476029,0.0929468599033816
"6073",0.9,"equal",620,9.33333333333333e-05,0.0509266666666667,0.0656866666666667,0.07129,0.08188,0,0.11068,0.14684,0.15764,0.1834,0.91812,0.92867,0.93428,0.94906,0.999906666666667,0.8166,0.84235,0.85316,0.88932,1,5.33333333333333e-05,0.0293733333333333,0.0396933333333334,0.0432666666666667,0.05016,0,0.06633,0.0891,0.09493,0.11204,0.848266666666667,0.854236666666667,0.857746666666667,0.867706666666667,0.898573333333333,0.78688,0.80372,0.80946,0.83177,0.89968,1.48743120630671e-05,0.00843247463723589,0.0196791932937597,0.0217440667952456,0.0290783929737108,0,0.0188704692453471,0.0438476574000894,0.0487180175368318,0.0648658254842723
"6074",0.9,"highUnequal",620,9.33333333333333e-05,0.0509266666666667,0.0656866666666667,0.07129,0.08188,0,0.11068,0.14684,0.15764,0.1834,0.91812,0.92867,0.93428,0.94906,0.999906666666667,0.8166,0.84235,0.85316,0.88932,1,5.33333333333333e-05,0.0293733333333333,0.0396933333333334,0.0432666666666667,0.05016,0,0.02814,0.03796,0.04162,0.04856,0.848266666666667,0.854236666666667,0.857746666666667,0.867706666666667,0.898573333333333,0.75028,0.75742,0.7606,0.77229,0.80032,1.48743120630671e-05,0.00843247463723589,0.0196791932937597,0.0217440667952456,0.0290783929737108,0,0.0235736695403337,0.0658600561646387,0.0768506764317125,0.104923769057736
"6075",0.9,"modUnequal",620,9.33333333333333e-05,0.0509266666666667,0.0656866666666667,0.07129,0.08188,0,0.11068,0.14684,0.15764,0.1834,0.91812,0.92867,0.93428,0.94906,0.999906666666667,0.8166,0.84235,0.85316,0.88932,1,5.33333333333333e-05,0.0293733333333333,0.0396933333333334,0.0432666666666667,0.05016,0,0.03699,0.05044,0.05501,0.06356,0.848266666666667,0.854236666666667,0.857746666666667,0.867706666666667,0.898573333333333,0.76072,0.76887,0.77338,0.78554,0.8242,1.48743120630671e-05,0.00843247463723589,0.0196791932937597,0.0217440667952456,0.0290783929737108,0,0.0220143825816099,0.059724308607801,0.0695508719859065,0.0930243784697079
"6076",0.9,"equal",621,9.33333333333333e-05,0.0511633333333334,0.0656866666666667,0.07129,0.08188,0,0.11119,0.14684,0.15765,0.1834,0.91812,0.92867,0.93428,0.948823333333333,0.999906666666667,0.8166,0.84235,0.85316,0.88881,1,5.33333333333333e-05,0.02946,0.0396933333333334,0.0432666666666667,0.05016,0,0.06652,0.0891,0.09493,0.11204,0.84864,0.854496666666667,0.857913333333334,0.867863333333333,0.898773333333333,0.78716,0.80408,0.8097,0.83191,0.89992,1.4871436432045e-05,0.00849703527142622,0.0196874624389,0.0217788087501228,0.0290985673182452,0,0.0189629087328347,0.043907729599698,0.0487933750726898,0.0649587070420034
"6077",0.9,"highUnequal",621,9.33333333333333e-05,0.0511633333333334,0.0656866666666667,0.07129,0.08188,0,0.11119,0.14684,0.15765,0.1834,0.91812,0.92867,0.93428,0.948823333333333,0.999906666666667,0.8166,0.84235,0.85316,0.88881,1,5.33333333333333e-05,0.02946,0.0396933333333334,0.0432666666666667,0.05016,0,0.02821,0.03796,0.04162,0.04856,0.84864,0.854496666666667,0.857913333333334,0.867863333333333,0.898773333333333,0.75076,0.75784,0.76112,0.77261,0.80068,1.4871436432045e-05,0.00849703527142622,0.0196874624389,0.0217788087501228,0.0290985673182452,0,0.0238454188910497,0.0658773326295277,0.0769220215588759,0.105094905094905
"6078",0.9,"modUnequal",621,9.33333333333333e-05,0.0511633333333334,0.0656866666666667,0.07129,0.08188,0,0.11119,0.14684,0.15765,0.1834,0.91812,0.92867,0.93428,0.948823333333333,0.999906666666667,0.8166,0.84235,0.85316,0.88881,1,5.33333333333333e-05,0.02946,0.0396933333333334,0.0432666666666667,0.05016,0,0.03702,0.05044,0.05502,0.06356,0.84864,0.854496666666667,0.857913333333334,0.867863333333333,0.898773333333333,0.76144,0.76934,0.77384,0.78598,0.82472,1.4871436432045e-05,0.00849703527142622,0.0196874624389,0.0217788087501228,0.0290985673182452,0,0.0221600767077805,0.0598590749368839,0.0696071069608356,0.0932162501206214
"6079",0.9,"equal",622,9.33333333333333e-05,0.0513366666666667,0.0656866666666667,0.07129,0.08188,0,0.11147,0.14684,0.15765,0.1834,0.91812,0.92867,0.93428,0.94865,0.999906666666667,0.8166,0.84235,0.85316,0.88853,1,5.33333333333333e-05,0.0295833333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.0668,0.0891,0.09493,0.11204,0.848906666666667,0.85467,0.858166666666667,0.86793,0.898973333333333,0.7874,0.80434,0.80986,0.83216,0.90016,1.48681197775729e-05,0.00856244697866179,0.0197581676547086,0.0218332988015261,0.0291060599320908,0,0.019222329419904,0.0440501372618605,0.0489003880458168,0.0650301846590909
"6080",0.9,"highUnequal",622,9.33333333333333e-05,0.0513366666666667,0.0656866666666667,0.07129,0.08188,0,0.11147,0.14684,0.15765,0.1834,0.91812,0.92867,0.93428,0.94865,0.999906666666667,0.8166,0.84235,0.85316,0.88853,1,5.33333333333333e-05,0.0295833333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.02834,0.03796,0.04162,0.0486,0.848906666666667,0.85467,0.858166666666667,0.86793,0.898973333333333,0.75108,0.75823,0.76162,0.77303,0.80112,1.48681197775729e-05,0.00856244697866179,0.0197581676547086,0.0218332988015261,0.0291060599320908,0,0.0240458444964179,0.0660599531229289,0.0769557859412099,0.105181709265176
"6081",0.9,"modUnequal",622,9.33333333333333e-05,0.0513366666666667,0.0656866666666667,0.07129,0.08188,0,0.11147,0.14684,0.15765,0.1834,0.91812,0.92867,0.93428,0.94865,0.999906666666667,0.8166,0.84235,0.85316,0.88853,1,5.33333333333333e-05,0.0295833333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.03713,0.05044,0.05505,0.06356,0.848906666666667,0.85467,0.858166666666667,0.86793,0.898973333333333,0.76208,0.76985,0.77432,0.78637,0.825,1.48681197775729e-05,0.00856244697866179,0.0197581676547086,0.0218332988015261,0.0291060599320908,0,0.0222235232488968,0.0599753851094543,0.0697171629940633,0.0932857418483504
"6082",0.9,"equal",623,9.33333333333333e-05,0.0515566666666667,0.0656866666666667,0.07129,0.0819066666666667,0,0.11155,0.14684,0.15765,0.1834,0.918093333333333,0.92867,0.93428,0.94843,0.999906666666667,0.8166,0.84235,0.85316,0.88845,1,5.33333333333333e-05,0.0297233333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.06719,0.0891,0.09493,0.11204,0.84904,0.854936666666667,0.858353333333334,0.86799,0.89912,0.7876,0.80456,0.81002,0.83228,0.9004,1.48636998721722e-05,0.00860513558196353,0.0197907758335233,0.0218877192793581,0.0291292359690474,0,0.0193403042870764,0.0441051431126327,0.048940120730906,0.0651575676875277
"6083",0.9,"highUnequal",623,9.33333333333333e-05,0.0515566666666667,0.0656866666666667,0.07129,0.0819066666666667,0,0.11155,0.14684,0.15765,0.1834,0.918093333333333,0.92867,0.93428,0.94843,0.999906666666667,0.8166,0.84235,0.85316,0.88845,1,5.33333333333333e-05,0.0297233333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.02846,0.03796,0.04162,0.0486,0.84904,0.854936666666667,0.858353333333334,0.86799,0.89912,0.75168,0.75903,0.7623,0.77352,0.80168,1.48636998721722e-05,0.00860513558196353,0.0197907758335233,0.0218877192793581,0.0291292359690474,0,0.0241818031441499,0.0661354277074548,0.0770048174892948,0.105158136286541
"6084",0.9,"modUnequal",623,9.33333333333333e-05,0.0515566666666667,0.0656866666666667,0.07129,0.0819066666666667,0,0.11155,0.14684,0.15765,0.1834,0.918093333333333,0.92867,0.93428,0.94843,0.999906666666667,0.8166,0.84235,0.85316,0.88845,1,5.33333333333333e-05,0.0297233333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.03716,0.05044,0.05505,0.06356,0.84904,0.854936666666667,0.858353333333334,0.86799,0.89912,0.7624,0.77019,0.77476,0.78662,0.82536,1.48636998721722e-05,0.00860513558196353,0.0197907758335233,0.0218877192793581,0.0291292359690474,0,0.0223807628534496,0.0600586297560444,0.0698037375798083,0.0933416903717275
"6085",0.9,"equal",624,9.33333333333333e-05,0.05173,0.0656866666666667,0.07129,0.0819066666666667,0,0.11166,0.14684,0.15765,0.1834,0.918093333333333,0.92867,0.93428,0.948256666666667,0.999906666666667,0.8166,0.84235,0.85316,0.88834,1,5.33333333333333e-05,0.0298533333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.06739,0.08912,0.09493,0.11204,0.849226666666667,0.855136666666667,0.858653333333333,0.868046666666667,0.899413333333333,0.78772,0.80476,0.81024,0.8324,0.90072,1.48595033953965e-05,0.00862925071772185,0.0198001835479238,0.0219467876343201,0.029149377593361,0,0.0195667516975006,0.0442221329763498,0.0489828945394317,0.0652762369647215
"6086",0.9,"highUnequal",624,9.33333333333333e-05,0.05173,0.0656866666666667,0.07129,0.0819066666666667,0,0.11166,0.14684,0.15765,0.1834,0.918093333333333,0.92867,0.93428,0.948256666666667,0.999906666666667,0.8166,0.84235,0.85316,0.88834,1,5.33333333333333e-05,0.0298533333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.02857,0.03796,0.04162,0.0486,0.849226666666667,0.855136666666667,0.858653333333333,0.868046666666667,0.899413333333333,0.75216,0.75939,0.76278,0.77384,0.80212,1.48595033953965e-05,0.00862925071772185,0.0198001835479238,0.0219467876343201,0.029149377593361,0,0.0243663887550726,0.0663207227205191,0.0771439765261043,0.105110944901521
"6087",0.9,"modUnequal",624,9.33333333333333e-05,0.05173,0.0656866666666667,0.07129,0.0819066666666667,0,0.11166,0.14684,0.15765,0.1834,0.918093333333333,0.92867,0.93428,0.948256666666667,0.999906666666667,0.8166,0.84235,0.85316,0.88834,1,5.33333333333333e-05,0.0298533333333333,0.0396933333333334,0.0433166666666667,0.05016,0,0.03722,0.05046,0.05505,0.06356,0.849226666666667,0.855136666666667,0.858653333333333,0.868046666666667,0.899413333333333,0.763,0.77055,0.77518,0.78686,0.8256,1.48595033953965e-05,0.00862925071772185,0.0198001835479238,0.0219467876343201,0.029149377593361,0,0.0225758542194544,0.0602758103645067,0.0701388731612438,0.0934624464036229
"6088",0.9,"equal",625,9.33333333333333e-05,0.0518766666666667,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11174,0.14686,0.15765,0.18344,0.918093333333333,0.928663333333333,0.93428,0.94811,0.999906666666667,0.81656,0.84235,0.85314,0.88826,1,5.33333333333333e-05,0.02995,0.0396933333333334,0.0433466666666667,0.05016,0,0.06751,0.08912,0.09496,0.11204,0.849466666666667,0.8553,0.85888,0.868186666666667,0.899586666666667,0.78788,0.80491,0.81046,0.83254,0.90084,1.485420596842e-05,0.00871220961660259,0.0198475730105251,0.0219804089727059,0.0292126509147471,0,0.0196973185755555,0.0443592718527615,0.0491468461792877,0.0654835847382431
"6089",0.9,"highUnequal",625,9.33333333333333e-05,0.0518766666666667,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11174,0.14686,0.15765,0.18344,0.918093333333333,0.928663333333333,0.93428,0.94811,0.999906666666667,0.81656,0.84235,0.85314,0.88826,1,5.33333333333333e-05,0.02995,0.0396933333333334,0.0433466666666667,0.05016,0,0.02862,0.03796,0.04165,0.04864,0.849466666666667,0.8553,0.85888,0.868186666666667,0.899586666666667,0.75256,0.75993,0.76322,0.77412,0.80248,1.485420596842e-05,0.00871220961660259,0.0198475730105251,0.0219804089727059,0.0292126509147471,0,0.0245669196187518,0.0663841319779077,0.0772130872399199,0.105307749813107
"6090",0.9,"modUnequal",625,9.33333333333333e-05,0.0518766666666667,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11174,0.14686,0.15765,0.18344,0.918093333333333,0.928663333333333,0.93428,0.94811,0.999906666666667,0.81656,0.84235,0.85314,0.88826,1,5.33333333333333e-05,0.02995,0.0396933333333334,0.0433466666666667,0.05016,0,0.03735,0.05046,0.05505,0.06356,0.849466666666667,0.8553,0.85888,0.868186666666667,0.899586666666667,0.76324,0.771,0.77558,0.78715,0.82604,1.485420596842e-05,0.00871220961660259,0.0198475730105251,0.0219804089727059,0.0292126509147471,0,0.02269512247094,0.0605321380265476,0.0702856311155,0.0934565939621551
"6091",0.9,"equal",626,9.33333333333333e-05,0.05206,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11188,0.14686,0.15765,0.18348,0.918093333333333,0.928663333333333,0.93428,0.947926666666667,0.999906666666667,0.81652,0.84235,0.85314,0.88812,1,5.33333333333333e-05,0.0300466666666667,0.0396933333333334,0.0433466666666667,0.05016,0,0.06763,0.08914,0.09498,0.11212,0.849693333333333,0.855593333333333,0.859173333333334,0.868393333333334,0.89992,0.78796,0.80506,0.8108,0.83272,0.90112,1.48502353762307e-05,0.00878366297855044,0.0198651215430204,0.0220038766262118,0.029249292833553,0,0.0198510704622573,0.0444779861872069,0.0492401740451709,0.0656319290465632
"6092",0.9,"highUnequal",626,9.33333333333333e-05,0.05206,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11188,0.14686,0.15765,0.18348,0.918093333333333,0.928663333333333,0.93428,0.947926666666667,0.999906666666667,0.81652,0.84235,0.85314,0.88812,1,5.33333333333333e-05,0.0300466666666667,0.0396933333333334,0.0433466666666667,0.05016,0,0.02869,0.03798,0.04165,0.04864,0.849693333333333,0.855593333333333,0.859173333333334,0.868393333333334,0.89992,0.75284,0.76049,0.76372,0.77438,0.80276,1.48502353762307e-05,0.00878366297855044,0.0198651215430204,0.0220038766262118,0.029249292833553,0,0.0246525729121627,0.0664709194613345,0.077352193357784,0.105622229968627
"6093",0.9,"modUnequal",626,9.33333333333333e-05,0.05206,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11188,0.14686,0.15765,0.18348,0.918093333333333,0.928663333333333,0.93428,0.947926666666667,0.999906666666667,0.81652,0.84235,0.85314,0.88812,1,5.33333333333333e-05,0.0300466666666667,0.0396933333333334,0.0433466666666667,0.05016,0,0.03747,0.05046,0.05505,0.06356,0.849693333333333,0.855593333333333,0.859173333333334,0.868393333333334,0.89992,0.7636,0.77114,0.77606,0.78749,0.82652,1.48502353762307e-05,0.00878366297855044,0.0198651215430204,0.0220038766262118,0.029249292833553,0,0.0227781105885809,0.0606236867320946,0.0704375139606764,0.0935168696154401
"6094",0.9,"equal",627,9.33333333333333e-05,0.0522566666666667,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11202,0.1469,0.15765,0.18348,0.918093333333333,0.928663333333333,0.93428,0.94774,0.999906666666667,0.81652,0.84235,0.8531,0.88798,1,5.33333333333333e-05,0.0301133333333334,0.0396933333333334,0.04335,0.05016,0,0.06771,0.08916,0.09501,0.11212,0.849986666666667,0.85583,0.859413333333333,0.868563333333333,0.90012,0.78812,0.80525,0.81098,0.83295,0.90156,1.48458260959931e-05,0.00881103791140455,0.0198820616241297,0.0220171058051971,0.0292706760238074,0,0.020101071526376,0.044535778347072,0.0493025076671433,0.0656675386866492
"6095",0.9,"highUnequal",627,9.33333333333333e-05,0.0522566666666667,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11202,0.1469,0.15765,0.18348,0.918093333333333,0.928663333333333,0.93428,0.94774,0.999906666666667,0.81652,0.84235,0.8531,0.88798,1,5.33333333333333e-05,0.0301133333333334,0.0396933333333334,0.04335,0.05016,0,0.02879,0.03798,0.04165,0.04864,0.849986666666667,0.85583,0.859413333333333,0.868563333333333,0.90012,0.75308,0.76091,0.7642,0.7745,0.80304,1.48458260959931e-05,0.00881103791140455,0.0198820616241297,0.0220171058051971,0.0292706760238074,0,0.0248367839575368,0.0665672296682844,0.0774362775464533,0.105774016923843
"6096",0.9,"modUnequal",627,9.33333333333333e-05,0.0522566666666667,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11202,0.1469,0.15765,0.18348,0.918093333333333,0.928663333333333,0.93428,0.94774,0.999906666666667,0.81652,0.84235,0.8531,0.88798,1,5.33333333333333e-05,0.0301133333333334,0.0396933333333334,0.04335,0.05016,0,0.03754,0.05046,0.05506,0.06356,0.849986666666667,0.85583,0.859413333333333,0.868563333333333,0.90012,0.76396,0.77144,0.77648,0.78791,0.82704,1.48458260959931e-05,0.00881103791140455,0.0198820616241297,0.0220171058051971,0.0292706760238074,0,0.0230196358364553,0.0607150084497709,0.0704441456936792,0.0936462892597759
"6097",0.9,"equal",628,9.33333333333333e-05,0.0523033333333333,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11215,0.14692,0.15765,0.18352,0.918093333333333,0.92867,0.93428,0.947693333333333,0.999906666666667,0.81648,0.84235,0.85306,0.88785,1,5.33333333333333e-05,0.0301966666666667,0.0396933333333334,0.04336,0.05016,0,0.06785,0.08916,0.09502,0.11212,0.850186666666667,0.856133333333333,0.85966,0.868663333333333,0.900333333333333,0.7884,0.80544,0.81114,0.83302,0.9018,1.48425208537418e-05,0.00886125191905523,0.0198995812796689,0.0220546353394632,0.0292742126450391,0,0.0202424306325041,0.0446168325367483,0.0493048648417926,0.0657358156028369
"6098",0.9,"highUnequal",628,9.33333333333333e-05,0.0523033333333333,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11215,0.14692,0.15765,0.18352,0.918093333333333,0.92867,0.93428,0.947693333333333,0.999906666666667,0.81648,0.84235,0.85306,0.88785,1,5.33333333333333e-05,0.0301966666666667,0.0396933333333334,0.04336,0.05016,0,0.02886,0.03798,0.04168,0.04864,0.850186666666667,0.856133333333333,0.85966,0.868663333333333,0.900333333333333,0.75324,0.7614,0.76468,0.7749,0.80344,1.48425208537418e-05,0.00886125191905523,0.0198995812796689,0.0220546353394632,0.0292742126450391,0,0.0249626161782369,0.0667961572241452,0.0774600469348775,0.106048547552726
"6099",0.9,"modUnequal",628,9.33333333333333e-05,0.0523033333333333,0.0656866666666667,0.0712966666666667,0.0819066666666667,0,0.11215,0.14692,0.15765,0.18352,0.918093333333333,0.92867,0.93428,0.947693333333333,0.999906666666667,0.81648,0.84235,0.85306,0.88785,1,5.33333333333333e-05,0.0301966666666667,0.0396933333333334,0.04336,0.05016,0,0.03761,0.05046,0.05506,0.06356,0.850186666666667,0.856133333333333,0.85966,0.868663333333333,0.900333333333333,0.76432,0.77171,0.777,0.78826,0.82736,1.48425208537418e-05,0.00886125191905523,0.0198995812796689,0.0220546353394632,0.0292742126450391,0,0.0232876348240024,0.0609086603743799,0.0705507958795268,0.093745493005144
"6100",0.9,"equal",629,9.33333333333333e-05,0.05234,0.0657,0.0712966666666667,0.0819066666666667,0,0.11224,0.14696,0.15765,0.18352,0.918093333333333,0.92867,0.934266666666666,0.947656666666667,0.999906666666667,0.81648,0.84235,0.85302,0.88776,1,5.33333333333333e-05,0.0302933333333333,0.0396933333333334,0.0433633333333333,0.05016,0,0.06802,0.08922,0.09509,0.11216,0.850386666666667,0.85636,0.859866666666667,0.868776666666667,0.900493333333333,0.7886,0.80568,0.8114,0.83315,0.90216,1.48378959863491e-05,0.0089184795058825,0.0199313481084372,0.0220976435181243,0.0292960080490042,0,0.0203499086847769,0.0446686688453187,0.0493012137478135,0.0657713956477419
"6101",0.9,"highUnequal",629,9.33333333333333e-05,0.05234,0.0657,0.0712966666666667,0.0819066666666667,0,0.11224,0.14696,0.15765,0.18352,0.918093333333333,0.92867,0.934266666666666,0.947656666666667,0.999906666666667,0.81648,0.84235,0.85302,0.88776,1,5.33333333333333e-05,0.0302933333333333,0.0396933333333334,0.0433633333333333,0.05016,0,0.02893,0.03798,0.04169,0.04872,0.850386666666667,0.85636,0.859866666666667,0.868776666666667,0.900493333333333,0.75396,0.76197,0.76512,0.77513,0.80392,1.48378959863491e-05,0.0089184795058825,0.0199313481084372,0.0220976435181243,0.0292960080490042,0,0.0250910699538393,0.066903805154048,0.077563525097254,0.10615025108139
"6102",0.9,"modUnequal",629,9.33333333333333e-05,0.05234,0.0657,0.0712966666666667,0.0819066666666667,0,0.11224,0.14696,0.15765,0.18352,0.918093333333333,0.92867,0.934266666666666,0.947656666666667,0.999906666666667,0.81648,0.84235,0.85302,0.88776,1,5.33333333333333e-05,0.0302933333333333,0.0396933333333334,0.0433633333333333,0.05016,0,0.03768,0.05046,0.05506,0.06356,0.850386666666667,0.85636,0.859866666666667,0.868776666666667,0.900493333333333,0.7648,0.77226,0.77736,0.78868,0.82756,1.48378959863491e-05,0.0089184795058825,0.0199313481084372,0.0220976435181243,0.0292960080490042,0,0.0233344637552708,0.0610678269495012,0.07067983644174,0.0938446014127144
"6103",0.9,"equal",630,9.33333333333333e-05,0.05239,0.0657,0.0712966666666667,0.0819066666666667,0,0.11232,0.147,0.15765,0.18352,0.918093333333333,0.92867,0.934266666666666,0.947606666666667,0.999906666666667,0.81648,0.84235,0.853,0.88768,1,5.33333333333333e-05,0.0304033333333333,0.0396933333333334,0.0433633333333333,0.05016,0,0.06815,0.08922,0.09513,0.11216,0.85076,0.856566666666666,0.860126666666666,0.868946666666667,0.9008,0.78888,0.80583,0.8115,0.83335,0.90248,1.48332740002373e-05,0.00900473244214169,0.0200014764470087,0.0221358412081792,0.0293034332795882,0,0.0204866634294673,0.0447689844947226,0.0493805702242509,0.0658512806877603
