"","Covid_probTrans","Label_testingDiff","t","Covid_cumPropSymptInfect_vac.0.","Covid_cumPropSymptInfect_vac.25.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.75.","Covid_cumPropSymptInfect_vac.100.","Covid_cumPropSymptInfect_unvac.0.","Covid_cumPropSymptInfect_unvac.25.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.75.","Covid_cumPropSymptInfect_unvac.100.","NonCovid_cumPropSymptInfect_vac.0.","NonCovid_cumPropSymptInfect_vac.25.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.75.","NonCovid_cumPropSymptInfect_vac.100.","NonCovid_cumPropSymptInfect_unvac.0.","NonCovid_cumPropSymptInfect_unvac.25.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.75.","NonCovid_cumPropSymptInfect_unvac.100.","Covid_cumPropSymptExpInfect_tested_vac.0.","Covid_cumPropSymptExpInfect_tested_vac.25.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.75.","Covid_cumPropSymptExpInfect_tested_vac.100.","Covid_cumPropSymptExpInfect_tested_unvac.0.","Covid_cumPropSymptExpInfect_tested_unvac.25.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.75.","Covid_cumPropSymptExpInfect_tested_unvac.100.","NonCovid_cumPropSymptInfect_tested_vac.0.","NonCovid_cumPropSymptInfect_tested_vac.25.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.75.","NonCovid_cumPropSymptInfect_tested_vac.100.","NonCovid_cumPropSymptInfect_tested_unvac.0.","NonCovid_cumPropSymptInfect_tested_unvac.25.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.75.","NonCovid_cumPropSymptInfect_tested_unvac.100.","CumProp_falseNeg_vac.0.","CumProp_falseNeg_vac.25.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.75.","CumProp_falseNeg_vac.100.","CumProp_falseNeg_unvac.0.","CumProp_falseNeg_unvac.25.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.75.","CumProp_falseNeg_unvac.100."
"5761",0.05,"equal",516,0.105813333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886556666666667,0.888546666666666,0.890976666666667,0.89408,0.73484,0.74861,0.75382,0.75759,0.7648,0.0631866666666667,0.0659566666666667,0.06714,0.06855,0.0726933333333333,0.14104,0.14739,0.14942,0.15337,0.16,0.79664,0.800766666666667,0.802453333333333,0.803456666666667,0.806786666666667,0.71124,0.71918,0.72254,0.72496,0.72904,0.0268974209215825,0.0335831464116444,0.0352759897791582,0.0361727472823564,0.0387798025699679,0.0584143363891832,0.0735053019715581,0.0775794860961715,0.0801469787882893,0.0893037800055183
"5762",0.05,"highUnequal",516,0.105813333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886556666666667,0.888546666666666,0.890976666666667,0.89408,0.73484,0.74861,0.75382,0.75759,0.7648,0.0631866666666667,0.0659566666666667,0.06714,0.06855,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.79664,0.800766666666667,0.802453333333333,0.803456666666667,0.806786666666667,0.673,0.67978,0.6818,0.68338,0.6922,0.0268974209215825,0.0335831464116444,0.0352759897791582,0.0361727472823564,0.0387798025699679,0.0886649059451302,0.117486600714403,0.125067024156387,0.130128781900738,0.142880094253735
"5763",0.05,"modUnequal",516,0.105813333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886556666666667,0.888546666666666,0.890976666666667,0.89408,0.73484,0.74861,0.75382,0.75759,0.7648,0.0631866666666667,0.0659566666666667,0.06714,0.06855,0.0726933333333333,0.08012,0.08429,0.08566,0.08796,0.0924,0.79664,0.800766666666667,0.802453333333333,0.803456666666667,0.806786666666667,0.68348,0.68969,0.69154,0.69394,0.69736,0.0268974209215825,0.0335831464116444,0.0352759897791582,0.0361727472823564,0.0387798025699679,0.078734099302421,0.104532886611882,0.111913788689713,0.116816787155031,0.127073520376818
"5764",0.05,"equal",517,0.105813333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890976666666667,0.894093333333333,0.73484,0.74861,0.75382,0.75759,0.7648,0.0631866666666667,0.0659566666666667,0.06714,0.06855,0.0726933333333333,0.14104,0.14739,0.14942,0.15337,0.16,0.79692,0.801136666666666,0.802713333333334,0.803723333333333,0.807106666666667,0.71144,0.71956,0.72276,0.72525,0.72932,0.0270237052741546,0.0336106734928714,0.0353171923071696,0.0362270462070907,0.0388163246512056,0.0586311717022844,0.073645859730072,0.07762681934299,0.0802853505637573,0.089316907235451
"5765",0.05,"highUnequal",517,0.105813333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890976666666667,0.894093333333333,0.73484,0.74861,0.75382,0.75759,0.7648,0.0631866666666667,0.0659566666666667,0.06714,0.06855,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.79692,0.801136666666666,0.802713333333334,0.803723333333333,0.807106666666667,0.67352,0.68038,0.68232,0.68393,0.69252,0.0270237052741546,0.0336106734928714,0.0353171923071696,0.0362270462070907,0.0388163246512056,0.0887500673164952,0.117822393342086,0.125157353716057,0.130351668341657,0.143078816416074
"5766",0.05,"modUnequal",517,0.105813333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890976666666667,0.894093333333333,0.73484,0.74861,0.75382,0.75759,0.7648,0.0631866666666667,0.0659566666666667,0.06714,0.06855,0.0726933333333333,0.08012,0.08429,0.08566,0.08796,0.0924,0.79692,0.801136666666666,0.802713333333334,0.803723333333333,0.807106666666667,0.68392,0.69009,0.692,0.69442,0.69812,0.0270237052741546,0.0336106734928714,0.0353171923071696,0.0362270462070907,0.0388163246512056,0.0790485466755524,0.10465734062472,0.112033425035424,0.116968566438585,0.127155503249245
"5767",0.05,"equal",518,0.105853333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890976666666667,0.894066666666667,0.73484,0.74861,0.75382,0.75759,0.7648,0.0632,0.0659566666666667,0.06714,0.06856,0.0726933333333333,0.14104,0.14739,0.14942,0.15337,0.16,0.797106666666667,0.801403333333333,0.803093333333333,0.80408,0.80736,0.7118,0.71984,0.72304,0.72549,0.72968,0.0270789174576844,0.0336569591346033,0.0353435879147617,0.0363166701906325,0.0388823249604886,0.0587531080209964,0.0737155227673002,0.0777970678006989,0.0803555301537175,0.0893965160637956
"5768",0.05,"highUnequal",518,0.105853333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890976666666667,0.894066666666667,0.73484,0.74861,0.75382,0.75759,0.7648,0.0632,0.0659566666666667,0.06714,0.06856,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.797106666666667,0.801403333333333,0.803093333333333,0.80408,0.80736,0.67408,0.6809,0.68286,0.68452,0.69344,0.0270789174576844,0.0336569591346033,0.0353435879147617,0.0363166701906325,0.0388823249604886,0.0889714193444211,0.118109275725741,0.125300531455804,0.130631289576614,0.143208556149733
"5769",0.05,"modUnequal",518,0.105853333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890976666666667,0.894066666666667,0.73484,0.74861,0.75382,0.75759,0.7648,0.0632,0.0659566666666667,0.06714,0.06856,0.0726933333333333,0.08012,0.0843,0.08566,0.08796,0.0924,0.797106666666667,0.801403333333333,0.803093333333333,0.80408,0.80736,0.6844,0.69068,0.69262,0.69488,0.69848,0.0270789174576844,0.0336569591346033,0.0353435879147617,0.0363166701906325,0.0388823249604886,0.0796700481606722,0.10473835875364,0.112298998736531,0.116977222823844,0.127243901191633
"5770",0.05,"equal",519,0.105893333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890976666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.7648,0.0632133333333333,0.0659566666666667,0.06714,0.06856,0.0726933333333333,0.14104,0.14739,0.14942,0.15337,0.16,0.79744,0.80162,0.80338,0.804373333333333,0.80772,0.7122,0.72019,0.72332,0.72597,0.73004,0.0271743302371997,0.033722114623153,0.0354186026405736,0.0363717860929498,0.0389353378844826,0.0590103567318757,0.0737557678460728,0.0778846788017004,0.080521772237306,0.0895138314493153
"5771",0.05,"highUnequal",519,0.105893333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890976666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.7648,0.0632133333333333,0.0659566666666667,0.06714,0.06856,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.79744,0.80162,0.80338,0.804373333333333,0.80772,0.67456,0.68167,0.68346,0.68511,0.69396,0.0271743302371997,0.033722114623153,0.0354186026405736,0.0363717860929498,0.0389353378844826,0.0893298913628052,0.118303719111549,0.125505852028992,0.130688886684115,0.143383924754168
"5772",0.05,"modUnequal",519,0.105893333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23516,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890976666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.7648,0.0632133333333333,0.0659566666666667,0.06714,0.06856,0.0726933333333333,0.08012,0.0843,0.08566,0.08796,0.0924,0.79744,0.80162,0.80338,0.804373333333333,0.80772,0.68492,0.69112,0.69322,0.69555,0.699,0.0271743302371997,0.033722114623153,0.0354186026405736,0.0363717860929498,0.0389353378844826,0.0801208211744228,0.104945541176498,0.112437981250751,0.117225866197092,0.127440375006439
"5773",0.05,"equal",520,0.105893333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23524,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890976666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.76472,0.0632266666666667,0.0659566666666667,0.06714,0.0685633333333333,0.0726933333333333,0.14104,0.14739,0.14942,0.15337,0.16,0.797693333333333,0.80184,0.803706666666666,0.804666666666667,0.80804,0.71248,0.72049,0.72366,0.72621,0.73048,0.0273463875759622,0.0337482763903784,0.0355211385766449,0.0364350267202303,0.0390036657003942,0.0593079966872182,0.073851916769074,0.0779407790735955,0.0805909310597201,0.0896146249598089
"5774",0.05,"highUnequal",520,0.105893333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23524,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890976666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.76472,0.0632266666666667,0.0659566666666667,0.06714,0.0685633333333333,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.797693333333333,0.80184,0.803706666666666,0.804666666666667,0.80804,0.67512,0.68203,0.68398,0.68576,0.69452,0.0273463875759622,0.0337482763903784,0.0355211385766449,0.0364350267202303,0.0390036657003942,0.0897022465871224,0.118621017861623,0.125753031582815,0.130954790223774,0.143566736099984
"5775",0.05,"modUnequal",520,0.105893333333333,0.10896,0.111293333333333,0.113366666666667,0.119226666666667,0.23524,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890976666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.76472,0.0632266666666667,0.0659566666666667,0.06714,0.0685633333333333,0.0726933333333333,0.08012,0.0843,0.08566,0.08796,0.0924,0.797693333333333,0.80184,0.803706666666666,0.804666666666667,0.80804,0.68556,0.69155,0.69376,0.69607,0.69948,0.0273463875759622,0.0337482763903784,0.0355211385766449,0.0364350267202303,0.0390036657003942,0.0803909528195681,0.105299598375116,0.112681787886162,0.11734200377158,0.127686730995048
"5776",0.05,"equal",521,0.105893333333333,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23524,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890966666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.76472,0.0632266666666667,0.0659566666666667,0.06714,0.0685733333333333,0.0726933333333333,0.14108,0.1474,0.14942,0.15337,0.16,0.79808,0.802186666666667,0.804013333333333,0.80504,0.808373333333333,0.71288,0.72076,0.72398,0.72648,0.7306,0.0274121797821752,0.0338096550879127,0.0355468821526372,0.0365177067017051,0.0390978365863756,0.0593968370724531,0.0740083133810637,0.0780703907124027,0.0807265536617187,0.0896900114810563
"5777",0.05,"highUnequal",521,0.105893333333333,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23524,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890966666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.76472,0.0632266666666667,0.0659566666666667,0.06714,0.0685733333333333,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.79808,0.802186666666667,0.804013333333333,0.80504,0.808373333333333,0.67564,0.68265,0.68462,0.68626,0.69512,0.0274121797821752,0.0338096550879127,0.0355468821526372,0.0365177067017051,0.0390978365863756,0.0899178170489338,0.118700269357854,0.126050170355757,0.131124622335488,0.143871071028337
"5778",0.05,"modUnequal",521,0.105893333333333,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23524,0.24235,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888546666666666,0.890966666666667,0.894026666666667,0.73484,0.74861,0.75382,0.75759,0.76472,0.0632266666666667,0.0659566666666667,0.06714,0.0685733333333333,0.0726933333333333,0.08012,0.0843,0.08566,0.08796,0.0924,0.79808,0.802186666666667,0.804013333333333,0.80504,0.808373333333333,0.68592,0.69222,0.69438,0.69658,0.7,0.0274121797821752,0.0338096550879127,0.0355468821526372,0.0365177067017051,0.0390978365863756,0.0807977499360777,0.105602933617814,0.112711751733162,0.117640752571779,0.128010204081633
"5779",0.05,"equal",522,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23528,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.76468,0.0632266666666667,0.06596,0.06714,0.0685733333333333,0.0726933333333333,0.14108,0.1474,0.14944,0.15337,0.16,0.798253333333333,0.802453333333333,0.804313333333333,0.805336666666667,0.808626666666667,0.713,0.72108,0.72434,0.72681,0.73088,0.0274157441197216,0.0338837757538146,0.0355919829297029,0.0365443628779152,0.0391171060698958,0.0594696447447033,0.0741723694658231,0.0781156564104152,0.0809814304097187,0.0897694921480393
"5780",0.05,"highUnequal",522,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23528,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.76468,0.0632266666666667,0.06596,0.06714,0.0685733333333333,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.798253333333333,0.802453333333333,0.804313333333333,0.805336666666667,0.808626666666667,0.6764,0.68323,0.68516,0.68693,0.69612,0.0274157441197216,0.0338837757538146,0.0355919829297029,0.0365443628779152,0.0391171060698958,0.0901137827393731,0.119045652144633,0.126112723347897,0.13130680764447,0.144068700661404
"5781",0.05,"modUnequal",522,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23528,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.76468,0.0632266666666667,0.06596,0.06714,0.0685733333333333,0.0726933333333333,0.08012,0.0843,0.08566,0.08796,0.0924,0.798253333333333,0.802453333333333,0.804313333333333,0.805336666666667,0.808626666666667,0.6864,0.69267,0.69496,0.69702,0.70056,0.0274157441197216,0.0338837757538146,0.0355919829297029,0.0365443628779152,0.0391171060698958,0.0811059436806869,0.105858923496524,0.112817116685148,0.117811978047883,0.128280923500331
"5782",0.05,"equal",523,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.06596,0.06714,0.0685766666666666,0.0726933333333333,0.14108,0.1474,0.14944,0.15337,0.16,0.798626666666667,0.802743333333333,0.804593333333333,0.805726666666667,0.808973333333333,0.71332,0.72142,0.72458,0.72717,0.73124,0.0275257479156449,0.0339185981027589,0.0356408743658477,0.0365829289456043,0.0391480885620164,0.0596802352292566,0.0743075886463144,0.0782348640133193,0.0810636398453881,0.0900371713092561
"5783",0.05,"highUnequal",523,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.06596,0.06714,0.0685766666666666,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.798626666666667,0.802743333333333,0.804593333333333,0.805726666666667,0.808973333333333,0.67724,0.68388,0.68574,0.68747,0.69668,0.0275257479156449,0.0339185981027589,0.0356408743658477,0.0365829289456043,0.0391480885620164,0.0907384565881911,0.119204400016551,0.126282603152495,0.131470822766331,0.14411294619073
"5784",0.05,"modUnequal",523,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.06596,0.06714,0.0685766666666666,0.0726933333333333,0.08012,0.0843,0.08566,0.08796,0.0924,0.798626666666667,0.802743333333333,0.804593333333333,0.805726666666667,0.808973333333333,0.68688,0.69316,0.69548,0.69739,0.701,0.0275257479156449,0.0339185981027589,0.0356408743658477,0.0365829289456043,0.0391480885620164,0.0815669850349865,0.106149082031349,0.112980659316448,0.117835113638084,0.128317457083185
"5785",0.05,"equal",524,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.0659633333333333,0.06714,0.0685766666666666,0.0726933333333333,0.14108,0.1474,0.14944,0.15337,0.16,0.798933333333333,0.803086666666667,0.80492,0.806036666666667,0.809466666666667,0.71352,0.7216,0.72486,0.72741,0.7316,0.0275973030953111,0.0339641042810257,0.0356812966788174,0.0366464411820976,0.0391826481220513,0.0597905951506245,0.0745442012273335,0.0783696131687336,0.0811515068117245,0.0900623967700496
"5786",0.05,"highUnequal",524,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.0659633333333333,0.06714,0.0685766666666666,0.0726933333333333,0.05988,0.06364,0.06492,0.06673,0.07188,0.798933333333333,0.803086666666667,0.80492,0.806036666666667,0.809466666666667,0.67788,0.68443,0.68622,0.68817,0.69748,0.0275973030953111,0.0339641042810257,0.0356812966788174,0.0366464411820976,0.0391826481220513,0.0911722141823444,0.119506561537025,0.126541265249925,0.131684563044865,0.144233840911511
"5787",0.05,"modUnequal",524,0.10592,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.89097,0.894,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.0659633333333333,0.06714,0.0685766666666666,0.0726933333333333,0.08012,0.0843,0.08566,0.08796,0.0924,0.798933333333333,0.803086666666667,0.80492,0.806036666666667,0.809466666666667,0.68748,0.69365,0.69594,0.6979,0.70148,0.0275973030953111,0.0339641042810257,0.0356812966788174,0.0366464411820976,0.0391826481220513,0.082006531945295,0.106362858492036,0.113246116710619,0.118070931496267,0.128593964683731
"5788",0.05,"equal",525,0.105946666666667,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890973333333333,0.893973333333333,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.0659666666666667,0.06714,0.0685766666666666,0.0726933333333333,0.14108,0.1474,0.14944,0.15337,0.16,0.79928,0.803353333333333,0.8053,0.80629,0.809693333333333,0.7138,0.72182,0.72528,0.72767,0.73204,0.0276633223558245,0.0340099363239062,0.0357252279577173,0.0367077650923641,0.0392466120511446,0.0599550107882294,0.0746583882783883,0.0784461307969188,0.081299630778942,0.090045871559633
"5789",0.05,"highUnequal",525,0.105946666666667,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890973333333333,0.893973333333333,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.0659666666666667,0.06714,0.0685766666666666,0.0726933333333333,0.05992,0.06364,0.06492,0.06673,0.07188,0.79928,0.803353333333333,0.8053,0.80629,0.809693333333333,0.67848,0.68503,0.68682,0.68878,0.69804,0.0276633223558245,0.0340099363239062,0.0357252279577173,0.0367077650923641,0.0392466120511446,0.0911914323962517,0.119712501312964,0.126819544879593,0.132040893671128,0.144346900771482
"5790",0.05,"modUnequal",525,0.105946666666667,0.10897,0.1113,0.113366666666667,0.119226666666667,0.23536,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.888553333333334,0.890973333333333,0.893973333333333,0.73484,0.74861,0.75382,0.75756,0.7646,0.0632266666666667,0.0659666666666667,0.06714,0.0685766666666666,0.0726933333333333,0.08012,0.0843,0.08566,0.08797,0.0924,0.79928,0.803353333333333,0.8053,0.80629,0.809693333333333,0.68792,0.69416,0.6964,0.69849,0.70196,0.0276633223558245,0.0340099363239062,0.0357252279577173,0.0367077650923641,0.0392466120511446,0.0821519632840388,0.106676260165923,0.113479339221033,0.118334445101398,0.12888956680903
"5791",0.05,"equal",526,0.105973333333333,0.10899,0.1113,0.113366666666667,0.119226666666667,0.2354,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.88856,0.890963333333333,0.893946666666667,0.73484,0.74861,0.75382,0.75756,0.76456,0.0632266666666667,0.0659666666666667,0.06714,0.06859,0.0726933333333333,0.14108,0.1474,0.14944,0.15337,0.16,0.799533333333333,0.80374,0.80556,0.806593333333333,0.81008,0.714,0.722,0.72568,0.72807,0.73244,0.0277297156594038,0.0340348729524677,0.0358045663408074,0.0367603987838198,0.0392769129509727,0.0600761852310799,0.0747759240007578,0.0785140917404813,0.0813915242972482,0.0900793468788699
"5792",0.05,"highUnequal",526,0.105973333333333,0.10899,0.1113,0.113366666666667,0.119226666666667,0.2354,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.88856,0.890963333333333,0.893946666666667,0.73484,0.74861,0.75382,0.75756,0.76456,0.0632266666666667,0.0659666666666667,0.06714,0.06859,0.0726933333333333,0.05992,0.06364,0.06492,0.06673,0.07188,0.799533333333333,0.80374,0.80556,0.806593333333333,0.81008,0.67892,0.68555,0.68734,0.68932,0.69868,0.0277297156594038,0.0340348729524677,0.0358045663408074,0.0367603987838198,0.0392769129509727,0.0915801861559859,0.120003655663419,0.12705837157437,0.132271754874808,0.144368818462193
"5793",0.05,"modUnequal",526,0.105973333333333,0.10899,0.1113,0.113366666666667,0.119226666666667,0.2354,0.24238,0.24614,0.25133,0.26508,0.880666666666667,0.886566666666667,0.88856,0.890963333333333,0.893946666666667,0.73484,0.74861,0.75382,0.75756,0.76456,0.0632266666666667,0.0659666666666667,0.06714,0.06859,0.0726933333333333,0.08012,0.0843,0.08566,0.088,0.0924,0.799533333333333,0.80374,0.80556,0.806593333333333,0.81008,0.6884,0.69468,0.69694,0.69898,0.70252,0.0277297156594038,0.0340348729524677,0.0358045663408074,0.0367603987838198,0.0392769129509727,0.0824542628548132,0.106841029811468,0.113547534612191,0.118588879210639,0.129089615931721
"5794",0.05,"equal",527,0.105973333333333,0.10899,0.1113,0.113366666666667,0.119226666666667,0.2354,0.24238,0.24614,0.25133,0.26508,0.88068,0.886566666666667,0.888566666666667,0.890963333333333,0.893946666666667,0.73484,0.74861,0.75382,0.75756,0.76456,0.0632266666666667,0.0659666666666667,0.06714,0.06859,0.0726933333333333,0.14108,0.1474,0.14944,0.15337,0.16,0.799773333333333,0.803953333333333,0.8059,0.806943333333333,0.810333333333333,0.7144,0.72236,0.7259,0.72832,0.73276,0.0277369581190301,0.0340699281064863,0.0358380242867708,0.036809462133705,0.0393236936730166,0.0603487838458008,0.0749482301933789,0.0786859192593954,0.0815271488997435,0.0900380507037088
"5795",0.05,"highUnequal",527,0.105973333333333,0.10899,0.1113,0.113366666666667,0.119226666666667,0.2354,0.24238,0.24614,0.25133,0.26508,0.88068,0.886566666666667,0.888566666666667,0.890963333333333,0.893946666666667,0.73484,0.74861,0.75382,0.75756,0.76456,0.0632266666666667,0.0659666666666667,0.06714,0.06859,0.0726933333333333,0.05992,0.06364,0.06492,0.06673,0.07188,0.799773333333333,0.803953333333333,0.8059,0.806943333333333,0.810333333333333,0.67924,0.68611,0.68784,0.68987,0.69932,0.0277369581190301,0.0340699281064863,0.0358380242867708,0.036809462133705,0.0393236936730166,0.0922402736212056,0.120141682432668,0.127166999523958,0.132610309715741,0.144360023378141
"5796",0.05,"modUnequal",527,0.105973333333333,0.10899,0.1113,0.113366666666667,0.119226666666667,0.2354,0.24238,0.24614,0.25133,0.26508,0.88068,0.886566666666667,0.888566666666667,0.890963333333333,0.893946666666667,0.73484,0.74861,0.75382,0.75756,0.76456,0.0632266666666667,0.0659666666666667,0.06714,0.06859,0.0726933333333333,0.08012,0.0843,0.08566,0.088,0.0924,0.799773333333333,0.803953333333333,0.8059,0.806943333333333,0.810333333333333,0.68888,0.69515,0.69748,0.69947,0.70316,0.0277369581190301,0.0340699281064863,0.0358380242867708,0.036809462133705,0.0393236936730166,0.0826374745417515,0.10695432689073,0.11359960538232,0.118743007928401,0.129163281884647
