Covid_probTrans,VE_infect,VE_susc,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.07,0.2,0.55,equal,106,106,0.05524,0.553163211,0.572274898,0.003163211,0.022274898,0.0956,0.041786667
0.07,0.2,0.55,modUnequal,106,106,0.05524,0.23136717,0.50842163,-0.31863283,-0.04157837,0.0956,0.041786667
0.07,0.2,0.55,highUnequal,106,106,0.05524,-0.020643594,0.457782266,-0.570643594,-0.092217734,0.0956,0.041786667
0.07,0.2,0.55,equal,99,99,0.05428,0.53136934,0.54628513,-0.01863066,-0.00371487,0.09164,0.041826667
0.07,0.2,0.55,modUnequal,99,99,0.05428,0.166424066,0.481728738,-0.383575934,-0.068271262,0.09164,0.041826667
0.07,0.2,0.55,highUnequal,99,99,0.05428,-0.082545684,0.436416838,-0.632545684,-0.113583162,0.09164,0.041826667
0.07,0.2,0.55,equal,119,119,0.08368,0.532087874,0.557521694,-0.017912126,0.007521694,0.14212,0.0642
0.07,0.2,0.55,modUnequal,119,119,0.08368,0.162019827,0.464089753,-0.387980173,-0.085910247,0.14212,0.0642
0.07,0.2,0.55,highUnequal,119,119,0.08368,-0.109061091,0.382857144,-0.659061091,-0.167142856,0.14212,0.0642
0.07,0.2,0.55,equal,111,111,0.05765,0.564198454,0.584388503,0.014198454,0.034388503,0.09828,0.044106667
0.07,0.2,0.55,modUnequal,111,111,0.05765,0.245250432,0.51698313,-0.304749568,-0.03301687,0.09828,0.044106667
0.07,0.2,0.55,highUnequal,111,111,0.05765,-0.001145475,0.463276892,-0.551145475,-0.086723108,0.09828,0.044106667
0.07,0.2,0.55,equal,99,99,0.0522,0.568498769,0.585972359,0.018498769,0.035972359,0.09096,0.03928
0.07,0.2,0.55,modUnequal,99,99,0.0522,0.206636501,0.496308639,-0.343363499,-0.053691361,0.09096,0.03928
0.07,0.2,0.55,highUnequal,99,99,0.0522,-0.047808765,0.466491517,-0.597808765,-0.083508483,0.09096,0.03928
0.07,0.2,0.55,equal,107,107,0.07282,0.569728886,0.59367068,0.019728886,0.04367068,0.12488,0.055466667
0.07,0.2,0.55,modUnequal,107,107,0.07282,0.229210342,0.521094589,-0.320789658,-0.028905411,0.12488,0.055466667
0.07,0.2,0.55,highUnequal,107,107,0.07282,-0.037141514,0.457351927,-0.587141514,-0.092648073,0.12488,0.055466667
0.07,0.2,0.55,equal,103,103,0.07471,0.566052227,0.59313721,0.016052227,0.04313721,0.1272,0.057213333
0.07,0.2,0.55,modUnequal,103,103,0.07471,0.207851385,0.496674642,-0.342148615,-0.053325358,0.1272,0.057213333
0.07,0.2,0.55,highUnequal,103,103,0.07471,-0.047751507,0.449690341,-0.597751507,-0.100309659,0.1272,0.057213333
0.07,0.2,0.55,equal,104,104,0.04947,0.525068368,0.543997385,-0.024931632,-0.006002615,0.08224,0.038546667
0.07,0.2,0.55,modUnequal,104,104,0.04947,0.179527559,0.470974373,-0.370472441,-0.079025627,0.08224,0.038546667
0.07,0.2,0.55,highUnequal,104,104,0.04947,-0.145054945,0.400212153,-0.695054945,-0.149787847,0.08224,0.038546667
0.07,0.2,0.55,equal,108,108,0.07116,0.54784689,0.576515743,-0.00215311,0.026515743,0.11936,0.055093333
0.07,0.2,0.55,modUnequal,108,108,0.07116,0.201689546,0.497457026,-0.348310454,-0.052542974,0.11936,0.055093333
0.07,0.2,0.55,highUnequal,108,108,0.07116,-0.072340426,0.437571496,-0.622340426,-0.112428504,0.11936,0.055093333
0.07,0.2,0.55,equal,135,135,0.06648,0.554826001,0.576471297,0.004826001,0.026471297,0.10984,0.052026667
0.07,0.2,0.55,modUnequal,135,135,0.06648,0.208868145,0.476310633,-0.341131855,-0.073689367,0.10984,0.052026667
0.07,0.2,0.55,highUnequal,135,135,0.06648,-0.102439024,0.376086843,-0.652439024,-0.173913157,0.10984,0.052026667
0.07,0.2,0.55,equal,112,112,0.05648,0.573274811,0.590879694,0.023274811,0.040879694,0.09808,0.042613333
0.07,0.2,0.55,modUnequal,112,112,0.05648,0.230430959,0.50784906,-0.319569041,-0.04215094,0.09808,0.042613333
0.07,0.2,0.55,highUnequal,112,112,0.05648,-0.043530113,0.438963434,-0.593530113,-0.111036566,0.09808,0.042613333
0.07,0.2,0.55,equal,115,115,0.0727,0.554577465,0.582579272,0.004577465,0.032579272,0.12392,0.055626667
0.07,0.2,0.55,modUnequal,115,115,0.0727,0.22392638,0.500995724,-0.32607362,-0.049004276,0.12392,0.055626667
0.07,0.2,0.55,highUnequal,115,115,0.0727,-0.098408104,0.416269842,-0.648408104,-0.133730158,0.12392,0.055626667
0.07,0.2,0.55,equal,118,118,0.09192,0.536835463,0.572219078,-0.013164537,0.022219078,0.1532,0.071493333
0.07,0.2,0.55,modUnequal,118,118,0.09192,0.191184573,0.480783302,-0.358815427,-0.069216698,0.1532,0.071493333
0.07,0.2,0.55,highUnequal,118,118,0.09192,-0.087407407,0.4147462,-0.637407407,-0.1352538,0.1532,0.071493333
0.07,0.2,0.55,equal,115,115,0.09701,0.537433155,0.566285842,-0.012566845,0.016285842,0.165,0.074346667
0.07,0.2,0.55,modUnequal,115,115,0.09701,0.162903226,0.461462169,-0.387096774,-0.088537831,0.165,0.074346667
0.07,0.2,0.55,highUnequal,115,115,0.09701,-0.075647668,0.419953401,-0.625647668,-0.130046599,0.165,0.074346667
0.07,0.2,0.55,equal,108,108,0.09617,0.558767703,0.594116769,0.008767703,0.044116769,0.16612,0.072853333
0.07,0.2,0.55,modUnequal,108,108,0.09617,0.232215447,0.520567828,-0.317784553,-0.029432172,0.16612,0.072853333
0.07,0.2,0.55,highUnequal,108,108,0.09617,0.010478062,0.487348283,-0.539521938,-0.062651717,0.16612,0.072853333
0.07,0.2,0.55,equal,103,103,0.07124,0.542974359,0.564311345,-0.007025641,0.014311345,0.12016,0.054933333
0.07,0.2,0.55,modUnequal,103,103,0.07124,0.231193927,0.511106071,-0.318806073,-0.038893929,0.12016,0.054933333
0.07,0.2,0.55,highUnequal,103,103,0.07124,-0.06551889,0.444471127,-0.61551889,-0.105528873,0.12016,0.054933333
0.07,0.2,0.55,equal,111,111,0.0775,0.559008509,0.583802625,0.009008509,0.033802625,0.13132,0.05956
0.07,0.2,0.55,modUnequal,111,111,0.0775,0.196494776,0.486873466,-0.353505224,-0.063126534,0.13132,0.05956
0.07,0.2,0.55,highUnequal,111,111,0.0775,-0.060970182,0.431269818,-0.610970182,-0.118730182,0.13132,0.05956
0.07,0.2,0.55,equal,132,132,0.08284,0.542852031,0.570602227,-0.007147969,0.020602227,0.14036,0.063666667
0.07,0.2,0.55,modUnequal,132,132,0.08284,0.18344519,0.471051041,-0.36655481,-0.078948959,0.14036,0.063666667
0.07,0.2,0.55,highUnequal,132,132,0.08284,-0.0753367,0.396406677,-0.6253367,-0.153593323,0.14036,0.063666667
0.07,0.2,0.55,equal,101,101,0.06376,0.556300268,0.578791687,0.006300268,0.028791687,0.10796,0.049026667
0.07,0.2,0.55,modUnequal,101,101,0.06376,0.211904762,0.510398303,-0.338095238,-0.039601697,0.10796,0.049026667
0.07,0.2,0.55,highUnequal,101,101,0.06376,-0.105175292,0.411812872,-0.655175292,-0.138187128,0.10796,0.049026667
0.07,0.2,0.55,equal,108,108,0.06909,0.526169026,0.552977209,-0.023830974,0.002977209,0.11688,0.05316
0.07,0.2,0.55,modUnequal,108,108,0.06909,0.187270052,0.48621748,-0.362729948,-0.06378252,0.11688,0.05316
0.07,0.2,0.55,highUnequal,108,108,0.06909,-0.145152929,0.397949434,-0.695152929,-0.152050566,0.11688,0.05316
0.07,0.2,0.55,equal,82,82,0.04132,0.534074074,0.548480045,-0.015925926,-0.001519955,0.06936,0.031973333
0.07,0.2,0.55,modUnequal,82,82,0.04132,0.195137556,0.502763842,-0.354862444,-0.047236158,0.06936,0.031973333
0.07,0.2,0.55,highUnequal,82,82,0.04132,-0.089177489,0.459090583,-0.639177489,-0.090909417,0.06936,0.031973333
0.07,0.2,0.55,equal,99,99,0.06781,0.544217687,0.562075268,-0.005782313,0.012075268,0.11716,0.05136
0.07,0.2,0.55,modUnequal,99,99,0.06781,0.198804185,0.49257526,-0.351195815,-0.05742474,0.11716,0.05136
0.07,0.2,0.55,highUnequal,99,99,0.06781,-0.132593767,0.406602062,-0.682593767,-0.143397938,0.11716,0.05136
0.07,0.2,0.55,equal,114,114,0.08115,0.537179487,0.565396813,-0.012820513,0.015396813,0.13688,0.062573333
0.07,0.2,0.55,modUnequal,114,114,0.08115,0.158508159,0.46780669,-0.391491841,-0.08219331,0.13688,0.062573333
0.07,0.2,0.55,highUnequal,114,114,0.08115,-0.075776926,0.424363541,-0.625776926,-0.125636459,0.13688,0.062573333
0.07,0.2,0.55,equal,108,108,0.07668,0.528474247,0.553077606,-0.021525753,0.003077606,0.12996,0.05892
0.07,0.2,0.55,modUnequal,108,108,0.07668,0.147874956,0.463476008,-0.402125044,-0.086523992,0.12996,0.05892
0.07,0.2,0.55,highUnequal,108,108,0.07668,-0.137365213,0.399246613,-0.687365213,-0.150753387,0.12996,0.05892
0.07,0.2,0.55,equal,109,109,0.07631,0.53583815,0.56232366,-0.01416185,0.01232366,0.12984,0.058466667
0.07,0.2,0.55,modUnequal,109,109,0.07631,0.173017508,0.485776805,-0.376982492,-0.064223195,0.12984,0.058466667
0.07,0.2,0.55,highUnequal,109,109,0.07631,-0.092517007,0.422938347,-0.642517007,-0.127061653,0.12984,0.058466667
0.07,0.2,0.55,equal,110,110,0.07218,0.545579839,0.571373557,-0.004420161,0.021373557,0.12008,0.056213333
0.07,0.2,0.55,modUnequal,110,110,0.07218,0.190175439,0.482979134,-0.359824561,-0.067020866,0.12008,0.056213333
0.07,0.2,0.55,highUnequal,110,110,0.07218,-0.14484127,0.388409949,-0.69484127,-0.161590051,0.12008,0.056213333
0.07,0.2,0.55,equal,96,96,0.05888,0.560057887,0.579974989,0.010057887,0.029974989,0.10124,0.04476
0.07,0.2,0.55,modUnequal,96,96,0.05888,0.256723716,0.530264326,-0.293276284,-0.019735674,0.10124,0.04476
0.07,0.2,0.55,highUnequal,96,96,0.05888,-0.061082024,0.436067484,-0.611082024,-0.113932516,0.10124,0.04476
0.07,0.2,0.55,equal,104,104,0.05869,0.558716265,0.580705384,0.008716265,0.030705384,0.10124,0.044506667
0.07,0.2,0.55,modUnequal,104,104,0.05869,0.209150327,0.498293743,-0.340849673,-0.051706257,0.10124,0.044506667
0.07,0.2,0.55,highUnequal,104,104,0.05869,0,0.47246794,-0.55,-0.07753206,0.10124,0.044506667
0.07,0.2,0.55,equal,89,89,0.05652,0.539177657,0.561134648,-0.010822343,0.011134648,0.09544,0.043546667
0.07,0.2,0.55,modUnequal,89,89,0.05652,0.168067227,0.48192666,-0.381932773,-0.06807334,0.09544,0.043546667
0.07,0.2,0.55,highUnequal,89,89,0.05652,-0.195171026,0.402363642,-0.745171026,-0.147636358,0.09544,0.043546667
0.07,0.2,0.55,equal,102,102,0.05654,0.568057625,0.589966671,0.018057625,0.039966671,0.09844,0.042573333
0.07,0.2,0.55,modUnequal,102,102,0.05654,0.243255004,0.52782613,-0.306744996,-0.02217387,0.09844,0.042573333
0.07,0.2,0.55,highUnequal,102,102,0.05654,-0.011634671,0.471037378,-0.561634671,-0.078962622,0.09844,0.042573333
0.07,0.2,0.55,equal,104,104,0.07017,0.553730738,0.580582572,0.003730738,0.030582572,0.12228,0.0528
0.07,0.2,0.55,modUnequal,104,104,0.07017,0.22853137,0.517568016,-0.32146863,-0.032431984,0.12228,0.0528
0.07,0.2,0.55,highUnequal,104,104,0.07017,-0.103258145,0.422602285,-0.653258145,-0.127397715,0.12228,0.0528
0.07,0.2,0.55,equal,100,100,0.06558,0.533834586,0.556959633,-0.016165414,0.006959633,0.11008,0.050746667
0.07,0.2,0.55,modUnequal,100,100,0.06558,0.225,0.509400236,-0.325,-0.040599764,0.11008,0.050746667
0.07,0.2,0.55,highUnequal,100,100,0.06558,-0.153976311,0.407144786,-0.703976311,-0.142855214,0.11008,0.050746667
0.07,0.2,0.55,equal,109,109,0.08544,0.54621288,0.577967681,-0.00378712,0.027967681,0.14396,0.065933333
0.07,0.2,0.55,modUnequal,109,109,0.08544,0.218390805,0.510620215,-0.331609195,-0.039379785,0.14396,0.065933333
0.07,0.2,0.55,highUnequal,109,109,0.08544,-0.078081649,0.424363279,-0.628081649,-0.125636721,0.14396,0.065933333
0.07,0.2,0.55,equal,102,102,0.08699,0.576311988,0.60987616,0.026311988,0.05987616,0.14792,0.06668
0.07,0.2,0.55,modUnequal,102,102,0.08699,0.249146758,0.533346995,-0.300853242,-0.016653005,0.14792,0.06668
0.07,0.2,0.55,highUnequal,102,102,0.08699,0.040348964,0.508117401,-0.509651036,-0.041882599,0.14792,0.06668
0.07,0.2,0.55,equal,97,97,0.06203,0.536514823,0.55504665,-0.013485177,0.00504665,0.10408,0.048013333
0.07,0.2,0.55,modUnequal,97,97,0.06203,0.178205128,0.477894836,-0.371794872,-0.072105164,0.10408,0.048013333
0.07,0.2,0.55,highUnequal,97,97,0.06203,-0.084602369,0.433576833,-0.634602369,-0.116423167,0.10408,0.048013333
0.07,0.2,0.55,equal,102,102,0.08005,0.579122807,0.60914051,0.029122807,0.05914051,0.13728,0.060973333
0.07,0.2,0.55,modUnequal,102,102,0.08005,0.258194187,0.541605604,-0.291805813,-0.008394396,0.13728,0.060973333
0.07,0.2,0.55,highUnequal,102,102,0.08005,0.035383997,0.494793637,-0.514616003,-0.055206363,0.13728,0.060973333
0.07,0.2,0.55,equal,102,102,0.07245,0.574170025,0.599122729,0.024170025,0.049122729,0.12452,0.055093333
0.07,0.2,0.55,modUnequal,102,102,0.07245,0.21060121,0.502973469,-0.33939879,-0.047026531,0.12452,0.055093333
0.07,0.2,0.55,highUnequal,102,102,0.07245,-0.05365622,0.456451867,-0.60365622,-0.093548133,0.12452,0.055093333
0.07,0.2,0.55,equal,110,110,0.0781,0.560855263,0.586717946,0.010855263,0.036717946,0.13544,0.058986667
0.07,0.2,0.55,modUnequal,110,110,0.0781,0.232758621,0.50952895,-0.317241379,-0.04047105,0.13544,0.058986667
0.07,0.2,0.55,highUnequal,110,110,0.0781,-0.086838535,0.427043117,-0.636838535,-0.122956883,0.13544,0.058986667
0.07,0.2,0.55,equal,110,110,0.06764,0.568322981,0.590189677,0.018322981,0.040189677,0.1166,0.05132
0.07,0.2,0.55,modUnequal,110,110,0.06764,0.225195095,0.503671224,-0.324804905,-0.046328776,0.1166,0.05132
0.07,0.2,0.55,highUnequal,110,110,0.06764,-0.016081871,0.454544141,-0.566081871,-0.095455859,0.1166,0.05132
0.07,0.2,0.55,equal,102,102,0.06951,0.545566502,0.569982165,-0.004433498,0.019982165,0.11728,0.053586667
0.07,0.2,0.55,modUnequal,102,102,0.06951,0.165158371,0.475939642,-0.384841629,-0.074060358,0.11728,0.053586667
0.07,0.2,0.55,highUnequal,102,102,0.06951,-0.113122172,0.422403371,-0.663122172,-0.127596629,0.11728,0.053586667
0.07,0.2,0.55,equal,105,105,0.09742,0.552581542,0.583887233,0.002581542,0.033887233,0.16512,0.074853333
0.07,0.2,0.55,modUnequal,105,105,0.09742,0.179012346,0.488256429,-0.370987654,-0.061743571,0.16512,0.074853333
0.07,0.2,0.55,highUnequal,105,105,0.09742,-0.10473095,0.421505349,-0.65473095,-0.128494651,0.16512,0.074853333
0.07,0.2,0.55,equal,109,109,0.09113,0.533270559,0.56069723,-0.016729441,0.01069723,0.15368,0.07028
0.07,0.2,0.55,modUnequal,109,109,0.09113,0.180716253,0.491241891,-0.369283747,-0.058758109,0.15368,0.07028
0.07,0.2,0.55,highUnequal,109,109,0.09113,-0.091776799,0.419420748,-0.641776799,-0.130579252,0.15368,0.07028
0.07,0.2,0.55,equal,134,134,0.06091,0.563975449,0.582059042,0.013975449,0.032059042,0.10212,0.047173333
0.07,0.2,0.55,modUnequal,134,134,0.06091,0.20661512,0.47503835,-0.34338488,-0.07496165,0.10212,0.047173333
0.07,0.2,0.55,highUnequal,134,134,0.06091,-0.121432908,0.366753384,-0.671432908,-0.183246616,0.10212,0.047173333
0.07,0.2,0.55,equal,98,98,0.07752,0.530998852,0.561441013,-0.019001148,0.011441013,0.12828,0.0606
0.07,0.2,0.55,modUnequal,98,98,0.07752,0.210628019,0.51103156,-0.339371981,-0.03896844,0.12828,0.0606
0.07,0.2,0.55,highUnequal,98,98,0.07752,-0.168812589,0.394188691,-0.718812589,-0.155811309,0.12828,0.0606
0.07,0.2,0.55,equal,116,116,0.07903,0.552631579,0.579957689,0.002631579,0.029957689,0.13576,0.06012
0.07,0.2,0.55,modUnequal,116,116,0.07903,0.163934426,0.465320048,-0.386065574,-0.084679952,0.13576,0.06012
0.07,0.2,0.55,highUnequal,116,116,0.07903,-0.048843188,0.443663944,-0.598843188,-0.106336056,0.13576,0.06012
0.07,0.2,0.55,equal,91,91,0.05048,0.568815331,0.592126464,0.018815331,0.042126464,0.0864,0.038506667
0.07,0.2,0.55,modUnequal,91,91,0.05048,0.202898551,0.507321854,-0.347101449,-0.042678146,0.0864,0.038506667
0.07,0.2,0.55,highUnequal,91,91,0.05048,-0.059957173,0.467348958,-0.609957173,-0.082651042,0.0864,0.038506667
0.07,0.2,0.55,equal,113,113,0.08072,0.564995602,0.589023133,0.014995602,0.039023133,0.13948,0.061133333
0.07,0.2,0.55,modUnequal,113,113,0.08072,0.187047995,0.478445817,-0.362952005,-0.071554183,0.13948,0.061133333
0.07,0.2,0.55,highUnequal,113,113,0.08072,-0.073350694,0.433858573,-0.623350694,-0.116141427,0.13948,0.061133333
0.07,0.2,0.55,equal,104,104,0.05366,0.545107659,0.565432485,-0.004892341,0.015432485,0.09032,0.04144
0.07,0.2,0.55,modUnequal,104,104,0.05366,0.155791603,0.468099912,-0.394208397,-0.081900088,0.09032,0.04144
0.07,0.2,0.55,highUnequal,104,104,0.05366,-0.101650165,0.42697325,-0.651650165,-0.12302675,0.09032,0.04144
0.07,0.2,0.55,equal,113,113,0.05703,0.55606524,0.575022911,0.00606524,0.025022911,0.09924,0.04296
0.07,0.2,0.55,modUnequal,113,113,0.05703,0.232937032,0.50726751,-0.317062968,-0.04273249,0.09924,0.04296
0.07,0.2,0.55,highUnequal,113,113,0.05703,-0.035056447,0.435310433,-0.585056447,-0.114689567,0.09924,0.04296
0.07,0.2,0.55,equal,107,107,0.0706,0.556492073,0.579949428,0.006492073,0.029949428,0.1208,0.053866667
0.07,0.2,0.55,modUnequal,107,107,0.0706,0.193136181,0.478129076,-0.356863819,-0.071870924,0.1208,0.053866667
0.07,0.2,0.55,highUnequal,107,107,0.0706,-0.109437751,0.421385142,-0.659437751,-0.128614858,0.1208,0.053866667
0.07,0.2,0.55,equal,98,98,0.064,0.536023712,0.554028312,-0.013976288,0.004028312,0.1072,0.0496
0.07,0.2,0.55,modUnequal,98,98,0.064,0.1837144,0.481654005,-0.3662856,-0.068345995,0.1072,0.0496
0.07,0.2,0.55,highUnequal,98,98,0.064,-0.09056806,0.438691224,-0.64056806,-0.111308776,0.1072,0.0496
0.07,0.2,0.55,equal,110,110,0.06481,0.550762527,0.578646548,0.000762527,0.028646548,0.10864,0.0502
0.07,0.2,0.55,modUnequal,110,110,0.06481,0.182718985,0.478794216,-0.367281015,-0.071205784,0.10864,0.0502
0.07,0.2,0.55,highUnequal,110,110,0.06481,-0.075639019,0.432199528,-0.625639019,-0.117800472,0.10864,0.0502
0.07,0.2,0.55,equal,114,114,0.06294,0.568421053,0.593053886,0.018421053,0.043053886,0.10888,0.047626667
0.07,0.2,0.55,modUnequal,114,114,0.06294,0.218116806,0.492598307,-0.331883194,-0.057401693,0.10888,0.047626667
0.07,0.2,0.55,highUnequal,114,114,0.06294,-0.054662379,0.429847752,-0.604662379,-0.120152248,0.10888,0.047626667
0.07,0.2,0.55,equal,109,109,0.06618,0.547760865,0.573682524,-0.002239135,0.023682524,0.11328,0.05048
0.07,0.2,0.55,modUnequal,109,109,0.06618,0.209104938,0.493438246,-0.340895062,-0.056561754,0.11328,0.05048
0.07,0.2,0.55,highUnequal,109,109,0.06618,-0.116557734,0.414139626,-0.666557734,-0.135860374,0.11328,0.05048
0.07,0.2,0.55,equal,117,117,0.05285,0.536989432,0.550388048,-0.013010568,0.000388048,0.08916,0.040746667
0.07,0.2,0.55,modUnequal,117,117,0.05285,0.175063613,0.460410662,-0.374936387,-0.089589338,0.08916,0.040746667
0.07,0.2,0.55,highUnequal,117,117,0.05285,-0.147204529,0.367856513,-0.697204529,-0.182143487,0.08916,0.040746667
0.07,0.2,0.55,equal,102,102,0.04988,0.537444934,0.551754534,-0.012555066,0.001754534,0.08416,0.038453333
0.07,0.2,0.55,modUnequal,102,102,0.04988,0.166666667,0.467191497,-0.383333333,-0.082808503,0.08416,0.038453333
0.07,0.2,0.55,highUnequal,102,102,0.04988,-0.062753036,0.437553995,-0.612753036,-0.112446005,0.08416,0.038453333
0.07,0.2,0.55,equal,110,110,0.06814,0.55491576,0.573914228,0.00491576,0.023914228,0.11736,0.051733333
0.07,0.2,0.55,modUnequal,110,110,0.06814,0.226177234,0.512120876,-0.323822766,-0.037879124,0.11736,0.051733333
0.07,0.2,0.55,highUnequal,110,110,0.06814,0.004768717,0.480699215,-0.545231283,-0.069300785,0.11736,0.051733333
0.07,0.2,0.55,equal,101,101,0.0759,0.553574745,0.582650969,0.003574745,0.032650969,0.12968,0.057973333
0.07,0.2,0.55,modUnequal,101,101,0.0759,0.204237008,0.494283454,-0.345762992,-0.055716546,0.12968,0.057973333
0.07,0.2,0.55,highUnequal,101,101,0.0759,-0.09621523,0.433954851,-0.64621523,-0.116045149,0.12968,0.057973333
0.07,0.2,0.55,equal,126,126,0.07125,0.537176274,0.559340695,-0.012823726,0.009340695,0.1178,0.055733333
0.07,0.2,0.55,modUnequal,126,126,0.07125,0.181985973,0.464088171,-0.368014027,-0.085911829,0.1178,0.055733333
0.07,0.2,0.55,highUnequal,126,126,0.07125,-0.193322563,0.324696299,-0.743322563,-0.225303701,0.1178,0.055733333
0.07,0.2,0.55,equal,103,103,0.05611,0.535519126,0.554866388,-0.014480874,0.004866388,0.09544,0.043
0.07,0.2,0.55,modUnequal,103,103,0.05611,0.163150492,0.464392548,-0.386849508,-0.085607452,0.09544,0.043
0.07,0.2,0.55,highUnequal,103,103,0.05611,-0.085766423,0.425167366,-0.635766423,-0.124832634,0.09544,0.043
0.07,0.2,0.55,equal,113,113,0.073,0.555294578,0.581684826,0.005294578,0.031684826,0.12372,0.056093333
0.07,0.2,0.55,modUnequal,113,113,0.073,0.201966983,0.490384499,-0.348033017,-0.059615501,0.12372,0.056093333
0.07,0.2,0.55,highUnequal,113,113,0.073,-0.103984451,0.407197384,-0.653984451,-0.142802616,0.12372,0.056093333
0.07,0.2,0.55,equal,108,108,0.07386,0.558043606,0.583052713,0.008043606,0.033052713,0.12872,0.055573333
0.07,0.2,0.55,modUnequal,108,108,0.07386,0.24774323,0.524184726,-0.30225677,-0.025815274,0.12872,0.055573333
0.07,0.2,0.55,highUnequal,108,108,0.07386,-0.009421265,0.476413673,-0.559421265,-0.073586327,0.12872,0.055573333
0.07,0.2,0.55,equal,116,116,0.06636,0.578468697,0.599669976,0.028468697,0.049669976,0.11588,0.049853333
0.07,0.2,0.55,modUnequal,116,116,0.06636,0.245932652,0.517942079,-0.304067348,-0.032057921,0.11588,0.049853333
0.07,0.2,0.55,highUnequal,116,116,0.06636,-0.034787124,0.434188424,-0.584787124,-0.115811576,0.11588,0.049853333
0.07,0.2,0.55,equal,119,119,0.05959,0.573446328,0.594152106,0.023446328,0.044152106,0.1012,0.04572
0.07,0.2,0.55,modUnequal,119,119,0.05959,0.209424084,0.481602266,-0.340575916,-0.068397734,0.1012,0.04572
0.07,0.2,0.55,highUnequal,119,119,0.05959,-0.01512605,0.441518988,-0.56512605,-0.108481012,0.1012,0.04572
0.07,0.2,0.55,equal,128,128,0.05543,0.548224695,0.56583203,-0.001775305,0.01583203,0.0932,0.04284
0.07,0.2,0.55,modUnequal,128,128,0.05543,0.245241257,0.499003135,-0.304758743,-0.050996865,0.0932,0.04284
0.07,0.2,0.55,highUnequal,128,128,0.05543,-0.084605598,0.390063531,-0.634605598,-0.159936469,0.0932,0.04284
0.07,0.2,0.55,equal,123,123,0.04973,0.534924845,0.55205619,-0.015075155,0.00205619,0.08236,0.038853333
0.07,0.2,0.55,modUnequal,123,123,0.04973,0.108474576,0.418019205,-0.441525424,-0.131980795,0.08236,0.038853333
0.07,0.2,0.55,highUnequal,123,123,0.04973,-0.10041841,0.399764556,-0.65041841,-0.150235444,0.08236,0.038853333
0.07,0.2,0.55,equal,108,108,0.0846,0.537281861,0.567477191,-0.012718139,0.017477191,0.14296,0.065146667
0.07,0.2,0.55,modUnequal,108,108,0.0846,0.170616114,0.475152981,-0.379383886,-0.074847019,0.14296,0.065146667
0.07,0.2,0.55,highUnequal,108,108,0.0846,-0.103404792,0.422846342,-0.653404792,-0.127153658,0.14296,0.065146667
0.07,0.2,0.55,equal,108,108,0.07261,0.548425431,0.573433738,-0.001574569,0.023433738,0.12164,0.056266667
0.07,0.2,0.55,modUnequal,108,108,0.07261,0.147025814,0.454524552,-0.402974186,-0.095475448,0.12164,0.056266667
0.07,0.2,0.55,highUnequal,108,108,0.07261,-0.104651163,0.41290048,-0.654651163,-0.13709952,0.12164,0.056266667
0.07,0.2,0.55,equal,105,105,0.06713,0.563610078,0.589597881,0.013610078,0.039597881,0.11592,0.050866667
0.07,0.2,0.55,modUnequal,105,105,0.06713,0.221731123,0.507559851,-0.328268877,-0.042440149,0.11592,0.050866667
0.07,0.2,0.55,highUnequal,105,105,0.06713,-0.073678862,0.432873436,-0.623678862,-0.117126564,0.11592,0.050866667
0.09,0.2,0.55,equal,88,88,0.11125,0.54396728,0.5847394,-0.00603272,0.0347394,0.1894,0.0852
0.09,0.2,0.55,modUnequal,88,88,0.11125,0.200716846,0.518472795,-0.349283154,-0.031527205,0.1894,0.0852
0.09,0.2,0.55,highUnequal,88,88,0.11125,-0.081474297,0.460062475,-0.631474297,-0.089937525,0.1894,0.0852
0.09,0.2,0.55,equal,82,82,0.11769,0.533098775,0.569201024,-0.016901225,0.019201024,0.19756,0.091066667
0.09,0.2,0.55,modUnequal,82,82,0.11769,0.160693371,0.497366887,-0.389306629,-0.052633113,0.19756,0.091066667
0.09,0.2,0.55,highUnequal,82,82,0.11769,-0.122493734,0.450879373,-0.672493734,-0.099120627,0.19756,0.091066667
0.09,0.2,0.55,equal,89,89,0.07142,0.530713058,0.554174048,-0.019286942,0.004174048,0.11824,0.055813333
0.09,0.2,0.55,modUnequal,89,89,0.07142,0.126698641,0.454502159,-0.423301359,-0.095497841,0.11824,0.055813333
0.09,0.2,0.55,highUnequal,89,89,0.07142,-0.182359307,0.405487612,-0.732359307,-0.144512388,0.11824,0.055813333
0.09,0.2,0.55,equal,78,78,0.07829,0.568006037,0.597784897,0.018006037,0.047784897,0.1342,0.059653333
0.09,0.2,0.55,modUnequal,78,78,0.07829,0.20153417,0.515228645,-0.34846583,-0.034771355,0.1342,0.059653333
0.09,0.2,0.55,highUnequal,78,78,0.07829,-0.114355231,0.451390104,-0.664355231,-0.098609896,0.1342,0.059653333
0.09,0.2,0.55,equal,90,90,0.08209,0.551953899,0.582725872,0.001953899,0.032725872,0.13844,0.063306667
0.09,0.2,0.55,modUnequal,90,90,0.08209,0.161442535,0.483112677,-0.388557465,-0.066887323,0.13844,0.063306667
