Covid_probTrans,VE_infect,VE_susc,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.07,0.2,0.1,equal,64,64,0.16237,0.073815074,0.06615329,-0.026184926,-0.03384671,0.17456,0.158306667
0.07,0.2,0.1,modUnequal,64,64,0.16237,-0.661092531,-0.073350826,-0.761092531,-0.173350826,0.17456,0.158306667
0.07,0.2,0.1,highUnequal,64,64,0.16237,-1.267884323,-0.181149757,-1.367884323,-0.281149757,0.17456,0.158306667
0.07,0.2,0.1,equal,66,66,0.16823,0.133014215,0.143892249,0.033014215,0.043892249,0.1856,0.16244
0.07,0.2,0.1,modUnequal,66,66,0.16823,-0.593866667,-0.02745124,-0.693866667,-0.12745124,0.1856,0.16244
0.07,0.2,0.1,highUnequal,66,66,0.16823,-1.115003539,-0.067115422,-1.215003539,-0.167115422,0.1856,0.16244
0.07,0.2,0.1,equal,68,68,0.15467,0.118052218,0.134312412,0.018052218,0.034312412,0.17024,0.14948
0.07,0.2,0.1,modUnequal,68,68,0.15467,-0.513053037,0.058890657,-0.613053037,-0.041109343,0.17024,0.14948
0.07,0.2,0.1,highUnequal,68,68,0.15467,-1.182322632,-0.127839007,-1.282322632,-0.227839007,0.17024,0.14948
0.07,0.2,0.1,equal,66,66,0.19427,0.081171764,0.105030587,-0.018828236,0.005030587,0.20736,0.189906667
0.07,0.2,0.1,modUnequal,66,66,0.19427,-0.633402156,-0.025428498,-0.733402156,-0.125428498,0.20736,0.189906667
0.07,0.2,0.1,highUnequal,66,66,0.19427,-1.324518446,-0.18034938,-1.424518446,-0.28034938,0.20736,0.189906667
0.07,0.2,0.1,equal,63,63,0.15345,0.116585366,0.13077257,0.016585366,0.03077257,0.16596,0.14928
0.07,0.2,0.1,modUnequal,63,63,0.15345,-0.641885766,-0.000163029,-0.741885766,-0.100163029,0.16596,0.14928
0.07,0.2,0.1,highUnequal,63,63,0.15345,-1.15852205,-0.07674968,-1.25852205,-0.17674968,0.16596,0.14928
0.07,0.2,0.1,equal,64,64,0.18486,0.089893689,0.101688411,-0.010106311,0.001688411,0.19988,0.179853333
0.07,0.2,0.1,modUnequal,64,64,0.18486,-0.732769664,-0.085181142,-0.832769664,-0.185181142,0.19988,0.179853333
0.07,0.2,0.1,highUnequal,64,64,0.18486,-1.247590562,-0.148593565,-1.347590562,-0.248593565,0.19988,0.179853333
0.07,0.2,0.1,equal,73,73,0.15157,0.084661355,0.101685002,-0.015338645,0.001685002,0.16636,0.14664
0.07,0.2,0.1,modUnequal,73,73,0.15157,-0.629432624,-0.022268261,-0.729432624,-0.122268261,0.16636,0.14664
0.07,0.2,0.1,highUnequal,73,73,0.15157,-1.29463171,-0.201457061,-1.39463171,-0.301457061,0.16636,0.14664
0.07,0.2,0.1,equal,65,65,0.15615,0.077383843,0.077558132,-0.022616157,-0.022441868,0.168,0.1522
0.07,0.2,0.1,modUnequal,65,65,0.15615,-0.597701149,0.004545502,-0.697701149,-0.095454498,0.168,0.1522
0.07,0.2,0.1,highUnequal,65,65,0.15615,-1.188556068,-0.117513044,-1.288556068,-0.217513044,0.168,0.1522
0.07,0.2,0.1,equal,63,63,0.15898,0.090880651,0.106047819,-0.009119349,0.006047819,0.16964,0.155426667
0.07,0.2,0.1,modUnequal,63,63,0.15898,-0.70840682,-0.079981147,-0.80840682,-0.179981147,0.16964,0.155426667
0.07,0.2,0.1,highUnequal,63,63,0.15898,-1.359723914,-0.193318038,-1.459723914,-0.293318038,0.16964,0.155426667
0.07,0.2,0.1,equal,67,67,0.15543,0.07429226,0.086612732,-0.02570774,-0.013387268,0.16492,0.152266667
0.07,0.2,0.1,modUnequal,67,67,0.15543,-0.717364906,-0.076993697,-0.817364906,-0.176993697,0.16492,0.152266667
0.07,0.2,0.1,highUnequal,67,67,0.15543,-1.274628066,-0.130102043,-1.374628066,-0.230102043,0.16492,0.152266667
0.07,0.2,0.1,equal,66,66,0.19088,0.096405865,0.112963328,-0.003594135,0.012963328,0.20508,0.186146667
0.07,0.2,0.1,modUnequal,66,66,0.19088,-0.573785311,0.005630243,-0.673785311,-0.094369757,0.20508,0.186146667
0.07,0.2,0.1,highUnequal,66,66,0.19088,-1.212901176,-0.13580211,-1.312901176,-0.23580211,0.20508,0.186146667
0.07,0.2,0.1,equal,67,67,0.17505,0.096563723,0.108279951,-0.003436277,0.008279951,0.18824,0.170653333
0.07,0.2,0.1,modUnequal,67,67,0.17505,-0.572293717,0.012071519,-0.672293717,-0.087928481,0.18824,0.170653333
0.07,0.2,0.1,highUnequal,67,67,0.17505,-1.344243792,-0.213330679,-1.444243792,-0.313330679,0.18824,0.170653333
0.07,0.2,0.1,equal,67,67,0.15657,0.111269164,0.127320915,0.011269164,0.027320915,0.16792,0.152786667
0.07,0.2,0.1,modUnequal,67,67,0.15657,-0.625614339,-0.015194212,-0.725614339,-0.115194212,0.16792,0.152786667
0.07,0.2,0.1,highUnequal,67,67,0.15657,-1.260956976,-0.137007277,-1.360956976,-0.237007277,0.16792,0.152786667
0.07,0.2,0.1,equal,68,68,0.18472,0.090859997,0.107188581,-0.009140003,0.007188581,0.19808,0.180266667
0.07,0.2,0.1,modUnequal,68,68,0.18472,-0.609080048,-0.003211289,-0.709080048,-0.103211289,0.19808,0.180266667
0.07,0.2,0.1,highUnequal,68,68,0.18472,-1.187784276,-0.135898517,-1.287784276,-0.235898517,0.19808,0.180266667
0.07,0.2,0.1,equal,64,64,0.18491,0.060231023,0.082126989,-0.039768977,-0.017873011,0.198,0.180546667
0.07,0.2,0.1,modUnequal,64,64,0.18491,-0.683665928,-0.040663768,-0.783665928,-0.140663768,0.198,0.180546667
0.07,0.2,0.1,highUnequal,64,64,0.18491,-1.294058409,-0.14524158,-1.394058409,-0.24524158,0.198,0.180546667
0.07,0.2,0.1,equal,66,66,0.16988,0.086484902,0.093267573,-0.013515098,-0.006732427,0.18284,0.16556
0.07,0.2,0.1,modUnequal,66,66,0.16988,-0.646064448,-0.046265451,-0.746064448,-0.146265451,0.18284,0.16556
0.07,0.2,0.1,highUnequal,66,66,0.16988,-1.349924585,-0.213507536,-1.449924585,-0.313507536,0.18284,0.16556
0.07,0.2,0.1,equal,65,65,0.16454,0.115200479,0.123870354,0.015200479,0.023870354,0.18156,0.158866667
0.07,0.2,0.1,modUnequal,65,65,0.16454,-0.589784946,-0.007950811,-0.689784946,-0.107950811,0.18156,0.158866667
0.07,0.2,0.1,highUnequal,65,65,0.16454,-1.059909439,-0.044484354,-1.159909439,-0.144484354,0.18156,0.158866667
0.07,0.2,0.1,equal,59,59,0.13387,0.127114021,0.146727132,0.027114021,0.046727132,0.14408,0.130466667
0.07,0.2,0.1,modUnequal,59,59,0.13387,-0.6563147,-0.002891873,-0.7563147,-0.102891873,0.14408,0.130466667
0.07,0.2,0.1,highUnequal,59,59,0.13387,-1.165087957,-0.044490095,-1.265087957,-0.144490095,0.14408,0.130466667
0.07,0.2,0.1,equal,67,67,0.18471,0.067505241,0.067575847,-0.032494759,-0.032424153,0.20008,0.179586667
0.07,0.2,0.1,modUnequal,67,67,0.18471,-0.619810634,-0.026010892,-0.719810634,-0.126010892,0.20008,0.179586667
0.07,0.2,0.1,highUnequal,67,67,0.18471,-1.348468849,-0.212554636,-1.448468849,-0.312554636,0.20008,0.179586667
0.07,0.2,0.1,equal,63,63,0.15065,0.091346952,0.097504732,-0.008653048,-0.002495268,0.16164,0.146986667
0.07,0.2,0.1,modUnequal,63,63,0.15065,-0.668496493,-0.047939794,-0.768496493,-0.147939794,0.16164,0.146986667
0.07,0.2,0.1,highUnequal,63,63,0.15065,-1.279583333,-0.129984581,-1.379583333,-0.229984581,0.16164,0.146986667
0.07,0.2,0.1,equal,69,69,0.17849,0.11572741,0.138996028,0.01572741,0.038996028,0.19692,0.172346667
0.07,0.2,0.1,modUnequal,69,69,0.17849,-0.538773562,0.05098015,-0.638773562,-0.04901985,0.19692,0.172346667
0.07,0.2,0.1,highUnequal,69,69,0.17849,-1.10958456,-0.092369158,-1.20958456,-0.192369158,0.19692,0.172346667
0.07,0.2,0.1,equal,68,68,0.17373,0.108035207,0.13068702,0.008035207,0.03068702,0.1888,0.168706667
0.07,0.2,0.1,modUnequal,68,68,0.17373,-0.621001032,-0.027524713,-0.721001032,-0.127524713,0.1888,0.168706667
0.07,0.2,0.1,highUnequal,68,68,0.17373,-1.186151705,-0.114503938,-1.286151705,-0.214503938,0.1888,0.168706667
0.07,0.2,0.1,equal,62,62,0.14673,0.09477459,0.109631423,-0.00522541,0.009631423,0.15848,0.142813333
0.07,0.2,0.1,modUnequal,62,62,0.14673,-0.606363636,0.003768729,-0.706363636,-0.096231271,0.15848,0.142813333
0.07,0.2,0.1,highUnequal,62,62,0.14673,-1.271208226,-0.129507611,-1.371208226,-0.229507611,0.15848,0.142813333
0.07,0.2,0.1,equal,66,66,0.16446,0.122387611,0.137050179,0.022387611,0.037050179,0.17912,0.159573333
0.07,0.2,0.1,modUnequal,66,66,0.16446,-0.598740071,0.002220529,-0.698740071,-0.097779471,0.17912,0.159573333
0.07,0.2,0.1,highUnequal,66,66,0.16446,-1.272975078,-0.169214625,-1.372975078,-0.269214625,0.17912,0.159573333
0.07,0.2,0.1,equal,67,67,0.16986,0.103443223,0.121379654,0.003443223,0.021379654,0.1852,0.164746667
0.07,0.2,0.1,modUnequal,67,67,0.16986,-0.631733333,-0.020706659,-0.731733333,-0.120706659,0.1852,0.164746667
0.07,0.2,0.1,highUnequal,67,67,0.16986,-1.205045045,-0.107812938,-1.305045045,-0.207812938,0.1852,0.164746667
0.07,0.2,0.1,equal,64,64,0.16984,0.11416122,0.126051673,0.01416122,0.026051673,0.18556,0.1646
0.07,0.2,0.1,modUnequal,64,64,0.16984,-0.61477363,0.00258486,-0.71477363,-0.09741514,0.18556,0.1646
0.07,0.2,0.1,highUnequal,64,64,0.16984,-1.061866126,-0.027115676,-1.161866126,-0.127115676,0.18556,0.1646
0.07,0.2,0.1,equal,67,67,0.19447,0.082697201,0.089056867,-0.017302799,-0.010943133,0.21124,0.18888
0.07,0.2,0.1,modUnequal,67,67,0.19447,-0.637148047,-0.045236283,-0.737148047,-0.145236283,0.21124,0.18888
0.07,0.2,0.1,highUnequal,67,67,0.19447,-1.267295597,-0.186754293,-1.367295597,-0.286754293,0.21124,0.18888
0.07,0.2,0.1,equal,64,64,0.15346,0.070722057,0.081295163,-0.029277943,-0.018704837,0.1634,0.150146667
0.07,0.2,0.1,modUnequal,64,64,0.15346,-0.692792793,-0.068749637,-0.792792793,-0.168749637,0.1634,0.150146667
0.07,0.2,0.1,highUnequal,64,64,0.15346,-1.162255466,-0.086300593,-1.262255466,-0.186300593,0.1634,0.150146667
0.07,0.2,0.1,equal,64,64,0.149,0.12487361,0.137085592,0.02487361,0.037085592,0.16132,0.144893333
0.07,0.2,0.1,modUnequal,64,64,0.149,-0.59833795,0.011426359,-0.69833795,-0.088573641,0.16132,0.144893333
0.07,0.2,0.1,highUnequal,64,64,0.149,-1.113553114,-0.051543812,-1.213553114,-0.151543812,0.16132,0.144893333
0.07,0.2,0.1,equal,72,72,0.20723,0.104269294,0.127233339,0.004269294,0.027233339,0.2254,0.201173333
0.07,0.2,0.1,modUnequal,72,72,0.20723,-0.583126036,-0.009857379,-0.683126036,-0.109857379,0.2254,0.201173333
0.07,0.2,0.1,highUnequal,72,72,0.20723,-1.236965436,-0.164254485,-1.336965436,-0.264254485,0.2254,0.201173333
0.07,0.2,0.1,equal,69,69,0.16003,0.08427142,0.092658002,-0.01572858,-0.007341998,0.17324,0.155626667
0.07,0.2,0.1,modUnequal,69,69,0.16003,-0.677262314,-0.05717616,-0.777262314,-0.15717616,0.17324,0.155626667
0.07,0.2,0.1,highUnequal,69,69,0.16003,-1.218560606,-0.138633566,-1.318560606,-0.238633566,0.17324,0.155626667
0.07,0.2,0.1,equal,63,63,0.17545,0.064935065,0.071305319,-0.035064935,-0.028694681,0.19068,0.170373333
0.07,0.2,0.1,modUnequal,63,63,0.17545,-0.635124905,-0.01008917,-0.735124905,-0.11008917,0.19068,0.170373333
0.07,0.2,0.1,highUnequal,63,63,0.17545,-1.266526758,-0.165573479,-1.366526758,-0.265573479,0.19068,0.170373333
0.07,0.2,0.1,equal,65,65,0.13686,0.120899039,0.13778806,0.020899039,0.03778806,0.15044,0.132333333
0.07,0.2,0.1,modUnequal,65,65,0.13686,-0.641285956,-0.018666845,-0.741285956,-0.118666845,0.15044,0.132333333
0.07,0.2,0.1,highUnequal,65,65,0.13686,-1.332852333,-0.179237445,-1.432852333,-0.279237445,0.15044,0.132333333
0.07,0.2,0.1,equal,62,62,0.14503,0.116046832,0.120339852,0.016046832,0.020339852,0.15916,0.14032
0.07,0.2,0.1,modUnequal,62,62,0.14503,-0.572916667,0.016927083,-0.672916667,-0.083072917,0.15916,0.14032
0.07,0.2,0.1,highUnequal,62,62,0.14503,-1.076860841,-0.041552436,-1.176860841,-0.141552436,0.15916,0.14032
0.07,0.2,0.1,equal,63,63,0.18137,0.087565917,0.112748354,-0.012434083,0.012748354,0.1956,0.176626667
0.07,0.2,0.1,modUnequal,63,63,0.18137,-0.67302799,-0.043248518,-0.77302799,-0.143248518,0.1956,0.176626667
0.07,0.2,0.1,highUnequal,63,63,0.18137,-1.234114849,-0.142719791,-1.334114849,-0.242719791,0.1956,0.176626667
0.07,0.2,0.1,equal,70,70,0.16936,0.077757685,0.075147092,-0.022242315,-0.024852908,0.18352,0.16464
0.07,0.2,0.1,modUnequal,70,70,0.16936,-0.670761671,-0.060665357,-0.770761671,-0.160665357,0.18352,0.16464
0.07,0.2,0.1,highUnequal,70,70,0.16936,-1.249173098,-0.159726053,-1.349173098,-0.259726053,0.18352,0.16464
0.07,0.2,0.1,equal,70,70,0.17197,0.123461969,0.139499693,0.023461969,0.039499693,0.18736,0.16684
0.07,0.2,0.1,modUnequal,70,70,0.17197,-0.577106918,0.004131354,-0.677106918,-0.095868646,0.18736,0.16684
0.07,0.2,0.1,highUnequal,70,70,0.17197,-1.117190138,-0.081422539,-1.217190138,-0.181422539,0.18736,0.16684
0.07,0.2,0.1,equal,74,74,0.19553,0.089767973,0.095675391,-0.010232027,-0.004324609,0.20992,0.190733333
0.07,0.2,0.1,modUnequal,74,74,0.19553,-0.625679348,-0.055184752,-0.725679348,-0.155184752,0.20992,0.190733333
0.07,0.2,0.1,highUnequal,74,74,0.19553,-1.283396947,-0.19765967,-1.383396947,-0.29765967,0.20992,0.190733333
0.07,0.2,0.1,equal,63,63,0.16083,0.110901961,0.133040008,0.010901961,0.033040008,0.17332,0.156666667
0.07,0.2,0.1,modUnequal,63,63,0.16083,-0.589010373,0.009341359,-0.689010373,-0.090658641,0.17332,0.156666667
0.07,0.2,0.1,highUnequal,63,63,0.16083,-1.089970501,-0.042143115,-1.189970501,-0.142143115,0.17332,0.156666667
0.07,0.2,0.1,equal,66,66,0.17238,0.081318681,0.085686532,-0.018681319,-0.014313468,0.1886,0.166973333
0.07,0.2,0.1,modUnequal,66,66,0.17238,-0.713114754,-0.093315296,-0.813114754,-0.193315296,0.1886,0.166973333
0.07,0.2,0.1,highUnequal,66,66,0.17238,-1.249730893,-0.141594456,-1.349730893,-0.241594456,0.1886,0.166973333
0.07,0.2,0.1,equal,66,66,0.16059,0.072610442,0.070976551,-0.027389558,-0.029023449,0.16888,0.157826667
0.07,0.2,0.1,modUnequal,66,66,0.16059,-0.668979474,-0.055366598,-0.768979474,-0.155366598,0.16888,0.157826667
0.07,0.2,0.1,highUnequal,66,66,0.16059,-1.332525253,-0.207663485,-1.432525253,-0.307663485,0.16888,0.157826667
0.07,0.2,0.1,equal,63,63,0.16697,0.106325707,0.105526262,0.006325707,0.005526262,0.18072,0.162386667
0.07,0.2,0.1,modUnequal,63,63,0.16697,-0.616883117,-0.033670717,-0.716883117,-0.133670717,0.18072,0.162386667
0.07,0.2,0.1,highUnequal,63,63,0.16697,-1.213333333,-0.132190891,-1.313333333,-0.232190891,0.18072,0.162386667
0.07,0.2,0.1,equal,67,67,0.18172,0.08874281,0.08773968,-0.01125719,-0.01226032,0.19524,0.177213333
0.07,0.2,0.1,modUnequal,67,67,0.18172,-0.756136184,-0.118916863,-0.856136184,-0.218916863,0.19524,0.177213333
0.07,0.2,0.1,highUnequal,67,67,0.18172,-1.229145729,-0.128111557,-1.329145729,-0.228111557,0.19524,0.177213333
0.07,0.2,0.1,equal,66,66,0.18081,0.118710374,0.125818359,0.018710374,0.025818359,0.199,0.174746667
0.07,0.2,0.1,modUnequal,66,66,0.18081,-0.520716946,0.060493723,-0.620716946,-0.039506277,0.199,0.174746667
0.07,0.2,0.1,highUnequal,66,66,0.18081,-1.166832504,-0.115112927,-1.266832504,-0.215112927,0.199,0.174746667
0.07,0.2,0.1,equal,71,71,0.1617,0.077237691,0.086683522,-0.022762309,-0.013316478,0.175,0.157266667
0.07,0.2,0.1,modUnequal,71,71,0.1617,-0.665530948,-0.055206557,-0.765530948,-0.155206557,0.175,0.157266667
0.07,0.2,0.1,highUnequal,71,71,0.1617,-1.216931217,-0.147408385,-1.316931217,-0.247408385,0.175,0.157266667
0.07,0.2,0.1,equal,62,62,0.18325,0.118693965,0.146076114,0.018693965,0.046076114,0.19836,0.178213333
0.07,0.2,0.1,modUnequal,62,62,0.18325,-0.609481916,0.011443405,-0.709481916,-0.088556595,0.19836,0.178213333
0.07,0.2,0.1,highUnequal,62,62,0.18325,-1.16716025,-0.091114255,-1.26716025,-0.191114255,0.19836,0.178213333
0.07,0.2,0.1,equal,61,61,0.15168,0.086419753,0.094444299,-0.013580247,-0.005555701,0.16404,0.14756
0.07,0.2,0.1,modUnequal,61,61,0.15168,-0.626856803,-0.01737559,-0.726856803,-0.11737559,0.16404,0.14756
0.07,0.2,0.1,highUnequal,61,61,0.15168,-1.304713805,-0.151724285,-1.404713805,-0.251724285,0.16404,0.14756
0.07,0.2,0.1,equal,64,64,0.17832,0.094577554,0.118769836,-0.005422446,0.018769836,0.1924,0.173626667
0.07,0.2,0.1,modUnequal,64,64,0.17832,-0.600297177,-0.006320704,-0.700297177,-0.106320704,0.1924,0.173626667
0.07,0.2,0.1,highUnequal,64,64,0.17832,-1.272151899,-0.123405957,-1.372151899,-0.223405957,0.1924,0.173626667
0.07,0.2,0.1,equal,67,67,0.14793,0.093402778,0.09336963,-0.006597222,-0.00663037,0.16056,0.14372
0.07,0.2,0.1,modUnequal,67,67,0.14793,-0.569582206,0.006600805,-0.669582206,-0.093399195,0.16056,0.14372
0.07,0.2,0.1,highUnequal,67,67,0.14793,-1.243127148,-0.161833242,-1.343127148,-0.261833242,0.16056,0.14372
0.07,0.2,0.1,equal,69,69,0.17532,0.127094401,0.157016017,0.027094401,0.057016017,0.19232,0.169653333
0.07,0.2,0.1,modUnequal,69,69,0.17532,-0.588104089,0.01908139,-0.688104089,-0.08091861,0.19232,0.169653333
0.07,0.2,0.1,highUnequal,69,69,0.17532,-1.34467618,-0.198613301,-1.44467618,-0.298613301,0.19232,0.169653333
0.07,0.2,0.1,equal,66,66,0.16632,0.096483318,0.1211757,-0.003516682,0.0211757,0.17992,0.161786667
0.07,0.2,0.1,modUnequal,66,66,0.16632,-0.637254902,-0.038006665,-0.737254902,-0.138006665,0.17992,0.161786667
0.07,0.2,0.1,highUnequal,66,66,0.16632,-1.173535792,-0.125182165,-1.273535792,-0.225182165,0.17992,0.161786667
0.07,0.2,0.1,equal,74,74,0.19769,0.112138016,0.140555169,0.012138016,0.040555169,0.21152,0.19308
0.07,0.2,0.1,modUnequal,74,74,0.19769,-0.651765245,-0.03620202,-0.751765245,-0.13620202,0.21152,0.19308
0.07,0.2,0.1,highUnequal,74,74,0.19769,-1.197316255,-0.13198165,-1.297316255,-0.23198165,0.21152,0.19308
0.07,0.2,0.1,equal,65,65,0.14302,0.125576627,0.132465689,0.025576627,0.032465689,0.1534,0.13956
0.07,0.2,0.1,modUnequal,65,65,0.14302,-0.621673004,-0.001424813,-0.721673004,-0.101424813,0.1534,0.13956
0.07,0.2,0.1,highUnequal,65,65,0.14302,-1.293010753,-0.163164621,-1.393010753,-0.263164621,0.1534,0.13956
0.07,0.2,0.1,equal,62,62,0.17805,0.088029156,0.116089798,-0.011970844,0.016089798,0.19568,0.172173333
0.07,0.2,0.1,modUnequal,62,62,0.17805,-0.608803165,0.018684152,-0.708803165,-0.081315848,0.19568,0.172173333
0.07,0.2,0.1,highUnequal,62,62,0.17805,-1.401624216,-0.178253842,-1.501624216,-0.278253842,0.19568,0.172173333
0.07,0.2,0.1,equal,69,69,0.13626,0.113686534,0.127980904,0.013686534,0.027980904,0.15004,0.131666667
0.07,0.2,0.1,modUnequal,69,69,0.13626,-0.59800995,-0.012573005,-0.69800995,-0.112573005,0.15004,0.131666667
0.07,0.2,0.1,highUnequal,69,69,0.13626,-1.149933066,-0.063889097,-1.249933066,-0.163889097,0.15004,0.131666667
0.07,0.2,0.1,equal,64,64,0.1593,0.130184681,0.158089657,0.030184681,0.058089657,0.17476,0.154146667
0.07,0.2,0.1,modUnequal,64,64,0.1593,-0.630070922,-0.017338242,-0.730070922,-0.117338242,0.17476,0.154146667
0.07,0.2,0.1,highUnequal,64,64,0.1593,-1.061715106,-0.015418984,-1.161715106,-0.115418984,0.17476,0.154146667
0.07,0.2,0.1,equal,69,69,0.18837,0.074497009,0.087075131,-0.025502991,-0.012924869,0.20152,0.183986667
0.07,0.2,0.1,modUnequal,69,69,0.18837,-0.638507822,-0.04302879,-0.738507822,-0.14302879,0.20152,0.183986667
0.07,0.2,0.1,highUnequal,69,69,0.18837,-1.262545696,-0.132864774,-1.362545696,-0.232864774,0.20152,0.183986667
0.07,0.2,0.1,equal,62,62,0.15899,0.073123487,0.081926285,-0.026876513,-0.018073715,0.17076,0.155066667
0.07,0.2,0.1,modUnequal,62,62,0.15899,-0.680421422,-0.04461659,-0.780421422,-0.14461659,0.17076,0.155066667
0.07,0.2,0.1,highUnequal,62,62,0.15899,-1.267772512,-0.152353459,-1.367772512,-0.252353459,0.17076,0.155066667
0.07,0.2,0.1,equal,69,69,0.19725,0.131540698,0.143581274,0.031540698,0.043581274,0.2172,0.1906
0.07,0.2,0.1,modUnequal,69,69,0.19725,-0.536977492,0.039352877,-0.636977492,-0.060647123,0.2172,0.1906
0.07,0.2,0.1,highUnequal,69,69,0.19725,-1.137745975,-0.109263283,-1.237745975,-0.209263283,0.2172,0.1906
0.07,0.2,0.1,equal,66,66,0.20001,0.127429543,0.140150713,0.027429543,0.040150713,0.2192,0.193613333
0.07,0.2,0.1,modUnequal,66,66,0.20001,-0.544731183,0.026570728,-0.644731183,-0.073429272,0.2192,0.193613333
0.07,0.2,0.1,highUnequal,66,66,0.20001,-1.145459976,-0.118021364,-1.245459976,-0.218021364,0.2192,0.193613333
0.07,0.2,0.1,equal,62,62,0.14581,0.107234479,0.114257686,0.007234479,0.014257686,0.1568,0.142146667
0.07,0.2,0.1,modUnequal,62,62,0.14581,-0.614100186,0.006427828,-0.714100186,-0.093572172,0.1568,0.142146667
0.07,0.2,0.1,highUnequal,62,62,0.14581,-1.213740458,-0.081170347,-1.313740458,-0.181170347,0.1568,0.142146667
0.07,0.2,0.1,equal,69,69,0.19322,0.096075433,0.111653363,-0.003924567,0.011653363,0.20736,0.188506667
0.07,0.2,0.1,modUnequal,69,69,0.19322,-0.590226407,0.006998282,-0.690226407,-0.093001718,0.20736,0.188506667
0.07,0.2,0.1,highUnequal,69,69,0.19322,-1.224521794,-0.145369827,-1.324521794,-0.245369827,0.20736,0.188506667
0.07,0.2,0.1,equal,66,66,0.17506,0.117972096,0.148882337,0.017972096,0.048882337,0.189,0.170413333
0.07,0.2,0.1,modUnequal,66,66,0.17506,-0.607502518,0.004986697,-0.707502518,-0.095013303,0.189,0.170413333
0.07,0.2,0.1,highUnequal,66,66,0.17506,-1.354351032,-0.190778037,-1.454351032,-0.290778037,0.189,0.170413333
0.07,0.2,0.1,equal,65,65,0.18273,0.084193149,0.107149242,-0.015806851,0.007149242,0.1992,0.17724
0.07,0.2,0.1,modUnequal,65,65,0.18273,-0.686170213,-0.047361984,-0.786170213,-0.147361984,0.1992,0.17724
0.07,0.2,0.1,highUnequal,65,65,0.18273,-1.292355372,-0.172742523,-1.392355372,-0.272742523,0.1992,0.17724
0.07,0.2,0.1,equal,62,62,0.14005,0.081976113,0.084148453,-0.018023887,-0.015851547,0.154,0.1354
0.07,0.2,0.1,modUnequal,62,62,0.14005,-0.578898226,0.025037426,-0.678898226,-0.074962574,0.154,0.1354
0.07,0.2,0.1,highUnequal,62,62,0.14005,-1.254666667,-0.117566352,-1.354666667,-0.217566352,0.154,0.1354
0.07,0.2,0.1,equal,64,64,0.16109,0.092128096,0.116516934,-0.007871904,0.016516934,0.17472,0.156546667
0.07,0.2,0.1,modUnequal,64,64,0.16109,-0.631235828,-0.01433142,-0.731235828,-0.11433142,0.17472,0.156546667
0.07,0.2,0.1,highUnequal,64,64,0.16109,-1.336581405,-0.167136528,-1.436581405,-0.267136528,0.17472,0.156546667
0.07,0.2,0.1,equal,67,67,0.15169,0.121788618,0.133995343,0.021788618,0.033995343,0.1636,0.14772
0.07,0.2,0.1,modUnequal,67,67,0.15169,-0.64414003,-0.006061827,-0.74414003,-0.106061827,0.1636,0.14772
0.07,0.2,0.1,highUnequal,67,67,0.15169,-1.148369133,-0.074537259,-1.248369133,-0.174537259,0.1636,0.14772
0.07,0.2,0.1,equal,68,68,0.17633,0.079276971,0.072284836,-0.020723029,-0.027715164,0.19212,0.171066667
0.07,0.2,0.1,modUnequal,68,68,0.17633,-0.658717949,-0.059231431,-0.758717949,-0.159231431,0.19212,0.171066667
0.07,0.2,0.1,highUnequal,68,68,0.17633,-1.333694084,-0.197970529,-1.433694084,-0.297970529,0.19212,0.171066667
0.07,0.2,0.1,equal,64,64,0.15771,0.041523623,0.044352721,-0.058476377,-0.055647279,0.16704,0.1546
0.07,0.2,0.1,modUnequal,64,64,0.15771,-0.799570289,-0.140502763,-0.899570289,-0.240502763,0.16704,0.1546
0.07,0.2,0.1,highUnequal,64,64,0.15771,-1.360305958,-0.197570041,-1.460305958,-0.297570041,0.16704,0.1546
0.07,0.2,0.1,equal,63,63,0.17009,0.110673666,0.127237692,0.010673666,0.027237692,0.18428,0.16536
0.07,0.2,0.1,modUnequal,63,63,0.17009,-0.630312751,-0.014360708,-0.730312751,-0.114360708,0.18428,0.16536
0.07,0.2,0.1,highUnequal,63,63,0.17009,-1.10237849,-0.053346574,-1.20237849,-0.153346574,0.18428,0.16536
0.07,0.2,0.1,equal,65,65,0.18162,0.114583333,0.124865416,0.014583333,0.024865416,0.19624,0.176746667
0.07,0.2,0.1,modUnequal,65,65,0.18162,-0.593620648,-0.005955416,-0.693620648,-0.105955416,0.19624,0.176746667
0.07,0.2,0.1,highUnequal,65,65,0.18162,-1.177312043,-0.084553572,-1.277312043,-0.184553572,0.19624,0.176746667
0.07,0.2,0.1,equal,59,59,0.14408,0.070543888,0.071465711,-0.029456112,-0.028534289,0.1566,0.139906667
0.07,0.2,0.1,modUnequal,59,59,0.14408,-0.688845401,-0.053828274,-0.788845401,-0.153828274,0.1566,0.139906667
0.07,0.2,0.1,highUnequal,59,59,0.14408,-1.141439206,-0.074500063,-1.241439206,-0.174500063,0.1566,0.139906667
0.07,0.2,0.1,equal,62,62,0.13447,0.128276117,0.131739265,0.028276117,0.031739265,0.14612,0.130586667
