VE_susc,VE_infect,Covid_probTrans,totalNum_sims,t,Label_testingDiff,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptRR_observed.2.5.,VE_symptRR_observed.50.,VE_symptRR_observed.97.5.,Covid_cumPropSymptInfect_vac.2.5.,Covid_cumPropSymptInfect_vac.50.,Covid_cumPropSymptInfect_vac.97.5.,Covid_cumPropSymptInfect_unvac.2.5.,Covid_cumPropSymptInfect_unvac.50.,Covid_cumPropSymptInfect_unvac.97.5.,Avg_numContacts.2.5.,Avg_numContacts.50.,Avg_numContacts.97.5.,t_highChange.2.5.,t_highChange.50.,t_highChange.97.5.
0.55,0.2,0.1,100,30,equal,0.293833235,0.539269404,0.709736717,0.285092593,0.532748538,0.712212644,0.000566333,0.001306667,0.002169,0.001278,0.0028,0.005183,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,31,equal,0.259468035,0.533749686,0.712519521,0.265188172,0.532795699,0.713891941,0.000645667,0.001453333,0.002414667,0.001379,0.00316,0.005585,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,32,equal,0.288251866,0.542853926,0.688353113,0.287202381,0.54023406,0.68794877,0.000679333,0.001613333,0.002767667,0.001535,0.00356,0.006155,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,33,equal,0.312239387,0.540662102,0.701672712,0.31199187,0.541103604,0.700343885,0.000771333,0.001773333,0.003137333,0.001754,0.00392,0.006951,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,34,equal,0.332710277,0.544681225,0.693302573,0.324772896,0.539773816,0.692777778,0.000905333,0.001986667,0.003455,0.001998,0.00434,0.007553,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,35,equal,0.322141874,0.531833637,0.681813223,0.31780303,0.530935975,0.683803763,0.000958667,0.0022,0.003684333,0.002213,0.00478,0.008492,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,36,equal,0.340298268,0.538442554,0.679015867,0.343910256,0.540975897,0.68052381,0.001085667,0.002453333,0.004156667,0.002476,0.00534,0.00944,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,37,equal,0.354341041,0.539895864,0.659666012,0.352530864,0.536835222,0.657973485,0.001191667,0.002726667,0.004537,0.002695,0.00586,0.010406,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,38,equal,0.39618513,0.548889326,0.65712551,0.38609431,0.548195632,0.659095607,0.001279333,0.002986667,0.004998,0.003015,0.00652,0.011625,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,39,equal,0.406252075,0.552727469,0.650567409,0.396643519,0.551371886,0.651611647,0.001397333,0.003306667,0.005535667,0.003297,0.0072,0.012625,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,40,equal,0.420847998,0.547342171,0.638804542,0.423946886,0.543284682,0.63951049,0.001556667,0.003633333,0.006219333,0.003579,0.00786,0.013791,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,41,equal,0.42696545,0.550684345,0.635763969,0.427831418,0.548561089,0.639162887,0.001704,0.004013333,0.006857333,0.004,0.00874,0.015429,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,42,equal,0.431979394,0.549559392,0.645590497,0.431380586,0.544747332,0.650372024,0.001885,0.00444,0.007572333,0.004377,0.00962,0.017067,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,43,equal,0.434582935,0.54269539,0.645914039,0.430372807,0.541273585,0.649499935,0.002091333,0.004853333,0.008275333,0.004878,0.01062,0.018802,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,44,equal,0.446994688,0.543566947,0.632465865,0.445220588,0.536961921,0.630002756,0.002390333,0.005373333,0.009125667,0.005518,0.01178,0.020882,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,45,equal,0.439385692,0.547628474,0.629784989,0.437581699,0.543859649,0.629436306,0.002643,0.0059,0.010080667,0.006139,0.01316,0.022829,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,46,equal,0.444001371,0.544225243,0.628056312,0.441013072,0.538018832,0.625276591,0.00294,0.006553333,0.011069,0.00664,0.0147,0.025064,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,47,equal,0.451507279,0.547949136,0.618958927,0.450631907,0.546438329,0.615375631,0.003265667,0.00722,0.012041333,0.00736,0.01626,0.027694,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,48,equal,0.457668401,0.552371585,0.618941151,0.452742348,0.549678104,0.618773301,0.003675333,0.007973333,0.013167333,0.008076,0.01796,0.030525,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,49,equal,0.458439939,0.556189198,0.619366858,0.457966509,0.549122807,0.613792641,0.004044333,0.00882,0.014670667,0.008899,0.01998,0.033699,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,50,equal,0.455767495,0.556998144,0.612012059,0.454594017,0.549919614,0.607780704,0.004510333,0.009773333,0.016192,0.01008,0.02184,0.036671,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,51,equal,0.446624127,0.556527484,0.614162194,0.446153506,0.55095322,0.614317799,0.004912667,0.01068,0.017908,0.011095,0.02386,0.040402,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,52,equal,0.468855138,0.558285698,0.614643881,0.463478047,0.551286853,0.608891453,0.005502,0.011766667,0.019621,0.012238,0.0264,0.044271,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,53,equal,0.465214971,0.55863476,0.610868721,0.459055805,0.552975157,0.606041127,0.006048,0.012806667,0.02151,0.013535,0.02916,0.048738,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,54,equal,0.476081909,0.560640599,0.605380317,0.472738379,0.552756157,0.59858474,0.006737,0.014053333,0.023522667,0.015053,0.03174,0.053243,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,55,equal,0.489726502,0.560119737,0.598716869,0.488409133,0.550747688,0.593331873,0.007455667,0.01544,0.025693333,0.0166,0.03474,0.058313,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,56,equal,0.497617906,0.558557587,0.599612151,0.494713371,0.549159368,0.592074833,0.008221333,0.01706,0.028041,0.018238,0.03802,0.063681,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,57,equal,0.505682217,0.560234221,0.597139206,0.499491087,0.550875451,0.590456564,0.009203667,0.018826667,0.030720667,0.019834,0.042,0.06966,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,58,equal,0.505475832,0.561450727,0.59658312,0.50078872,0.550350601,0.588605511,0.010088,0.020753333,0.033855333,0.021798,0.04618,0.075263,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,59,equal,0.501130887,0.562338463,0.597487342,0.497345679,0.54989002,0.589573187,0.011223333,0.02278,0.036999,0.024523,0.05066,0.082264,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,60,equal,0.512187345,0.562642734,0.599062,0.505355891,0.55137248,0.589306703,0.012372667,0.02496,0.040276333,0.026834,0.05522,0.09032,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,61,equal,0.513370319,0.563964808,0.600491253,0.505959969,0.548100479,0.591031507,0.013716667,0.027293333,0.043800333,0.029843,0.06054,0.098676,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,62,equal,0.526098537,0.567200592,0.60177576,0.514433516,0.550286735,0.592987615,0.015224333,0.029693333,0.047765667,0.032822,0.06654,0.107095,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,63,equal,0.526057262,0.569711013,0.606870039,0.512707611,0.551318005,0.588026716,0.016832,0.032433333,0.051826667,0.036306,0.07204,0.115387,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,64,equal,0.520716412,0.571932468,0.602363743,0.509700692,0.552898662,0.590344873,0.018467,0.035126667,0.055896333,0.040215,0.07884,0.125632,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,65,equal,0.522930244,0.570921364,0.60452171,0.51052109,0.551488207,0.585272579,0.020083,0.038533333,0.060355667,0.043918,0.08564,0.135875,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,66,equal,0.532006221,0.574023242,0.605300108,0.51654741,0.550824911,0.585117772,0.022042333,0.04198,0.065326,0.048193,0.09286,0.146117,6.004359,6.00493,6.00552,65,73,80
