VE_susc,Label_testingDiff,Test_sens,Label_epiPhase,VE_symptRR_degUnderNeg_testSens,VE_symptOR_degUnderNeg_testSens,FalseNeg_withTestSens_unvac,FalseNeg_withTestSens_vac,NonCovid_cumSymptInfect_tested_withTestSens_unvac,NonCovid_cumSymptInfect_tested_withTestSens_vac,totalNum_sims
0.1,equal,0.7,Highest Growth,0.01298606,0.023789296,817.8,2176.2,7780.8,23630.2,100
0.1,equal,0.7,Peak,0.002510855,0.023627485,1589.1,4278.6,7668.1,23558.6,100
0.1,modUnequal,0.7,Highest Growth,-0.677299413,-0.065775661,459.9,2176.2,4822.9,23630.2,100
0.1,modUnequal,0.7,Peak,-0.672089947,-0.097602399,907.2,4278.6,4983.2,23558.6,100
0.1,highUnequal,0.7,Highest Growth,-1.304193254,-0.142976616,329.1,2176.2,3727.1,23630.2,100
0.1,highUnequal,0.7,Peak,-1.288766114,-0.198052896,651.6,4278.6,3939.6,23558.6,100
0.1,equal,0.7,Highest Growth,-0.030102367,-0.01412607,625.2,1744.5,7913.2,24154.5,100
0.1,equal,0.7,Peak,0.001566176,0.03202326,1487.7,4009.8,7786.7,24179.8,100
0.1,modUnequal,0.7,Highest Growth,-0.742655367,-0.095610531,354,1744.5,4880,24154.5,100
0.1,modUnequal,0.7,Peak,-0.76679137,-0.144317539,801.9,4009.8,5049.9,24179.8,100
0.1,highUnequal,0.7,Highest Growth,-1.443812979,-0.206219177,248.1,1744.5,3800.1,24154.5,100
0.1,highUnequal,0.7,Peak,-1.377777778,-0.244211284,586.8,4009.8,4048.8,24179.8,100
0.1,equal,0.7,Highest Growth,0.01548459,0.023229979,807.9,2143.8,8040.9,24335.8,100
0.1,equal,0.7,Peak,0.006475801,0.015282175,1467,3932.4,7950,24087.4,100
0.1,modUnequal,0.7,Highest Growth,-0.722615804,-0.09522054,440.4,2143.8,4975.4,24335.8,100
0.1,modUnequal,0.7,Peak,-0.720071685,-0.135928747,809.1,3932.4,5134.1,24087.4,100
0.1,highUnequal,0.7,Highest Growth,-1.162337662,-0.088847172,346.5,2143.8,3889.5,24335.8,100
0.1,highUnequal,0.7,Peak,-1.176679341,-0.154797988,631.2,3932.4,4078.2,24087.4,100
0.1,equal,0.7,Highest Growth,0.021317661,0.035727399,689.1,1816.5,8041.1,24525.5,100
0.1,equal,0.7,Peak,0.015006742,0.047166068,1557.3,4134.6,7829.3,24373.6,100
0.1,modUnequal,0.7,Highest Growth,-0.703124173,-0.069051647,377.7,1816.5,4941.7,24525.5,100
0.1,modUnequal,0.7,Peak,-0.719887165,-0.110229628,850.8,4134.6,5066.8,24373.6,100
0.1,highUnequal,0.7,Highest Growth,-1.385768214,-0.195161222,264.9,1816.5,3916.9,24525.5,100
0.1,highUnequal,0.7,Peak,-1.414357683,-0.278894698,595.5,4134.6,4138.5,24373.6,100
0.1,equal,0.7,Highest Growth,0.016196288,0.028245864,786.6,2085.6,7374.6,22429.6,100
0.1,equal,0.7,Peak,-0.013052012,0.005471092,1528.5,4186.8,7377.5,22590.8,100
0.1,modUnequal,0.7,Highest Growth,-0.710377577,-0.085133563,431.7,2085.6,4573.7,22429.6,100
0.1,modUnequal,0.7,Peak,-0.704137931,-0.111231487,870,4186.8,4747,22590.8,100
0.1,highUnequal,0.7,Highest Growth,-1.40810093,-0.183643384,301.2,2085.6,3510.2,22429.6,100
0.1,highUnequal,0.7,Peak,-1.396150049,-0.243094619,607.8,4186.8,3748.8,22590.8,100
0.1,equal,0.7,Highest Growth,0.018565211,0.023474864,666.3,1761.9,7498.3,22620.9,100
0.1,equal,0.7,Peak,0.007242897,0.020928041,1499.4,4015.8,7528.4,22936.8,100
0.1,modUnequal,0.7,Highest Growth,-0.667387243,-0.051973178,374.7,1761.9,4579.7,22620.9,100
0.1,modUnequal,0.7,Peak,-0.696993558,-0.095969536,838.2,4015.8,4768.2,22936.8,100
0.1,highUnequal,0.7,Highest Growth,-1.282460052,-0.142879171,269.1,1761.9,3603.1,22620.9,100
0.1,highUnequal,0.7,Peak,-1.231868132,-0.187711154,627.9,4015.8,3900.9,22936.8,100
0.1,equal,0.7,Highest Growth,0.032896712,0.038707666,732.9,1906.5,7746.9,23397.5,100
0.1,equal,0.7,Peak,0.014112424,0.036703288,1599.3,4250.4,7598.3,23391.4,100
0.1,modUnequal,0.7,Highest Growth,-0.75753782,-0.103427596,383.4,1906.5,4721.4,23397.5,100
0.1,modUnequal,0.7,Peak,-0.732446134,-0.134241729,867.9,4250.4,4939.9,23391.4,100
0.1,highUnequal,0.7,Highest Growth,-1.405041712,-0.227138059,275.7,1906.5,3813.7,23397.5,100
0.1,highUnequal,0.7,Peak,-1.295567953,-0.237131005,645.3,4250.4,4038.3,23391.4,100
0.1,equal,0.7,Highest Growth,0.012286641,0.026462814,708.9,1887.9,7336.9,22367.9,100
0.1,equal,0.7,Peak,0.003381643,0.023020355,1449,3897.6,7392,22672.6,100
0.1,modUnequal,0.7,Highest Growth,-0.734970122,-0.063509568,384.9,1887.9,4393.9,22367.9,100
0.1,modUnequal,0.7,Peak,-0.720758483,-0.097349144,801.6,3897.6,4650.6,22672.6,100
0.1,highUnequal,0.7,Highest Growth,-1.29881202,-0.142552978,286.2,1887.9,3535.2,22367.9,100
0.1,highUnequal,0.7,Peak,-1.262090198,-0.192812692,600.9,3897.6,3819.9,22672.6,100
0.1,equal,0.7,Highest Growth,-0.002838112,-0.001110065,690.6,1870.5,7943.6,23876.5,100
0.1,equal,0.7,Peak,0.001805609,0.011825711,1561.8,4208.4,7829.8,23754.4,100
0.1,modUnequal,0.7,Highest Growth,-0.761337597,-0.115798021,375.3,1870.5,4866.3,23876.5,100
0.1,modUnequal,0.7,Peak,-0.740701754,-0.142878616,855,4208.4,5033,23754.4,100
0.1,highUnequal,0.7,Highest Growth,-1.480679649,-0.235146424,261.9,1870.5,3794.9,23876.5,100
0.1,highUnequal,0.7,Peak,-1.336250598,-0.252646613,627.3,4208.4,4081.3,23754.4,100
0.1,equal,0.7,Highest Growth,-0.053812636,-0.0512684,688.5,1970.1,7926.5,23843.1,100
0.1,equal,0.7,Peak,-0.033236875,-0.022890412,1451.4,4063.5,7858.4,23839.5,100
0.1,modUnequal,0.7,Highest Growth,-0.782551883,-0.142700755,390.3,1970.1,4925.3,23843.1,100
0.1,modUnequal,0.7,Peak,-0.748411829,-0.152066982,821.7,4063.5,5071.7,23839.5,100
0.1,highUnequal,0.7,Highest Growth,-1.324593496,-0.176566995,295.2,1970.1,3846.2,23843.1,100
0.1,highUnequal,0.7,Peak,-1.32962963,-0.238173107,607.5,4063.5,4056.5,23839.5,100
0.1,equal,0.7,Highest Growth,-0.017174559,-0.02615384,639.9,1760.7,7838.9,23288.7,100
0.1,equal,0.7,Peak,-0.010419613,-0.005492995,1484.7,4055.1,7780.7,23469.1,100
0.1,modUnequal,0.7,Highest Growth,-0.764964539,-0.131098819,352.5,1760.7,4807.5,23288.7,100
0.1,modUnequal,0.7,Peak,-0.703440095,-0.113751875,843,4055.1,4946,23469.1,100
0.1,highUnequal,0.7,Highest Growth,-1.440111643,-0.223738317,250.8,1760.7,3727.8,23288.7,100
0.1,highUnequal,0.7,Peak,-1.339396952,-0.245485448,603.6,4055.1,4001.6,23469.1,100
0.1,equal,0.7,Highest Growth,-0.031380526,-0.021686203,737.4,2060.4,7707.4,23365.4,100
0.1,equal,0.7,Peak,-0.019234082,-0.000243985,1509.3,4162.2,7621.3,23346.2,100
0.1,modUnequal,0.7,Highest Growth,-0.709939053,-0.063383715,426.6,2060.4,4660.6,23365.4,100
0.1,modUnequal,0.7,Peak,-0.705229666,-0.087284108,864.3,4162.2,4786.3,23346.2,100
0.1,highUnequal,0.7,Highest Growth,-1.340052185,-0.191658017,306.6,2060.4,3795.6,23365.4,100
0.1,highUnequal,0.7,Peak,-1.32875502,-0.24859232,622.5,4162.2,4010.5,23346.2,100
0.1,equal,0.7,Highest Growth,-0.016589291,-0.012134842,646.2,1776.9,7665.2,23107.9,100
0.1,equal,0.7,Peak,-0.007388766,0.013089824,1490.1,4056.3,7579.1,23262.3,100
0.1,modUnequal,0.7,Highest Growth,-0.844110718,-0.179303375,339.6,1776.9,4766.6,23107.9,100
0.1,modUnequal,0.7,Peak,-0.744890511,-0.149627713,822,4056.3,4948,23262.3,100
0.1,highUnequal,0.7,Highest Growth,-1.393070074,-0.219141721,258.3,1776.9,3759.3,23107.9,100
0.1,highUnequal,0.7,Peak,-1.245168967,-0.218024187,630.3,4056.3,4041.3,23262.3,100
0.1,equal,0.7,Highest Growth,-0.011703046,-0.006783889,810.9,2217.9,7815.9,23574.9,100
0.1,equal,0.7,Peak,-0.019526144,-0.007349631,1468.8,4051.8,7734.8,23515.8,100
0.1,modUnequal,0.7,Highest Growth,-0.746181251,-0.11999429,449.1,2217.9,4869.1,23574.9,100
0.1,modUnequal,0.7,Peak,-0.76064183,-0.163784454,813.3,4051.8,5021.3,23515.8,100
0.1,highUnequal,0.7,Highest Growth,-1.344383728,-0.210267781,329.4,2217.9,3887.4,23574.9,100
0.1,highUnequal,0.7,Peak,-1.322112537,-0.260807595,607.8,4051.8,4094.8,23515.8,100
0.1,equal,0.7,Highest Growth,0.029421222,0.036290825,746.4,1949.4,7426.4,22456.4,100
0.1,equal,0.7,Peak,0.006492637,0.020191974,1494,4004.7,7422,22612.7,100
0.1,modUnequal,0.7,Highest Growth,-0.793510555,-0.127060865,383.7,1949.4,4539.7,22456.4,100
0.1,modUnequal,0.7,Peak,-0.695434445,-0.094547466,836.7,4004.7,4698.7,22612.7,100
0.1,highUnequal,0.7,Highest Growth,-1.204956268,-0.088916261,308.7,1949.4,3516.7,22456.4,100
0.1,highUnequal,0.7,Peak,-1.274812643,-0.181063474,613.8,4004.7,3746.8,22612.7,100
0.1,equal,0.7,Highest Growth,0.02133606,0.039836544,733.5,1933.5,7888.5,24174.5,100
0.1,equal,0.7,Peak,0.004719465,0.027137685,1481.1,3978,7835.1,24109,100
0.1,modUnequal,0.7,Highest Growth,-0.709238452,-0.08183882,400.5,1933.5,4916.5,24174.5,100
0.1,modUnequal,0.7,Peak,-0.707272727,-0.115003827,825,3978,5075,24109,100
0.1,highUnequal,0.7,Highest Growth,-1.330875736,-0.171091663,288.9,1933.5,3868.9,24174.5,100
0.1,highUnequal,0.7,Peak,-1.348219736,-0.245548572,589.8,3978,4094.8,24109,100
0.1,equal,0.7,Highest Growth,0.047908581,0.054959927,695.7,1778.4,7761.7,23479.4,100
0.1,equal,0.7,Peak,0.00883291,0.022636498,1536.3,4107.3,7699.3,23461.3,100
0.1,modUnequal,0.7,Highest Growth,-0.693548387,-0.03986465,372,1778.4,4616,23479.4,100
0.1,modUnequal,0.7,Peak,-0.716601724,-0.099653593,846.9,4107.3,4835.9,23461.3,100
0.1,highUnequal,0.7,Highest Growth,-1.403030303,-0.174173337,257.4,1778.4,3650.4,23479.4,100
0.1,highUnequal,0.7,Peak,-1.342588043,-0.22223555,610.5,4107.3,3913.5,23461.3,100
0.1,equal,0.7,Highest Growth,-0.010835548,-0.013661444,677.4,1851,7673.4,22949,100
0.1,equal,0.7,Peak,-0.012490211,-0.00921873,1532.4,4194.9,7661.4,23066.9,100
0.1,modUnequal,0.7,Highest Growth,-0.834120292,-0.151353404,355.8,1851,4637.8,22949,100
0.1,modUnequal,0.7,Peak,-0.76286122,-0.141731166,840.9,4194.9,4816.9,23066.9,100
0.1,highUnequal,0.7,Highest Growth,-1.33793979,-0.178851004,275.7,1851,3687.7,22949,100
0.1,highUnequal,0.7,Peak,-1.315304183,-0.244737253,631.2,4194.9,3973.2,23066.9,100
0.1,equal,0.7,Highest Growth,0.006722689,0.015003491,714,1913.4,7816,23667.4,100
0.1,equal,0.7,Peak,-0.011111111,0.004059114,1444.5,3948.3,7752.5,23651.3,100
0.1,modUnequal,0.7,Highest Growth,-0.810378117,-0.144529276,372.9,1913.4,4817.9,23667.4,100
0.1,modUnequal,0.7,Peak,-0.745536384,-0.126883499,799.8,3948.3,4919.8,23651.3,100
0.1,highUnequal,0.7,Highest Growth,-1.423497268,-0.240229134,274.5,1913.4,3871.5,23667.4,100
0.1,highUnequal,0.7,Peak,-1.376595745,-0.287740119,578.1,3948.3,4113.1,23651.3,100
0.1,equal,0.7,Highest Growth,-0.002038422,0.010008463,681.9,1845.3,7968.9,24230.3,100
0.1,equal,0.7,Peak,0.011154094,0.03438737,1551,4135.8,7834,24132.8,100
0.1,modUnequal,0.7,Highest Growth,-0.699323973,-0.071978265,384.6,1845.3,4908.6,24230.3,100
0.1,modUnequal,0.7,Peak,-0.7152314,-0.111293295,853.5,4135.8,5036.5,24132.8,100
0.1,highUnequal,0.7,Highest Growth,-1.411537016,-0.209037497,266.1,1845.3,3875.1,24230.3,100
0.1,highUnequal,0.7,Peak,-1.291384518,-0.232459297,629.1,4135.8,4157.1,24132.8,100
0.1,equal,0.7,Highest Growth,-0.00814746,0.007638681,645.6,1758.9,7463.6,22786.9,100
0.1,equal,0.7,Peak,0.007119227,0.031314821,1511.4,4048.5,7447.4,22964.5,100
0.1,modUnequal,0.7,Highest Growth,-0.86702833,-0.166828553,331.8,1758.9,4585.8,22786.9,100
0.1,modUnequal,0.7,Peak,-0.771000495,-0.146193513,807.6,4048.5,4792.6,22964.5,100
0.1,highUnequal,0.7,Highest Growth,-1.300825826,-0.139444931,266.4,1758.9,3587.4,22786.9,100
0.1,highUnequal,0.7,Peak,-1.31048321,-0.213351218,610.5,4048.5,3855.5,22964.5,100
0.1,equal,0.7,Highest Growth,-0.018039216,-0.005496571,765,2106.9,7987,24292.9,100
0.1,equal,0.7,Peak,-0.012703112,0.007107188,1520.1,4162.2,7871.1,24137.2,100
0.1,modUnequal,0.7,Highest Growth,-0.767378917,-0.127117328,421.2,2106.9,4988.2,24292.9,100
0.1,modUnequal,0.7,Peak,-0.748722519,-0.145188656,841.5,4162.2,5100.5,24137.2,100
0.1,highUnequal,0.7,Highest Growth,-1.342337165,-0.168384415,313.2,2106.9,3858.2,24292.9,100
0.1,highUnequal,0.7,Peak,-1.326608891,-0.227206222,623.1,4162.2,4073.1,24137.2,100
0.1,equal,0.7,Highest Growth,0.017001136,0.026788739,792.3,2098.8,7818.3,23717.8,100
0.1,equal,0.7,Peak,0.016861779,0.039427053,1460.7,3870,7689.7,23674,100
0.1,modUnequal,0.7,Highest Growth,-0.693984962,-0.063516187,438.9,2098.8,4778.9,23717.8,100
0.1,modUnequal,0.7,Peak,-0.68788774,-0.086859419,812.4,3870,4904.4,23674,100
0.1,highUnequal,0.7,Highest Growth,-1.22,-0.121931208,330,2098.8,3811,23717.8,100
0.1,highUnequal,0.7,Peak,-1.185354025,-0.167235461,618.6,3870,4038.6,23674,100
0.1,equal,0.7,Highest Growth,-0.003504779,-0.01338418,659.1,1786.5,8068.1,23942.5,100
0.1,equal,0.7,Peak,0.017099651,0.031948359,1547.4,4098.6,7841.4,23926.6,100
0.1,modUnequal,0.7,Highest Growth,-0.747302905,-0.10984811,361.5,1786.5,4892.5,23942.5,100
0.1,modUnequal,0.7,Peak,-0.692864638,-0.107521868,857.7,4098.6,5044.7,23926.6,100
0.1,highUnequal,0.7,Highest Growth,-1.360820046,-0.206326399,263.4,1786.5,3905.4,23942.5,100
0.1,highUnequal,0.7,Peak,-1.337837838,-0.272436377,610.5,4098.6,4178.5,23926.6,100
0.1,equal,0.7,Highest Growth,-0.024911213,-0.010153097,788.4,2187.6,8169.4,24905.6,100
0.1,equal,0.7,Peak,-0.024634656,-0.004297803,1437,3986.1,8035,24647.1,100
0.1,modUnequal,0.7,Highest Growth,-0.790310617,-0.137454474,431.4,2187.6,5095.4,24905.6,100
0.1,modUnequal,0.7,Peak,-0.758180457,-0.148167358,801.3,3986.1,5193.3,24647.1,100
0.1,highUnequal,0.7,Highest Growth,-1.457581636,-0.245101073,309.3,2187.6,4032.3,24905.6,100
0.1,highUnequal,0.7,Peak,-1.443386243,-0.299688711,567,3986.1,4206,24647.1,100
0.1,equal,0.7,Highest Growth,0.033956386,0.044970399,642,1668,7996,24297,100
0.1,equal,0.7,Peak,0.012969005,0.027679134,1471.2,3915,7954.2,24265,100
0.1,modUnequal,0.7,Highest Growth,-0.738667846,-0.095724913,339.3,1668,4921.3,24297,100
0.1,modUnequal,0.7,Peak,-0.697502754,-0.108253675,816.9,3915,5104.9,24265,100
0.1,highUnequal,0.7,Highest Growth,-1.335625251,-0.170665473,248.7,1668,3878.7,24297,100
0.1,highUnequal,0.7,Peak,-1.263102934,-0.199772701,603.3,3915,4112.3,24265,100
0.1,equal,0.7,Highest Growth,-0.035830212,-0.022985842,801,2248.8,7756,23591.8,100
0.1,equal,0.7,Peak,0.000704132,0.018943839,1505.4,4061.4,7651.4,23429.4,100
0.1,modUnequal,0.7,Highest Growth,-0.74819701,-0.099070716,454.8,2248.8,4766.8,23591.8,100
0.1,modUnequal,0.7,Peak,-0.737991531,-0.131373832,826.5,4061.4,4917.5,23429.4,100
0.1,highUnequal,0.7,Highest Growth,-1.441768197,-0.235785071,320.1,2248.8,3814.1,23591.8,100
0.1,highUnequal,0.7,Peak,-1.356333333,-0.25737552,600,4061.4,4006,23429.4,100
0.1,equal,0.7,Highest Growth,0.03040688,0.032158498,779.1,2032.5,7795.1,23432.5,100
0.1,equal,0.7,Peak,0.027405398,0.04237006,1548.6,4053.9,7700.6,23504.9,100
0.1,modUnequal,0.7,Highest Growth,-0.706211475,-0.099158474,421.8,2032.5,4858.8,23432.5,100
0.1,modUnequal,0.7,Peak,-0.705250653,-0.121914904,841.8,4053.9,4987.8,23504.9,100
0.1,highUnequal,0.7,Highest Growth,-1.333761952,-0.19196713,303.3,2032.5,3818.3,23432.5,100
0.1,highUnequal,0.7,Peak,-1.315609116,-0.249208959,609.9,4053.9,4063.9,23504.9,100
0.1,equal,0.7,Highest Growth,0.005459885,0.004656073,749.1,2010.3,7797.1,23370.3,100
0.1,equal,0.7,Peak,0.009884332,0.020609995,1521.6,4063.2,7690.6,23353.2,100
0.1,modUnequal,0.7,Highest Growth,-0.717426985,-0.08856948,414.3,2010.3,4761.3,23370.3,100
0.1,modUnequal,0.7,Peak,-0.719901926,-0.119690847,836.1,4063.2,4900.1,23353.2,100
0.1,highUnequal,0.7,Highest Growth,-1.405125559,-0.220501528,290.7,2010.3,3786.7,23370.3,100
0.1,highUnequal,0.7,Peak,-1.25189069,-0.210555169,629.4,4063.2,4017.4,23353.2,100
0.1,equal,0.7,Highest Growth,-0.010182303,-0.010789135,674.7,1842.3,7904.7,23698.3,100
0.1,equal,0.7,Peak,0.011879603,0.030599269,1561.5,4160.4,7723.5,23669.4,100
0.1,modUnequal,0.7,Highest Growth,-0.777868852,-0.135680432,366,1842.3,4876,23698.3,100
0.1,modUnequal,0.7,Peak,-0.748597242,-0.152746917,841.2,4160.4,5038.2,23669.4,100
0.1,highUnequal,0.7,Highest Growth,-1.47746806,-0.259715804,258.3,1842.3,3853.3,23698.3,100
0.1,highUnequal,0.7,Peak,-1.400978928,-0.300301525,602.7,4160.4,4115.7,23669.4,100
0.1,equal,0.7,Highest Growth,-0.009272582,-0.004616964,750.6,2047.5,7817.6,23573.5,100
0.1,equal,0.7,Peak,0.004450141,0.021367164,1521.3,4087.2,7709.3,23573.2,100
0.1,modUnequal,0.7,Highest Growth,-0.826100152,-0.154485482,395.4,2047.5,4800.4,23573.5,100
0.1,modUnequal,0.7,Peak,-0.742435202,-0.139359405,829.5,4087.2,4972.5,23573.2,100
0.1,highUnequal,0.7,Highest Growth,-1.313035019,-0.15483293,308.4,2047.5,3745.4,23573.5,100
0.1,highUnequal,0.7,Peak,-1.301324931,-0.212157854,618.9,4087.2,3969.9,23573.2,100
0.1,equal,0.7,Highest Growth,-0.005349794,0.005559892,729,1980,7734,23485,100
0.1,equal,0.7,Peak,0.004884768,0.020832734,1488.3,3996.6,7712.3,23556.6,100
0.1,modUnequal,0.7,Highest Growth,-0.781957187,-0.125804095,392.4,1980,4774.4,23485,100
0.1,modUnequal,0.7,Peak,-0.722457679,-0.117853439,821.1,3996.6,4926.1,23556.6,100
0.1,highUnequal,0.7,Highest Growth,-1.382157676,-0.197359752,289.2,1980,3764.2,23485,100
0.1,highUnequal,0.7,Peak,-1.257758341,-0.204792496,617.4,3996.6,4020.4,23556.6,100
0.1,equal,0.7,Highest Growth,-0.032077841,-0.011153177,796.5,2227.2,7688.5,23595.2,100
0.1,equal,0.7,Peak,-0.028679609,0.004636004,1452.6,4047,7580.6,23588,100
0.1,modUnequal,0.7,Highest Growth,-0.810205022,-0.107435947,434.1,2227.2,4633.1,23595.2,100
0.1,modUnequal,0.7,Peak,-0.771002106,-0.114226304,807.3,4047,4772.3,23588,100
0.1,highUnequal,0.7,Highest Growth,-1.550165017,-0.28379506,303,2227.2,3800,23595.2,100
0.1,highUnequal,0.7,Peak,-1.453043782,-0.295665061,573.3,4047,3995.3,23588,100
0.1,equal,0.7,Highest Growth,0.017339929,0.018638715,727.8,1927.2,7871.8,23650.2,100
0.1,equal,0.7,Peak,-0.002352054,0.008059979,1458.3,3947.7,7818.3,23728.7,100
0.1,modUnequal,0.7,Highest Growth,-0.802172761,-0.150530399,377.4,1927.2,4865.4,23650.2,100
0.1,modUnequal,0.7,Peak,-0.722164694,-0.127946817,811.2,3947.7,5012.2,23728.7,100
0.1,highUnequal,0.7,Highest Growth,-1.471354743,-0.283631908,270.9,1927.2,3934.9,23650.2,100
0.1,highUnequal,0.7,Peak,-1.376249784,-0.301528588,578.1,3947.7,4175.1,23728.7,100
0.1,equal,0.7,Highest Growth,-0.004356061,0.017216886,739.2,2005.5,7978.2,24519.5,100
0.1,equal,0.7,Peak,-0.000418243,0.032527634,1506.3,4068.9,7811.3,24323.9,100
0.1,modUnequal,0.7,Highest Growth,-0.732478632,-0.104773804,409.5,2005.5,5030.5,24519.5,100
0.1,modUnequal,0.7,Peak,-0.712339515,-0.131917441,841.2,4068.9,5189.2,24323.9,100
0.1,highUnequal,0.7,Highest Growth,-1.399621603,-0.202574748,290.7,2005.5,3918.7,24519.5,100
0.1,highUnequal,0.7,Peak,-1.3,-0.221847237,616.5,4068.9,4134.5,24323.9,100
0.1,equal,0.7,Highest Growth,0.030640627,0.05048511,675.9,1762.8,7649.9,23485.8,100
0.1,equal,0.7,Peak,0.012466391,0.049023917,1524.9,4060.2,7576.9,23707.2,100
0.1,modUnequal,0.7,Highest Growth,-0.718732782,-0.081131627,363,1762.8,4745,23485.8,100
0.1,modUnequal,0.7,Peak,-0.721032459,-0.112304247,834.9,4060.2,4934.9,23707.2,100
0.1,highUnequal,0.7,Highest Growth,-1.451340536,-0.179437288,249.9,1762.8,3593.9,23485.8,100
0.1,highUnequal,0.7,Peak,-1.414691295,-0.23288767,584.7,4060.2,3867.7,23707.2,100
0.1,equal,0.7,Highest Growth,-0.00470314,-0.00689141,729.3,1979.4,7943.3,23772.4,100
0.1,equal,0.7,Peak,-0.006071019,-0.005275015,1484.1,4034.1,7885.1,23676.1,100
0.1,modUnequal,0.7,Highest Growth,-0.78402246,-0.134708556,391.8,1979.4,4868.8,23772.4,100
0.1,modUnequal,0.7,Peak,-0.773761514,-0.167071479,803.4,4034.1,5031.4,23676.1,100
0.1,highUnequal,0.7,Highest Growth,-1.326045884,-0.169574014,296.4,1979.4,3807.4,23772.4,100
0.1,highUnequal,0.7,Peak,-1.269570829,-0.215515373,619.8,4034.1,4057.8,23676.1,100
0.1,equal,0.7,Highest Growth,0.010346688,0.018524,741.3,1978.5,7531.3,22803.5,100
0.1,equal,0.7,Peak,0.006525784,0.022154423,1504.8,4033.5,7509.8,22930.5,100
0.1,modUnequal,0.7,Highest Growth,-0.72478443,-0.088807458,405.9,1978.5,4625.9,22803.5,100
0.1,modUnequal,0.7,Peak,-0.727329944,-0.119212914,826.2,4033.5,4787.2,22930.5,100
0.1,highUnequal,0.7,Highest Growth,-1.325033738,-0.188167222,296.4,1978.5,3717.4,22803.5,100
0.1,highUnequal,0.7,Peak,-1.303375942,-0.242175202,610.2,4033.5,3962.2,22930.5,100
0.1,equal,0.7,Highest Growth,-0.011934981,-0.00227458,898.2,2457.3,7836.2,23760.3,100
0.1,equal,0.7,Peak,-0.010272277,-0.001678135,1454.4,3971.7,7781.4,23566.7,100
0.1,modUnequal,0.7,Highest Growth,-0.726166369,-0.099853836,503.7,2457.3,4869.7,23760.3,100
0.1,modUnequal,0.7,Peak,-0.725414365,-0.128665131,814.5,3971.7,4971.5,23566.7,100
0.1,highUnequal,0.7,Highest Growth,-1.277299309,-0.166698246,376.2,2457.3,3880.2,23760.3,100
0.1,highUnequal,0.7,Peak,-1.246400778,-0.186866598,616.8,3971.7,3977.8,23566.7,100
0.1,equal,0.7,Highest Growth,0.00554951,0.021936711,827.1,2219.4,7914.1,24185.4,100
0.1,equal,0.7,Peak,0.005545171,0.03205907,1605,4306.8,7767,24012.8,100
0.1,modUnequal,0.7,Highest Growth,-0.745096731,-0.084939888,449.7,2219.4,4826.7,24185.4,100
0.1,modUnequal,0.7,Peak,-0.720498928,-0.101521623,885.9,4306.8,4946.9,24012.8,100
0.1,highUnequal,0.7,Highest Growth,-1.383333333,-0.208840457,324,2219.4,3915,24185.4,100
0.1,highUnequal,0.7,Peak,-1.324701689,-0.249363118,645.3,4306.8,4135.3,24012.8,100
0.1,equal,0.7,Highest Growth,-0.020148148,0.00190641,675,1863.3,7714,23710.3,100
0.1,equal,0.7,Peak,-0.008147278,0.017598266,1531.8,4173.3,7664.8,23665.3,100
0.1,modUnequal,0.7,Highest Growth,-0.829601782,-0.176504826,359.1,1863.3,4919.1,23710.3,100
0.1,modUnequal,0.7,Peak,-0.743160879,-0.16599622,846.6,4173.3,5117.6,23665.3,100
0.1,highUnequal,0.7,Highest Growth,-1.490685142,-0.232450501,259.8,1863.3,3743.8,23710.3,100
0.1,highUnequal,0.7,Peak,-1.433668848,-0.2848458,596.1,4173.3,4005.1,23665.3,100
0.1,equal,0.7,Highest Growth,0.008537109,0.029454417,699.3,1870.2,7842.3,24092.2,100
0.1,equal,0.7,Peak,-0.008873912,0.01933589,1424.4,3883.8,7748.4,23989.8,100
0.1,modUnequal,0.7,Highest Growth,-0.775806452,-0.109982886,372,1870.2,4840,24092.2,100
0.1,modUnequal,0.7,Peak,-0.729042406,-0.109967178,794.7,3883.8,4957.7,23989.8,100
0.1,highUnequal,0.7,Highest Growth,-1.39106946,-0.174992591,272.1,1870.2,3768.1,24092.2,100
0.1,highUnequal,0.7,Peak,-1.34056767,-0.223786211,577.8,3883.8,4010.8,23989.8,100
0.1,equal,0.7,Highest Growth,0.025481139,0.019447122,779.4,2044.8,7948.4,23681.8,100
0.1,equal,0.7,Peak,0.008313817,0.014826444,1537.2,4112.1,7815.2,23618.1,100
0.1,modUnequal,0.7,Highest Growth,-0.745184649,-0.108147823,414.3,2044.8,4837.3,23681.8,100
0.1,modUnequal,0.7,Peak,-0.723090586,-0.13217486,844.5,4112.1,5006.5,23618.1,100
0.1,highUnequal,0.7,Highest Growth,-1.408943089,-0.225875196,295.2,2044.8,3849.2,23681.8,100
0.1,highUnequal,0.7,Peak,-1.309381044,-0.245677744,620.4,4112.1,4082.4,23618.1,100
0.1,equal,0.7,Highest Growth,0.004488279,0.004008426,699.6,1879.5,7655.6,22954.5,100
0.1,equal,0.7,Peak,0.005657524,0.009720604,1454.7,3903,7661.7,23090,100
0.1,modUnequal,0.7,Highest Growth,-0.762685775,-0.104108793,376.8,1879.5,4620.8,22954.5,100
0.1,modUnequal,0.7,Peak,-0.737095759,-0.122181606,794.7,3903,4805.7,23090,100
0.1,highUnequal,0.7,Highest Growth,-1.389839181,-0.21225463,273.6,1879.5,3716.6,22954.5,100
