"","t","Label_testingDiff","Covid_propInfect.2.5.","Covid_propInfect.50.","Covid_propInfect.97.5.","NonCovid_cumSymptInfect_unvac.2.5.","NonCovid_cumSymptInfect_unvac.50.","NonCovid_cumSymptInfect_unvac.97.5.","NonCovid_cumSymptInfect_vac.2.5.","NonCovid_cumSymptInfect_vac.50.","NonCovid_cumSymptInfect_vac.97.5.","NonCovid_cumSymptInfect_tested_unvac.2.5.","NonCovid_cumSymptInfect_tested_unvac.50.","NonCovid_cumSymptInfect_tested_unvac.97.5.","NonCovid_cumSymptInfect_tested_vac.2.5.","NonCovid_cumSymptInfect_tested_vac.50.","NonCovid_cumSymptInfect_tested_vac.97.5.","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","VE_symptRR_timeDep.2.5.","VE_symptRR_timeDep.50.","VE_symptRR_timeDep.97.5.","VE_symptOR_timeDep.2.5.","VE_symptOR_timeDep.50.","VE_symptOR_timeDep.97.5.","VacStatus_coef_timeDep_VeRR.2.5.","VacStatus_coef_timeDep_VeRR.50.","VacStatus_coef_timeDep_VeRR.97.5.","Intercept_coef_timeDep_VeOR.2.5.","Intercept_coef_timeDep_VeOR.50.","Intercept_coef_timeDep_VeOR.97.5.","VacStatus_coef_timeDep_VeOR.2.5.","VacStatus_coef_timeDep_VeOR.50.","VacStatus_coef_timeDep_VeOR.97.5.","TimeStep_coef_timeDep_VeOR.2.5.","TimeStep_coef_timeDep_VeOR.50.","TimeStep_coef_timeDep_VeOR.97.5.","Stats_sampleSizeCovid_unvac.2.5.","Stats_sampleSizeCovid_unvac.50.","Stats_sampleSizeCovid_unvac.97.5.","Stats_sampleSizeCovid_vac.2.5.","Stats_sampleSizeCovid_vac.50.","Stats_sampleSizeCovid_vac.97.5.","Stats_sampleSizeNonCovid_unvac.2.5.","Stats_sampleSizeNonCovid_unvac.50.","Stats_sampleSizeNonCovid_unvac.97.5.","Stats_sampleSizeNonCovid_vac.2.5.","Stats_sampleSizeNonCovid_vac.50.","Stats_sampleSizeNonCovid_vac.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"323",80,"modUnequal",0.11982675,0.15917,0.16920575,12726.225,14613,16465.1,49543.725,51924.5,54417.925,5596.425,6038,6520.55,29973.85,31307,32546.925,0.497951813058753,0.538376354814075,0.563124838563244,0.587766945523944,0.619464474970338,0.655439325056078,0.161250489009057,0.196768585581786,0.239502547022286,0.537725794482277,0.549005858166998,0.559590176669406,0.16526924130589,0.202811431630312,0.245562721469006,0.523101027137522,0.566831108032091,0.598178919458027,-0.281786536386451,-0.226664271201194,-0.180650151251824,-6.71782268315105,-5.65731090860918,-4.67671863616947,-0.911748579362403,-0.836627816944417,-0.740453598251324,0.0714546885788006,0.080207354811866,0.0876979593330808,1147.3,1850.5,2580.05,2621.9,4427,6260.075,5596.425,6038,6520.55,29973.85,31307,32546.925,65,73,80.525,100
"324",81,"modUnequal",0.1258715,0.16147,0.1696825,12545.1,14416,16315.125,49456.075,51814,54386.15,5579.95,6031,6509.275,30027.7,31356,32632.75,0.500648886593726,0.540008774017004,0.564325748761523,0.592166748196981,0.623695045592556,0.659326095006688,0.163920755570598,0.198139033646371,0.237171431216407,0.539538784837927,0.549093808914736,0.55986749361116,0.167469565382349,0.204152936786196,0.242878885616785,0.525459411976108,0.57003768221994,0.599787205080144,-0.278232712458114,-0.228348245881892,-0.183291552200567,-6.65460973648757,-5.56221067321884,-4.60369079346298,-0.915759298072258,-0.844058686317734,-0.745483913487712,0.0701757751476699,0.0789460183425136,0.0867765338917097,1249.55,1956,2687.25,2833.2,4688.5,6517.575,5579.95,6031,6509.275,30027.7,31356,32632.75,65,73,80.525,100
"325",82,"modUnequal",0.132295,0.16252,0.16953575,12378.25,14199,16157.725,49345.925,51686,54346.5,5579.225,6011,6511.75,30073,31393.5,32717.3,0.502738276084856,0.541949616109747,0.566939330644539,0.594037404250164,0.627847126249979,0.664153429503328,0.163949654996166,0.200195272563694,0.233215556940663,0.539106107148804,0.549075606191736,0.560911306794959,0.168958917072274,0.208058415907662,0.239948873242126,0.526974229097882,0.571790379644,0.604275804308766,-0.274370420530694,-0.23326767170295,-0.185076529677627,-6.59211713878247,-5.49949825420524,-4.51257823024011,-0.927048499381972,-0.848143231072721,-0.748608817999991,0.0687816100427034,0.077862860099409,0.0856482430444204,1331.3,2072.5,2793.725,3027.5,4965,6767.4,5579.225,6011,6511.75,30073,31393.5,32717.3,65,73,80.525,100
"326",83,"modUnequal",0.138004,0.16352,0.16968225,12207.15,13986.5,15982.175,49249.5,51602,54247.325,5564.55,5988.5,6515.05,30101,31413.5,32779.7,0.505744146813982,0.545091468057895,0.567268531624354,0.597361435133058,0.632015810471272,0.668599989088337,0.168567782536203,0.199663545678487,0.233167420894063,0.539734250027014,0.548689994259387,0.560448798417132,0.173438290712984,0.207726109466469,0.240962549838485,0.530905183440751,0.576020353703612,0.604346149542326,-0.275704501560422,-0.23284812902769,-0.190483367278701,-6.51437307497057,-5.40353361432819,-4.4112942866014,-0.927221416941793,-0.858070079670376,-0.75696476900574,0.0672370861849532,0.0766324118682452,0.0845009801913337,1417.625,2182.5,2907.575,3257.225,5244.5,7033.575,5564.55,5988.5,6515.05,30101,31413.5,32779.7,65,73,80.525,100
"327",84,"modUnequal",0.143372,0.16419,0.1696385,12045.175,13783,15811.3,49177.3,51481.5,54165.65,5549.8,5972.5,6509.275,30140.825,31444.5,32833.575,0.50915596803341,0.546384001859635,0.569344407018669,0.601703439094753,0.637373294350017,0.672782984709776,0.170366446339483,0.201824868411412,0.23436036389207,0.539970506976946,0.549011439036319,0.561320293176609,0.175977818157068,0.210046674486689,0.241861511122891,0.534890106311873,0.579696784949705,0.605178604913994,-0.276890712371888,-0.235781423930688,-0.19355849085196,-6.48110805714481,-5.33166297095456,-4.32029138950526,-0.92932474044973,-0.866778896260624,-0.765537493757042,0.0657108679814629,0.0753296586997944,0.0842437372793592,1510.45,2293.5,3015.625,3491.575,5524,7280.625,5549.8,5972.5,6509.275,30140.825,31444.5,32833.575,65,73,80.525,100
"328",85,"modUnequal",0.14426225,0.164225,0.16928125,11890.875,13580.5,15627.7,49119.4,51334,54014.15,5531.4,5954,6495.4,30182.575,31486,32875.2,0.511052706976857,0.548128231966202,0.570423480335271,0.605050255161297,0.641477994897274,0.6766621661743,0.170403623477275,0.203314222297744,0.230768032170034,0.540096365710675,0.550058285582938,0.558327561348386,0.176972443019568,0.211325651428504,0.239724700790978,0.539354608570398,0.58260334197831,0.608670618593637,-0.274075150054943,-0.237401962927478,-0.194765969316348,-6.40948645473441,-5.23491104921136,-4.22976671132063,-0.938205668558973,-0.873718305907062,-0.775202134904741,0.0643015276204042,0.0737818910937453,0.0833350320309904,1625.65,2411,3125.675,3742.3,5800.5,7521.175,5531.4,5954,6495.4,30182.575,31486,32875.2,65,73,80.525,100
"329",86,"modUnequal",0.14511675,0.163975,0.16908525,11740.65,13368,15421.35,49014.25,51199,53909.025,5527.925,5933.5,6483.4,30232.325,31511.5,32917.025,0.513305629820079,0.55028455086151,0.573173146820659,0.609413908512003,0.646278154916514,0.679641513247962,0.170453463203463,0.205623357375617,0.234981839704062,0.539689374554764,0.55025289348903,0.557496526581775,0.176626657819038,0.213865496873609,0.243173121811277,0.541437590922485,0.584804462398489,0.608621944004257,-0.278621944952528,-0.240627497478457,-0.194346471587674,-6.31355771457946,-5.15213862509648,-4.13186565059216,-0.938113358039204,-0.879005696621846,-0.779686122214336,0.0629124214117498,0.0722871790041459,0.0821057645739666,1729.2,2523,3227.2,3979.925,6098,7761.975,5527.925,5933.5,6483.4,30232.325,31511.5,32917.025,65,73,80.525,100
"330",87,"modUnequal",0.13935725,0.163315,0.16858025,11628.175,13172,15217.7,48982.5,51056.5,53769.825,5522.4,5917.5,6482.875,30286.6,31529,32935.875,0.517852643033411,0.550908987121275,0.575672084936501,0.614010326716616,0.650942572956659,0.682410010046808,0.174506391780103,0.204693214189302,0.234254825596584,0.539411553749998,0.549992901685711,0.558680639382796,0.181594325500033,0.214209813520743,0.243357964565607,0.544206118249293,0.586621620063175,0.611209382507707,-0.278867584980007,-0.241065464533193,-0.200397331378476,-6.207479747669,-5.07801230105579,-4.0314341900297,-0.944728995998303,-0.883391939166047,-0.785733318026641,0.0611603595854344,0.0707063634182302,0.0807514413143793,1828.625,2640,3322.625,4229.6,6352,7993.45,5522.4,5917.5,6482.875,30286.6,31529,32935.875,65,73,80.525,100
"331",88,"modUnequal",0.13318525,0.161585,0.167887,11487.225,12989.5,15016.65,48951.45,50926,53608.375,5517.75,5906,6472.45,30330.775,31549,32962.8,0.520096260240736,0.552899252934575,0.579668058831826,0.619913309499541,0.654256130830734,0.686070904893253,0.175868975645313,0.204779508362723,0.236246253376681,0.540153794860313,0.550288835981817,0.557755466623783,0.183223937827132,0.21546117945857,0.246804226237236,0.547280457339035,0.589030177418784,0.614356039190405,-0.283430188548936,-0.242659591309219,-0.202397382673867,-6.11803736242698,-4.97309310354777,-3.93479707979096,-0.952897856515573,-0.889235597849447,-0.792641178490932,0.0596443078226347,0.0695089001757823,0.0795502238402534,1941.625,2750,3426.6,4476.75,6609.5,8211.25,5517.75,5906,6472.45,30330.775,31549,32962.8,65,73,80.525,100
"332",89,"modUnequal",0.1272855,0.159,0.16833025,11355.85,12795,14787.25,48933.5,50784.5,53446.725,5520.6,5885,6457.5,30406.45,31556,32986.5,0.521344236387301,0.55513936058962,0.579231272072037,0.624292337378083,0.658907149243572,0.690185510491465,0.178652908315595,0.204470451470517,0.235394275501301,0.540577472611634,0.550732033746777,0.558534902541723,0.18636671413706,0.214560891832531,0.246393342308709,0.549647938978553,0.589915056899576,0.611514422530799,-0.282885360696546,-0.241512392409291,-0.206260743228021,-6.05511539243279,-4.89084995678837,-3.85266772604273,-0.945515779936502,-0.891391285445594,-0.797775448509955,0.0581093908393625,0.0680675413572908,0.078494179438936,2057.675,2868.5,3524.025,4731.7,6855,8401.4,5520.6,5885,6457.5,30406.45,31556,32986.5,65,73,80.525,100
"333",90,"modUnequal",0.120819,0.15529,0.1682035,11257.8,12622.5,14573.55,48918.275,50683,53275.975,5518.525,5877.5,6436.15,30446.9,31582,32990.65,0.524027586675701,0.556651237419127,0.578695326185473,0.629314964212345,0.663330296246366,0.693110731672108,0.180074746438641,0.205827891867539,0.236547111341627,0.540934414370276,0.550709847672227,0.558896079772049,0.187955991274282,0.21557238736027,0.246618514743745,0.551266196029596,0.591033575839766,0.610422811421972,-0.283183601288759,-0.242800995687436,-0.208205730697157,-5.96590116303127,-4.80169005381402,-3.7639266363157,-0.942694111162095,-0.894122800113276,-0.801350729038401,0.0565964713146126,0.0666614069524566,0.0771617319391987,2180.925,2983.5,3618.75,5013.6,7116.5,8606.7,5518.525,5877.5,6436.15,30446.9,31582,32990.65,65,73,80.525,100
"334",91,"modUnequal",0.11444175,0.15163,0.16810875,11151.6,12432.5,14346.975,48900.725,50585.5,53117,5518.7,5853.5,6412.25,30523.125,31588.5,33018.975,0.526713654121104,0.559638438838869,0.581169048071599,0.633824269536312,0.667980733878278,0.695129124440583,0.182755339951865,0.207102714560557,0.236065935854224,0.540839848907843,0.550249879587395,0.558421877530212,0.191530766307019,0.21736025782679,0.247063024406819,0.555391378970626,0.592675838733288,0.612027129528242,-0.283773784863144,-0.245082813003804,-0.212612937116534,-5.85446139798797,-4.69906014879172,-3.64555421823089,-0.946826664814793,-0.898146093600742,-0.810589728604398,0.0546891259392277,0.0651097731090905,0.0759284791632167,2296.125,3097,3692.55,5266.9,7341.5,8782.025,5518.7,5853.5,6412.25,30523.125,31588.5,33018.975,65,73,80.525,100
"335",92,"modUnequal",0.10762875,0.147215,0.16756175,11075.05,12247.5,14123.65,48900.375,50480.5,52928.05,5523.9,5834.5,6381.1,30608.875,31610.5,33020.6,0.52728583817716,0.560154251183915,0.582972702607442,0.638556206976959,0.671859986527457,0.696602662958948,0.183770654748805,0.207223049108371,0.23557462743001,0.540619810513458,0.550724206231662,0.55774888831575,0.192364383163719,0.218884488892212,0.246858423430763,0.558760815262915,0.592207464673937,0.613209951332642,-0.283502087979571,-0.247032456503578,-0.213649708133428,-5.79263110888505,-4.6006916219667,-3.56468296178733,-0.949879408633738,-0.896996727827378,-0.818201101103353,0.0532715197502516,0.063519150612651,0.0745674441443213,2419.8,3203.5,3778.4,5543.4,7558,8951.375,5523.9,5834.5,6381.1,30608.875,31610.5,33020.6,65,73,80.525,100
"336",93,"modUnequal",0.10058675,0.14198,0.16666275,10992.55,12100.5,13886.725,48890.875,50393,52787.975,5522.8,5830,6365.625,30710.875,31644.5,33011.55,0.52603703701398,0.562924817514342,0.584589795423033,0.644434587274835,0.675275044477872,0.698618182727027,0.181395936273157,0.209708132374907,0.235226415167887,0.541460437029169,0.549930913956314,0.557122456831981,0.189942275049085,0.221167251601308,0.246284674024701,0.562166492950007,0.594163122508352,0.614151594667596,-0.28274073380458,-0.249959052286006,-0.210654572913877,-5.68945795048178,-4.4877122491891,-3.47673781748024,-0.952313287628564,-0.901803979746224,-0.825918381022435,0.0517751813327481,0.0620481140871763,0.0731284272360592,2530,3315,3860.025,5811.85,7802.5,9108.975,5522.8,5830,6365.625,30710.875,31644.5,33011.55,65,73,80.525,100
"337",94,"modUnequal",0.09405775,0.136115,0.16561275,10910.425,11963,13679.6,48918.25,50289,52610.1,5521.9,5824.5,6340.3,30792.3,31682.5,32998.725,0.529527772529939,0.563019281171634,0.58722187877589,0.649227173871081,0.67871886263146,0.701738002205203,0.184199632068344,0.210184983264553,0.233895060639902,0.542349417777618,0.550161237069132,0.556361582411156,0.192008810364528,0.221413948753239,0.246407893360946,0.564067675925926,0.595213691809834,0.617262888950051,-0.282904298317001,-0.250276014487234,-0.213204125053881,-5.60510710000102,-4.37071357843566,-3.37173450347052,-0.960413448129371,-0.904395995215418,-0.830268607472891,0.0500626020088658,0.060350775317639,0.0720718575562175,2640.55,3400.5,3925.075,6094.95,8019.5,9254.575,5521.9,5824.5,6340.3,30792.3,31682.5,32998.725,65,73,80.525,100
"338",95,"modUnequal",0.087925,0.130585,0.16404475,10829.375,11820,13470.5,48929.975,50238.5,52430.125,5526.525,5821.5,6324.7,30889.325,31709.5,32984.35,0.533061176332233,0.563995436098947,0.588593686369224,0.653338660498302,0.681952002838733,0.704591553044066,0.186066695241911,0.210238541945859,0.233678233455722,0.541696858071304,0.550356521498161,0.556127859996821,0.196338934728137,0.221466892776972,0.247696731868697,0.564819321818077,0.597106882055001,0.613886212551963,-0.284615965829107,-0.250343823837198,-0.218578130953608,-5.48938702800448,-4.26854262498203,-3.28585385525187,-0.951623721297181,-0.909084008522099,-0.831997929323696,0.0485165496788595,0.0587859341468663,0.0704894592618992,2754,3491,3989.925,6367.375,8248,9390.475,5526.525,5821.5,6324.7,30889.325,31709.5,32984.35,65,73,80.525,100
"339",96,"modUnequal",0.08153175,0.12422,0.161621,10753.625,11696.5,13263.65,48966.4,50199,52276.45,5535.825,5812.5,6306.65,30976.125,31770,32981.625,0.534325242300247,0.565966171286923,0.590125799769826,0.658292541607485,0.68520460161857,0.706808879330499,0.186912039867593,0.211282638368304,0.234422972724827,0.54149164758184,0.550119544360703,0.555893628319484,0.197903082181158,0.223010270387026,0.248928920054939,0.565693413071836,0.598036998018387,0.616379948444335,-0.286255241464721,-0.252328153875611,-0.220525979506921,-5.40982475880923,-4.16165952843454,-3.19864306773392,-0.958110150273763,-0.911395372702448,-0.834014287026438,0.0470487929210393,0.0572428031270883,0.0693748858508604,2854.475,3571.5,4044.4,6639.625,8428.5,9518.05,5535.825,5812.5,6306.65,30976.125,31770,32981.625,65,73,80.525,100
"340",97,"modUnequal",0.07588525,0.117975,0.15824675,10690.975,11580.5,13058.425,49008.425,50173.5,52116.875,5550.875,5816,6289.95,31054.8,31822,32973.95,0.535346209464284,0.567085798595039,0.591053419150683,0.660863953399099,0.688221508443937,0.708905323868235,0.187120340056514,0.210495196387351,0.235185588191493,0.540728709460245,0.549926059143145,0.556551484488322,0.196621535322511,0.22326083010037,0.249008866648908,0.562391095851849,0.597199483615198,0.61604001983656,-0.286363147652418,-0.25265080551804,-0.218929363378035,-5.27845667013519,-4.06902798338382,-3.1112883708043,-0.957217074369935,-0.909313837782766,-0.826446090096992,0.0454060153277902,0.055696260996643,0.067531867839424,2962.8,3647.5,4111.225,6894.85,8632,9628.925,5550.875,5816,6289.95,31054.8,31822,32973.95,65,73,80.525,100
"341",98,"modUnequal",0.06988625,0.111445,0.15446425,10655.7,11471.5,12857.1,49061,50138.5,51977.675,5571.15,5821,6259.25,31177.975,31881,32961.2,0.537819392136959,0.567542852194624,0.589174610252717,0.664228816096161,0.691547455743358,0.710501077256012,0.187571824317193,0.21161294136863,0.235856161398159,0.541231146503992,0.550093122542811,0.556298615700605,0.198186029241618,0.224541954027359,0.249870242205285,0.566439113885568,0.598128699009253,0.612877288051407,-0.287509332849895,-0.254301400060853,-0.220879349524664,-5.15909848505756,-3.95761219233369,-3.02351560815473,-0.949013553850652,-0.911623637298729,-0.835747705352567,0.0439032399751685,0.0541952664563947,0.0660319584400136,3068.375,3725,4165.975,7153.25,8803.5,9732.35,5571.15,5821,6259.25,31177.975,31881,32961.2,65,73,80.525,100
"342",99,"modUnequal",0.06410125,0.10525,0.14980975,10608.85,11366,12682.925,49138.425,50119.5,51871.8,5578.275,5815,6236.075,31283.825,31926,32953.25,0.541101073047479,0.567683446192816,0.589624972290972,0.667731515638632,0.69351032374911,0.712083771907385,0.188335676872045,0.212898661582855,0.236075975506349,0.541112597423364,0.550362558586109,0.556108603742215,0.199270552686836,0.226057934408269,0.251357998136319,0.56910238652925,0.597206528985769,0.614452562141659,-0.28949494611724,-0.256258426928758,-0.22223264472577,-5.08536562676066,-3.85235044320943,-2.93762079472067,-0.953091183353387,-0.909331327775164,-0.841966618372514,0.042444552426571,0.0527506547213048,0.0649462889060511,3156.825,3794.5,4216.55,7395.25,8970.5,9835.5,5578.275,5815,6236.075,31283.825,31926,32953.25,65,73,80.525,100
"343",100,"modUnequal",0.05897675,0.09902,0.14508975,10566.7,11271,12493.975,49212.6,50087,51749.975,5602.325,5824.5,6227.65,31406.125,31996.5,32958.1,0.543447343797716,0.56943856901407,0.589987684843629,0.671012549639998,0.695765274511597,0.713529120517616,0.189602009885482,0.213907280565072,0.235282173878894,0.541732811596941,0.550190801569211,0.555996506185902,0.201633926236236,0.227331428704346,0.250890182624107,0.570744925460533,0.598080670474971,0.616622155805762,-0.288869723289073,-0.257905107907559,-0.225188423668765,-4.95776928665477,-3.75901280904338,-2.83980919617522,-0.958734545614042,-0.911503883384704,-0.845746962269227,0.0406967855598544,0.0510581717107035,0.0632392798215703,3259.525,3866,4252.4,7626.4,9120.5,9922.275,5602.325,5824.5,6227.65,31406.125,31996.5,32958.1,65,73,80.525,100
"344",101,"modUnequal",0.054116,0.09238,0.14004,10529.725,11177,12323.6,49281.375,50091,51638.4,5618.275,5833,6224.95,31514.425,32062.5,32975.475,0.545253425809748,0.569872099241461,0.589404186273285,0.673818785175914,0.69842496887559,0.715048903626238,0.191558198719534,0.214581267855071,0.236479841180245,0.542082249894278,0.550370361618218,0.556132633181833,0.203527181277578,0.22831025161229,0.250997250177035,0.572003101765406,0.597276387696649,0.615940446095301,-0.289012701641047,-0.259172722574056,-0.227562716744967,-4.83923192254393,-3.66367080046192,-2.76509340721695,-0.956959779182248,-0.909504797540158,-0.848699379264758,0.0394158108614067,0.0496515714075099,0.0615766172103747,3368.4,3932.5,4287.05,7863.625,9262,10002.65,5618.275,5833,6224.95,31514.425,32062.5,32975.475,65,73,80.525,100
"345",102,"modUnequal",0.04943425,0.08601,0.134229,10495.5,11100,12161.225,49368.2,50120,51547.625,5641.225,5843,6202.875,31636.075,32150,32995.4,0.546260381840199,0.570453509877976,0.588867965153209,0.677680026467755,0.701087518386403,0.716257859108877,0.192696003067672,0.214371529799485,0.235093317421878,0.542400017010951,0.550254175514641,0.556128355339483,0.20479620265371,0.228681687629855,0.249900734260678,0.570392900800697,0.596841546487265,0.616549208629354,-0.287549884417654,-0.259654134756519,-0.229156856012506,-4.73801410357128,-3.54163360490478,-2.69622814160415,-0.958544216945222,-0.908425634264,-0.844955393994312,0.0381652165091043,0.0478551718080331,0.0601467599177885,3462.4,3988,4317.1,8091.325,9401,10077.2,5641.225,5843,6202.875,31636.075,32150,32995.4,65,73,80.525,100
"346",103,"modUnequal",0.0450285,0.079565,0.1277855,10468.225,11037,12018.75,49459.375,50127.5,51462.075,5661.425,5855.5,6194.1,31741.025,32227,33012.675,0.548930949240802,0.570873968419779,0.588260991514491,0.681090119799878,0.702873835930477,0.717372506778631,0.191983937869562,0.214007916510924,0.236250699857279,0.542422668880875,0.550232126407438,0.556093029688758,0.204888988705452,0.227714197481561,0.252031348383632,0.573273580148505,0.59585424609774,0.617754106030448,-0.290394363732897,-0.25840061064694,-0.229273568106594,-4.6367454281647,-3.45265333446277,-2.60027521109256,-0.961691674388928,-0.905979691802385,-0.851614491226009,0.0364281289428541,0.0464444164588367,0.0587427019427975,3543,4043.5,4338.9,8297.125,9514,10137.2,5661.425,5855.5,6194.1,31741.025,32227,33012.675,65,73,80.525,100
"347",104,"modUnequal",0.041168,0.073665,0.12131775,10449.175,10976,11891.525,49551.45,50151.5,51385.125,5687.375,5872.5,6176.225,31848.65,32319,33050.55,0.548182236815598,0.570855907060861,0.588989843683352,0.684380831532658,0.704566541079962,0.718335419634173,0.193173386038504,0.214745040691032,0.23675818920926,0.54259879927718,0.550002391359129,0.556102260956623,0.206162890161551,0.228712118209052,0.252899474634987,0.57228436651812,0.595272000771963,0.61725522909884,-0.291556224936642,-0.25969360002772,-0.230877005694082,-4.52139338752649,-3.3708598569913,-2.52933669901717,-0.96038692330451,-0.904540045702019,-0.849296913081759,0.035205406128598,0.0451697270675912,0.0571485432732642,3632.3,4101,4370.35,8495.675,9615.5,10208.975,5687.375,5872.5,6176.225,31848.65,32319,33050.55,65,73,80.525,100
"348",105,"modUnequal",0.03768725,0.06783,0.11544975,10425.275,10924,11767.475,49633.2,50187,51314.15,5712.75,5890.5,6165.3,31953.9,32403.5,33084.6,0.549915936276467,0.571088684066215,0.587824058316649,0.687086726451424,0.70608836208202,0.719404668408018,0.19384439494659,0.215110320353333,0.236573733660131,0.542658839258117,0.549852158782558,0.55583205872356,0.207026165055794,0.229390848585802,0.252735218519466,0.570815017315205,0.595003757489146,0.61460009313492,-0.291338628830822,-0.26057403692116,-0.23196508379795,-4.39826962001708,-3.28736279743922,-2.46207229859467,-0.953474558918234,-0.903877496903868,-0.845882696806479,0.0339788818305403,0.0437716997841874,0.055311362498139,3716.375,4157,4395.1,8673.35,9710.5,10276.35,5712.75,5890.5,6165.3,31953.9,32403.5,33084.6,65,73,80.525,100
"349",106,"modUnequal",0.03419425,0.062495,0.10915925,10416.525,10890,11656.975,49735.675,50216,51252.3,5736.275,5906.5,6170.3,32068.475,32498,33129.325,0.551068381645406,0.571563474134178,0.587393911631487,0.69004607935553,0.707558997300907,0.719865237093957,0.194990562451977,0.215467947087448,0.235852664926094,0.542826939932295,0.549916116127312,0.555458542201699,0.208321807863337,0.230075757744707,0.252454283368357,0.572648983100903,0.594070518917081,0.613736864015773,-0.290960114941952,-0.261463158390246,-0.23360149612143,-4.29711253121231,-3.18939348201897,-2.37976753502843,-0.951240773647583,-0.90157595952882,-0.850150168899893,0.0325366315949223,0.0422475586576516,0.0540137035541375,3790.875,4195.5,4423.15,8833.825,9809.5,10335.35,5736.275,5906.5,6170.3,32068.475,32498,33129.325,65,73,80.525,100
"350",107,"modUnequal",0.0308355,0.05742,0.10268975,10414.925,10844.5,11547.4,49822.075,50255,51213.175,5753.975,5923.5,6171.575,32186.05,32587,33173.2,0.551818318024825,0.572219297478126,0.587381730888833,0.693080966230217,0.708622725842115,0.720150026558548,0.194686362087964,0.215956552937845,0.238113878455571,0.543219269101435,0.549973833894362,0.555181022849952,0.208843852728439,0.230336323261143,0.254825454848765,0.573280413791325,0.593866458784582,0.613788499403526,-0.294137971865077,-0.261801649646078,-0.234260112065694,-4.19017612358959,-3.10311124913385,-2.31457009999921,-0.951371212952563,-0.901073260265403,-0.851628273999592,0.0313736302788295,0.0409223933690245,0.0524314870463924,3858.275,4236.5,4445.2,8986.825,9900,10385.225,5753.975,5923.5,6171.575,32186.05,32587,33173.2,65,73,80.525,100
"351",108,"modUnequal",0.0279005,0.05283,0.09585175,10403.375,10808.5,11459.5,49905.925,50306,51173.725,5785.375,5947.5,6176.35,32310.55,32700.5,33222.775,0.55184141500627,0.572839744677544,0.588457023108613,0.695026643734216,0.710064588104713,0.720671936616412,0.19571818051479,0.2155166543932,0.24015447976848,0.543098003296742,0.549839034981938,0.555237020788269,0.20940306076343,0.230648318386751,0.25656486207555,0.573016601872553,0.592956136398158,0.614963321944248,-0.296473844781481,-0.26220709144373,-0.234967000090016,-4.09280844097121,-3.01262274427234,-2.24548654653683,-0.954418749870516,-0.898834360786816,-0.851010486818989,0.0301545093004234,0.0395510316103296,0.0510446681188868,3912.225,4272,4475,9145.6,9989.5,10431.35,5785.375,5947.5,6176.35,32310.55,32700.5,33222.775,65,73,80.525,100
"352",109,"modUnequal",0.02515925,0.04816,0.089751,10396.5,10781.5,11366.925,49989.825,50368,51154,5817.475,5968.5,6190.35,32430.05,32798.5,33287.725,0.552256366128205,0.572868831425938,0.588410998429816,0.696826350331352,0.711413315854335,0.721232394690904,0.195643476056872,0.216399009766957,0.24088015401974,0.543262561067857,0.549947586768392,0.555549204809593,0.209584463191853,0.231067584352159,0.25712228301612,0.571840990525168,0.592897418557316,0.613702223235361,-0.297223930817973,-0.262752204859528,-0.235196486338912,-3.98025594836366,-2.93375079687235,-2.18581593977119,-0.951146764619823,-0.898690097782407,-0.848261272471886,0.0290908405646442,0.0381894996013172,0.0495136000318706,3974.75,4305,4495.675,9291.8,10063.5,10476.625,5817.475,5968.5,6190.35,32430.05,32798.5,33287.725,65,73,80.525,100
"353",110,"modUnequal",0.023019,0.04397,0.08370575,10398.375,10755,11299.175,50091.475,50432,51151.4,5846.175,5996.5,6203.4,32537.375,32907.5,33358.075,0.552675016445788,0.573111838025106,0.587994174274015,0.698598304650373,0.712153024845049,0.72230369377887,0.195651231089431,0.216646252439553,0.240206323759439,0.543160124341798,0.550072811630332,0.556050486809831,0.210092502417642,0.23204486198498,0.256968152666494,0.572679006616689,0.590303902996042,0.611804523802611,-0.297016533081036,-0.264024048403951,-0.23583977216892,-3.89038097067316,-2.8611971361113,-2.12227510375303,-0.946247091584445,-0.892339623202046,-0.850221409376791,0.0279533039872454,0.0370626827252901,0.0482685004140558,4033.6,4335.5,4518.2,9428.325,10128.5,10512.675,5846.175,5996.5,6203.4,32537.375,32907.5,33358.075,65,73,80.525,100
