"","VE_susc","t","Label_testingDiff","NonCovid_cumPropSymptInfect_unvac.2.5.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_vac.2.5.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.97.5.","CumProp_falseNeg_vac.2.5.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.97.5.","CumProp_falseNeg_unvac.2.5.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.97.5.","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"160",0.1,47,"modUnequal",0.480463,0.5222,0.554105,0.494316333333333,0.53026,0.558297333333333,0.000932304788404744,0.00178234242066589,0.00278959974211071,0.000970128289006988,0.00283314996832137,0.00505497513872822,-0.0795668200289408,-0.00699074560562796,0.068248246784619,0.067557269398995,0.115321132901506,0.146736987199158,-0.772603594578102,-0.661618873775736,-0.549689617760248,0.0674005470564454,0.0990410028889149,0.129116118456604,47,50,53,100
"161",0.1,48,"modUnequal",0.469724,0.51636,0.553204,0.486014333333333,0.525353333333333,0.557774333333333,0.00112525231858257,0.00205537096092482,0.00318823339272186,0.00131368308860447,0.0031672272378592,0.00582008995454244,-0.0792140007989568,-0.00379815875005263,0.0551083364891189,0.0720190694104074,0.115452166656417,0.146011940955078,-0.759724328833611,-0.660211151653552,-0.561738874322767,0.0706692325557912,0.0997603096339585,0.123053897953426,47,50,53,100
"162",0.1,49,"modUnequal",0.458575,0.5083,0.549932,0.476809,0.51906,0.555629666666667,0.00129827048270419,0.00237001411068345,0.00351832999159144,0.00155133414894293,0.00346652174642473,0.00661556790485126,-0.074574838705292,-0.00391596040154496,0.0510504385466919,0.0769480149741745,0.118005310696045,0.150950596593744,-0.751443387056729,-0.659673270834426,-0.577690990674208,0.0700319089481974,0.0992122797185379,0.124333508642061,47,50,53,100
"163",0.1,50,"modUnequal",0.446565,0.4992,0.546051,0.466701,0.511293333333333,0.552239,0.00148957841370665,0.00265605321917309,0.00408977470068276,0.00187211562262946,0.00385123185485255,0.00727244012304988,-0.0809652262403639,-0.00590028127303855,0.0474215182469857,0.0816016451968318,0.122221223158041,0.15192709510876,-0.747415254237288,-0.652882785028702,-0.577724254002911,0.0704421415286678,0.0992425579432223,0.123622255544181,47,50,53,100
"164",0.1,51,"modUnequal",0.432846,0.48874,0.539243,0.455805,0.502733333333333,0.548027333333333,0.00177772395090296,0.00300567107238848,0.00465194747276629,0.00242074504741809,0.00434964526105148,0.00804360786817262,-0.0770471803276566,-0.0109393305608017,0.0390059472390715,0.0879816065452705,0.125892140263887,0.157424650228336,-0.735220605430911,-0.646742077977994,-0.577815829528158,0.0717253344576886,0.0990492119547929,0.122775358556942,47,50,53,100
"165",0.1,52,"modUnequal",0.419444,0.47688,0.531652,0.444758333333333,0.492653333333333,0.541598,0.00207309860162593,0.00345032058363076,0.00525913580878777,0.00269226690229654,0.00507667370874918,0.00905173127091126,-0.0736682109948474,-0.0157519746079447,0.0356248031260504,0.098097118678886,0.128919834420644,0.160572909766443,-0.730464623156849,-0.650372614210447,-0.574399411652593,0.0795072780509674,0.099793754424106,0.124420061650591,47,50,53,100
"166",0.1,53,"modUnequal",0.406603,0.46258,0.522115,0.433020333333333,0.481993333333333,0.534015,0.0023575771646655,0.00388441827507116,0.00603596363584548,0.00348531901898588,0.00579888758054841,0.00986735695684369,-0.0676548209574291,-0.0166955440080164,0.0447318841021684,0.101008695802994,0.134192434000274,0.161125679283484,-0.714581752055661,-0.646088808094398,-0.570424829850905,0.0799883286979226,0.0996902128415007,0.120316446241812,47,50,53,100
"167",0.1,54,"modUnequal",0.393111,0.44944,0.511595,0.420973666666667,0.470386666666667,0.52518,0.00286868253873893,0.00444614103021434,0.00686090412147225,0.00419632722759835,0.00642648572158439,0.0113302265953105,-0.0701167528726999,-0.0167746815322286,0.0326102148127199,0.103414723979283,0.138349931614979,0.166946883545977,-0.708228507695885,-0.642807878623512,-0.564593249067585,0.0787972709933627,0.100435734389659,0.117814137600222,47,50,53,100
"168",0.1,55,"modUnequal",0.379093,0.43518,0.499628,0.409529333333333,0.458413333333334,0.515701,0.00315802290423133,0.00509235160358286,0.00776045915752019,0.00485518294880873,0.00728117755662127,0.0122000276450233,-0.0655438568130489,-0.0217032779174967,0.030215809977097,0.107991894538059,0.14170492000831,0.171802076238249,-0.693061931549154,-0.636788383926387,-0.566972073566316,0.0831224058143222,0.0993692491670514,0.114776088007029,47,50,53,100
"169",0.1,56,"modUnequal",0.365252,0.42136,0.487189,0.398916,0.44584,0.504433333333333,0.00364992753863114,0.00560533795678409,0.00870976887908172,0.00503037180428543,0.00838131678930052,0.0133471872117889,-0.0724131607826051,-0.0242735097300349,0.0252774358157836,0.112807580325151,0.147236543086686,0.174496586811447,-0.688920652762428,-0.632444779609285,-0.577041499330656,0.0840015457216022,0.100849469864761,0.112860092068105,47,50,53,100
"170",0.1,57,"modUnequal",0.35404,0.4061,0.472581,0.389206666666667,0.43344,0.492014666666667,0.00409508388421049,0.00630950784596876,0.00975017239161494,0.00582622058536624,0.00961736274023437,0.0145439964236213,-0.0771157319154467,-0.0269621609964651,0.0187857117016103,0.119382777499373,0.153336593213428,0.181720290210258,-0.681398259943182,-0.628451577991257,-0.57576907526911,0.0826479589433355,0.100225504779396,0.113125327893166,47,50,53,100
"171",0.1,58,"modUnequal",0.34314,0.39206,0.457554,0.379456333333333,0.421506666666666,0.479422666666667,0.00474733578219978,0.00711787500026453,0.0108011595420897,0.00666093394073362,0.0105800736660003,0.0161045337056953,-0.0797765817208913,-0.0296030081180687,0.0165271951168422,0.127441420722867,0.159045816107243,0.188093682990263,-0.676162666255926,-0.624469248726749,-0.572159591581622,0.0827246177002328,0.0994424093703349,0.112472936436888,47,50,53,100
"172",0.1,59,"modUnequal",0.333787,0.3791,0.444008,0.371657666666667,0.409986666666666,0.466228666666667,0.00550367879852462,0.00791251465767275,0.0119271681876027,0.0073053815176233,0.0118420309512607,0.0177089488452422,-0.0813008008170901,-0.0309954135251424,0.0106010020797851,0.132081027335101,0.164983086325011,0.194099904305902,-0.672595558104561,-0.619154484962426,-0.56555968896382,0.0821220507008556,0.0999499989635497,0.110691729717306,47,50,53,100
"173",0.1,60,"modUnequal",0.325441,0.36632,0.429436,0.363943,0.398646666666666,0.453164666666667,0.00622097507393672,0.00894022532851175,0.0130714314900659,0.00803129015524077,0.013453010425124,0.019056180847739,-0.0870300426961296,-0.0366308403839131,0.00264362968492132,0.133882560011485,0.17029930260563,0.196381475628179,-0.659504409711767,-0.612070072698127,-0.563223573516754,0.0832855500251315,0.100204624988872,0.110993027354922,47,50,53,100
"174",0.1,61,"modUnequal",0.318519,0.35674,0.414458,0.356966333333333,0.3888,0.439685333333333,0.00695462234516369,0.00997003330914053,0.0142678486847065,0.00919518080200057,0.0149044380851337,0.0210388948862583,-0.0832105147172321,-0.0414705825967,-0.00463968766653196,0.139647201878606,0.176416622762174,0.201251375866481,-0.656675502088606,-0.609954608448603,-0.565200899540873,0.0827336297585462,0.0998620580091799,0.109787535744474,47,50,53,100
"175",0.1,62,"modUnequal",0.312427,0.34594,0.399782,0.351470333333333,0.38022,0.426191,0.00781777001829913,0.0111566538328161,0.0154967515221171,0.0102185318395507,0.016574245355026,0.0229633068011352,-0.0888122850642704,-0.0461372011383833,-0.00634434817800909,0.14735675212378,0.181509127576765,0.20492035075913,-0.652910599368816,-0.606890730311184,-0.563799843871975,0.0844187269510336,0.100227266876339,0.109276348760022,47,50,53,100
"176",0.1,63,"modUnequal",0.307553,0.33694,0.386016,0.34719,0.372493333333334,0.414326,0.009020637394743,0.012244541077785,0.0168676816673714,0.0113002993469661,0.0182080526601847,0.0254056579165125,-0.0897616846128619,-0.0494521596043612,-0.0117134153655033,0.153716876245226,0.187746241295958,0.210420243626245,-0.648681372097208,-0.602511457987673,-0.562655296741249,0.0843615036033676,0.099480230245946,0.108555450681243,47,50,53,100
"177",0.1,64,"modUnequal",0.303189,0.3285,0.373089,0.343647333333333,0.3658,0.402824666666667,0.00999553446923021,0.0135180774558032,0.018209929288826,0.0125693836106363,0.0198691958809309,0.027968313333519,-0.0949841345080178,-0.0523488379139367,-0.0114357466991009,0.154784647914329,0.191605567902042,0.215693231660852,-0.641104448024549,-0.598434746591657,-0.558301334501637,0.0840339358974804,0.0988381963321759,0.10863463732696,47,50,53,100
"178",0.1,65,"modUnequal",0.300087,0.32176,0.360988,0.341064333333333,0.3604,0.393322666666667,0.0110039235182328,0.0147526490802475,0.0196575008950603,0.0141832084646698,0.0217857863670345,0.0305924189462659,-0.0973462568115746,-0.0556192820785907,-0.0120421180925304,0.158844858227035,0.196740991543707,0.219971942396241,-0.638545076926786,-0.594623998408532,-0.549662236783351,0.0843819514940053,0.098897960916814,0.109611861676197,47,50,53,100
"179",0.1,66,"modUnequal",0.296994,0.31564,0.351012,0.339155,0.3555,0.384875666666667,0.012036026372387,0.0161091454890006,0.0211640724980656,0.0156380322371133,0.0237760463296153,0.0326321436658933,-0.105371881914996,-0.0609032447963204,-0.0157860181413608,0.165600919182627,0.199625830955602,0.222289777461734,-0.634852385789766,-0.590007843121688,-0.545950166026538,0.0853887295734354,0.0996844733408377,0.109395358096135,47,50,53,100
"180",0.1,67,"modUnequal",0.29421,0.31104,0.342016,0.337729,0.351806666666666,0.377607666666667,0.0132630501459823,0.0175689124029809,0.0227951268616641,0.0167884433107165,0.0259013823802945,0.0353669998413908,-0.114910671061218,-0.0660794999684508,-0.0215189826842657,0.171386307942616,0.205987130240076,0.227263795706453,-0.632284036535755,-0.585778111387105,-0.546568672699229,0.0857356052362608,0.0998770640365781,0.109598343055184,47,50,53,100
"181",0.1,68,"modUnequal",0.293068,0.30766,0.334187,0.337078333333333,0.349093333333333,0.370509,0.0142277075958732,0.0190473144838627,0.0245635827188395,0.0183127419888983,0.0281469905575943,0.0377626127451023,-0.112833940524911,-0.0681946030120149,-0.0286106050317611,0.175663791968488,0.207622243694829,0.228730366127146,-0.626533092556819,-0.583161929217624,-0.543577614487232,0.0857178093335765,0.0999456626204015,0.109515938727059,47,50,53,100
"182",0.1,69,"modUnequal",0.291904,0.30416,0.326924,0.3368,0.346773333333333,0.365433666666667,0.0155968747640541,0.0207704965490489,0.0261419453340403,0.0205696282849919,0.0304673632214744,0.0405538991120519,-0.114545753389344,-0.0707713339310901,-0.0310060819165259,0.180117596596932,0.209545518747763,0.231923413898436,-0.623933943318318,-0.578056809460791,-0.541896581937796,0.0858956479532245,0.0998661463624916,0.109847253986608,47,50,53,100
"183",0.1,70,"modUnequal",0.291299,0.30168,0.321688,0.336377333333333,0.34514,0.360879333333333,0.0169955404286709,0.0222936738260398,0.0278579598116122,0.0230059687358224,0.0329985709454374,0.0430454921422663,-0.120161273411836,-0.0720369117392429,-0.0366817469358314,0.183183060708192,0.211018753370669,0.234051181838427,-0.6213430413333,-0.578406896321427,-0.542140303148076,0.0863593486676987,0.0990438437968306,0.109758096502843,47,50,53,100
"184",0.1,71,"modUnequal",0.291019,0.3001,0.3168,0.336776333333333,0.343993333333333,0.357331666666667,0.0183882777458791,0.0239545022599567,0.0293603700503002,0.0251880199338313,0.0354900661462539,0.0457335235724151,-0.121701960887404,-0.0787129060317618,-0.0369195691598313,0.187472316052937,0.214482602824192,0.234482361392694,-0.618621664405246,-0.576465096382444,-0.541467327011241,0.0870936257906192,0.0991999334826072,0.110398335959487,47,50,53,100
"185",0.1,72,"modUnequal",0.290534,0.29918,0.312594,0.337496,0.34344,0.354373333333333,0.0198351879300699,0.0258540304039972,0.0310804571116525,0.0279551281588508,0.0378375935089026,0.0482516143975307,-0.128202581593015,-0.0802701349845353,-0.039362657476079,0.188293436706298,0.216020937009955,0.236358724515877,-0.612041318872144,-0.574183243611329,-0.539127731108864,0.0867414864488465,0.0996126809777838,0.11017679158765,47,50,53,100
"186",0.1,73,"modUnequal",0.290595,0.29848,0.310153,0.338014333333333,0.34324,0.352393333333333,0.0213746639762433,0.0274232123429691,0.0331000175410831,0.0306386471310044,0.0405003208178742,0.0512718705493705,-0.129270115310668,-0.0805761924276303,-0.039486622243135,0.192753942160019,0.217171569201381,0.237493986613504,-0.610452675268837,-0.571071673616269,-0.537757726286319,0.0872685282399372,0.0992115712629509,0.109814790676743,47,50,53,100
"187",0.1,74,"modUnequal",0.290951,0.29822,0.308318,0.338947666666667,0.343466666666666,0.350783,0.0227607462657859,0.0291219959725967,0.0346962507142504,0.0327598466681904,0.0428843866461049,0.0540959149073539,-0.13171871504443,-0.0840199706384354,-0.0439723674384807,0.192715408487312,0.218222405540048,0.239901178257337,-0.607766454337251,-0.570264697217559,-0.535798813346209,0.0873644762552893,0.0992457420812019,0.109635283177399,47,50,53,100
"188",0.1,75,"modUnequal",0.291335,0.29826,0.306904,0.339984,0.343713333333334,0.349949333333333,0.0244117680179411,0.030711806514353,0.0362528055726376,0.0349739386691266,0.0456229595920395,0.0567682261410881,-0.134223288981596,-0.0873987898845885,-0.0467377843148738,0.195379678704988,0.219680916047098,0.239670320380844,-0.604015052029796,-0.569019322079395,-0.534862735175773,0.0878302072772332,0.0992102542970244,0.109358497770696,47,50,53,100
"189",0.1,76,"modUnequal",0.291632,0.29852,0.306572,0.341092666666667,0.344426666666667,0.349761333333333,0.0261442093867085,0.0325204109579776,0.0377481695526234,0.0376925327286487,0.0483062865714938,0.0592322179949104,-0.139800855293203,-0.0907429551981505,-0.0486135450353848,0.1975442359571,0.221142388696664,0.240219082484668,-0.602838863078972,-0.568710486342352,-0.535548796259794,0.0874504654563362,0.0992731912695319,0.10898227694916,47,50,53,100
"190",0.1,77,"modUnequal",0.29232,0.29878,0.306785,0.342019666666667,0.345266666666666,0.349986666666667,0.0278520066694001,0.0341150456468126,0.0396313994848267,0.0402575366218431,0.0510176352505092,0.062048596199936,-0.14344527230745,-0.0946245655387267,-0.0510544353868883,0.19763068695349,0.221503174804264,0.241269148000322,-0.600636148273593,-0.567320136826815,-0.536150441046763,0.0874833058426027,0.099319107687338,0.108846011887379,47,50,53,100
"191",0.1,78,"modUnequal",0.293137,0.29938,0.307069,0.343315333333333,0.346266666666667,0.350694666666667,0.0295532808751874,0.0356770839759804,0.0410432104318071,0.0425882024825574,0.0540483336132213,0.0643564290791348,-0.143916415216275,-0.0974015374093604,-0.0520790686014787,0.198292424067213,0.22085174925356,0.242410935301545,-0.601282634421524,-0.56545200321732,-0.534090879964174,0.0871656707783251,0.0995287090233506,0.108710566757215,47,50,53,100
"192",0.1,79,"modUnequal",0.294312,0.30012,0.307702,0.344441,0.347253333333333,0.351148,0.0310757236683856,0.0373417121625199,0.0430103395611513,0.0451426059585298,0.0566935110790736,0.0674398096265763,-0.149787948022892,-0.100181333839316,-0.0539467804600876,0.199626358405642,0.222287148776969,0.242463609610218,-0.601832930241595,-0.565708149887693,-0.534337284155527,0.0874791922320493,0.0994866828789439,0.108525710203449,47,50,53,100
"193",0.1,80,"modUnequal",0.295137,0.30084,0.307825,0.345627666666667,0.348386666666667,0.351876,0.0329042835433398,0.0390255478714153,0.0447640227225553,0.0478912481624378,0.0590369849334386,0.0702740846325167,-0.150384790388235,-0.100383637058761,-0.0579575091812734,0.19911324390382,0.222560393355442,0.243777549854131,-0.600594544575742,-0.565198451736819,-0.534718488416964,0.0874024921863736,0.099522074460702,0.108853029464516,47,50,53,100
"194",0.1,81,"modUnequal",0.295405,0.30174,0.308652,0.346838,0.349526666666666,0.35283,0.0344777601293657,0.0407561454358632,0.0462295336564939,0.0503259238236425,0.0619616420588598,0.0727793882393361,-0.150603764334322,-0.103035989362791,-0.0612406297574728,0.200305906989627,0.223253383948292,0.244695558039767,-0.600228795342426,-0.564267274897196,-0.535565744580045,0.0874588097703669,0.0997009145412773,0.108873608284843,47,50,53,100
"195",0.1,82,"modUnequal",0.296117,0.3027,0.309593,0.347966333333333,0.350826666666667,0.353973,0.0362354177811875,0.0422496558502532,0.0477006239925904,0.0532249939775037,0.064729338299417,0.0753810374721488,-0.154034414082473,-0.105885399705614,-0.0623955045374147,0.199976291677216,0.223377240448672,0.24563057289931,-0.601026074439803,-0.563758394474813,-0.534540150646799,0.0877206940690814,0.0996062066679257,0.108830698930947,47,50,53,100
"196",0.1,83,"modUnequal",0.297503,0.30358,0.310606,0.349011333333333,0.352193333333333,0.355304,0.0379151826180389,0.0439369257601602,0.0494708170524761,0.05562132488883,0.0674165887251068,0.0787054822577296,-0.154345965828921,-0.108215216394247,-0.064804886513346,0.200158007339251,0.224179381638235,0.24496643334509,-0.600471303533749,-0.562967871893719,-0.533618884374012,0.0874276087084641,0.0995426225212888,0.108646740542788,47,50,53,100
"197",0.1,84,"modUnequal",0.298625,0.30488,0.311553,0.350375,0.353526666666667,0.356554333333333,0.0397723079017404,0.0454736652109042,0.0509429875719046,0.0589836884999637,0.0699448131291049,0.0814208453713256,-0.157069561152737,-0.110877528110007,-0.0674046601621814,0.200319024302001,0.224250920963728,0.246359733520318,-0.600520992109593,-0.564043959267962,-0.533282013685239,0.0874060200781615,0.0994329126407122,0.108825426358398,47,50,53,100
"198",0.1,85,"modUnequal",0.29953,0.30568,0.312503,0.351724333333333,0.35488,0.357979333333333,0.0414156498746506,0.0470181769546425,0.0523837052758303,0.0616717061449677,0.072672694689986,0.0836480731556936,-0.159790409172948,-0.113328565212318,-0.0710582998290148,0.200454508224816,0.224616259490466,0.247778138533781,-0.600298755758182,-0.563181785691988,-0.533240249038638,0.0873692201243872,0.0992876370823003,0.109041498724659,47,50,53,100
"199",0.1,86,"modUnequal",0.300597,0.30684,0.313935,0.353076666666667,0.356226666666666,0.3591,0.0429286304153213,0.048471341137329,0.054000976642541,0.0649107218441117,0.0750921156605225,0.0861665789276781,-0.164279104839238,-0.116370542087341,-0.0726254991234125,0.200571247104228,0.224951200115441,0.247892059717631,-0.600313998598352,-0.562785505401852,-0.533369593424997,0.0872168182380344,0.0993919674959451,0.109098804694834,47,50,53,100
"200",0.1,87,"modUnequal",0.301755,0.30768,0.315171,0.354231666666667,0.357553333333334,0.360371333333333,0.0444742587620916,0.0497934309349513,0.0554198017052374,0.0673047839310318,0.0775233799074535,0.0887838960215599,-0.166873724721896,-0.120135428046037,-0.0760378676189902,0.200458860922609,0.225164224362956,0.247829984675858,-0.600167440254529,-0.562712168311582,-0.533546967646369,0.0871720935685296,0.0994199226819681,0.109151202964981,47,50,53,100
"201",0.1,88,"modUnequal",0.302917,0.30898,0.315936,0.355690666666667,0.35894,0.361839,0.0458406455206637,0.051193054871879,0.05698309508028,0.0703413772645567,0.0801908507261141,0.0912719421427116,-0.170104559534657,-0.121903540647845,-0.0793698227175984,0.200354368802242,0.225416422491531,0.248308989990794,-0.599354775735935,-0.562650151378155,-0.533825305317267,0.0870437066290378,0.0995371058159105,0.109239529803677,47,50,53,100
"202",0.1,89,"modUnequal",0.304361,0.3101,0.317258,0.357051,0.36034,0.363187,0.0473602812459535,0.0528122034098749,0.0584882025226311,0.0730118404704513,0.0828508725058532,0.0939829289254795,-0.174603304594139,-0.125542573295432,-0.0819571195777564,0.200959669759781,0.224853747404102,0.247618663948417,-0.598911974834857,-0.562360278513076,-0.533973059614371,0.0871479095112264,0.0994775302416397,0.109157349536783,47,50,53,100
"203",0.1,90,"modUnequal",0.305593,0.31126,0.318349,0.358273333333333,0.36174,0.364627,0.0491398333750078,0.0543333284469229,0.0597600728419891,0.0759238132310014,0.0853476353725353,0.096089963364638,-0.17479676144642,-0.127141141082679,-0.0854353190793895,0.200812982524082,0.224936393020622,0.247322897914715,-0.598893250321691,-0.562704958616308,-0.534220193142193,0.0870261377167555,0.0995517809245102,0.109137089894882,47,50,53,100
"204",0.1,91,"modUnequal",0.306637,0.31238,0.31913,0.359623,0.363033333333333,0.365944666666667,0.0505703078792487,0.0559857693493447,0.0611752639511469,0.0787269485165855,0.0876872879636587,0.0985424257786316,-0.17772525991935,-0.128512925636426,-0.0894381832455209,0.200204177505862,0.225360750430291,0.247240799478894,-0.598764383279289,-0.562766116973146,-0.534033947932282,0.0869348854392087,0.0995955734350576,0.109106081994721,47,50,53,100
"205",0.1,92,"modUnequal",0.307624,0.31352,0.320319,0.361000666666667,0.364466666666667,0.367489,0.0521698920513286,0.0576033276948485,0.0625938180660395,0.0813490666703835,0.0901701703814363,0.101210839740402,-0.180273987299715,-0.130976024599064,-0.091426184391547,0.200684626918861,0.225163052913558,0.248273234987529,-0.598938476337574,-0.562986387231045,-0.533354694273736,0.0869686123457566,0.0995794806829437,0.109116240170214,47,50,53,100
"206",0.1,93,"modUnequal",0.308694,0.31478,0.321393,0.362217333333333,0.365753333333333,0.369012333333333,0.053697894844453,0.0589503051540392,0.0639609607718275,0.084006315227704,0.092478855381775,0.103611485880075,-0.182267080879114,-0.132905401827136,-0.0926276292328135,0.201176882249644,0.225216112410857,0.24854446599662,-0.598548376133174,-0.562760336622236,-0.533381933191395,0.0869808688273103,0.0995558912398024,0.109070240278747,47,50,53,100
"207",0.1,94,"modUnequal",0.30994,0.31578,0.322717,0.363493666666667,0.367073333333333,0.370445,0.0548265218811555,0.060379846544872,0.0652250549210618,0.0864311410542074,0.0950550844828584,0.106150543407759,-0.185180699376883,-0.133959895597409,-0.0948316448421296,0.201265731911866,0.225144335099882,0.248688716867604,-0.598510723063032,-0.562760339458309,-0.533611868820247,0.0869052583804658,0.0995430523634757,0.109198752582836,47,50,53,100
"208",0.1,95,"modUnequal",0.311222,0.31696,0.323894,0.364726666666667,0.368326666666667,0.371635,0.0563286282351826,0.0618367291946592,0.0668543411882758,0.0886491886201895,0.0977586498734399,0.108794735088403,-0.188093059080224,-0.138065374415995,-0.0989729192883463,0.200893257439385,0.225023526199988,0.248447730908741,-0.598173831320452,-0.562696830981531,-0.533478062929902,0.0868939118265355,0.0995624830689692,0.109135140342989,47,50,53,100
"209",0.1,96,"modUnequal",0.312213,0.31822,0.324925,0.366078333333333,0.369633333333333,0.372924333333333,0.0576301498023151,0.0631337774707479,0.0681008425602382,0.0909008194907615,0.100019900597149,0.110533216557406,-0.189423949630842,-0.140033441048549,-0.102591134997772,0.200478969752612,0.225074294044057,0.249013889958385,-0.598207294097194,-0.562947120317947,-0.53346644815321,0.0868629551007795,0.0994872405910101,0.109115122012831,47,50,53,100
"210",0.1,97,"modUnequal",0.313333,0.31936,0.326157,0.367222,0.370886666666667,0.374118,0.0588350565005478,0.0643825420972529,0.069146932139434,0.0933189211541603,0.102325397968252,0.113000252040213,-0.192598491457321,-0.142484894722104,-0.104321321428906,0.200282145613029,0.224923277219384,0.24943953643036,-0.597950755851433,-0.563100279421759,-0.533699526306107,0.0869157286429357,0.0995703119133676,0.109170669976824,47,50,53,100
"211",0.1,98,"modUnequal",0.314479,0.32038,0.327347,0.368393333333333,0.372166666666667,0.375264666666667,0.0601717794090017,0.0658568196227872,0.07041250586046,0.0954706352188921,0.104454826338698,0.11522048813743,-0.19743733264431,-0.145498326368993,-0.104886920771487,0.200060653203621,0.225290529876965,0.249218055769897,-0.597966196971222,-0.562809714069753,-0.533699526306107,0.0869054097343504,0.0995538915229411,0.109179882567448,47,50,53,100
"212",0.1,99,"modUnequal",0.315681,0.32144,0.328301,0.36966,0.37342,0.376339666666667,0.0615438422368445,0.0670423704418412,0.0716274028341563,0.0975587830707405,0.10671200915177,0.117504845317227,-0.199328085722448,-0.14809220617728,-0.107716602346463,0.200170154011864,0.225006121737472,0.248469432392482,-0.597978663807289,-0.562740913115603,-0.533699526306107,0.0869054097343504,0.099513335415153,0.109148424124773,47,50,53,100
"213",0.1,100,"modUnequal",0.316679,0.3225,0.329324,0.37085,0.37458,0.377599333333333,0.0628139970597876,0.0682286033688788,0.0729331471942175,0.0995109277948361,0.109012412816098,0.119381987019756,-0.201955645555573,-0.150125793230228,-0.110642180840653,0.200142125627147,0.224730142273596,0.248438572347078,-0.598008577529816,-0.562334884857703,-0.533789760918116,0.0868618931094925,0.0995109015557084,0.109115922812195,47,50,53,100
