VE_susc,t,Label_testingDiff,Covid_cumPropSymptInfect_unvac.2.5.,Covid_cumPropSymptInfect_unvac.50.,Covid_cumPropSymptInfect_unvac.97.5.,Covid_cumPropSymptInfect_vac.2.5.,Covid_cumPropSymptInfect_vac.50.,Covid_cumPropSymptInfect_vac.97.5.,NonCovid_cumPropSymptInfect_unvac.2.5.,NonCovid_cumPropSymptInfect_unvac.50.,NonCovid_cumPropSymptInfect_unvac.97.5.,NonCovid_cumPropSymptInfect_vac.2.5.,NonCovid_cumPropSymptInfect_vac.50.,NonCovid_cumPropSymptInfect_vac.97.5.,CumProp_falseNeg_vac.2.5.,CumProp_falseNeg_vac.50.,CumProp_falseNeg_vac.97.5.,CumProp_falseNeg_unvac.2.5.,CumProp_falseNeg_unvac.50.,CumProp_falseNeg_unvac.97.5.,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptOR.2.5.,VE_symptOR.50.,VE_symptOR.97.5.,VE_symptRR_observed.2.5.,VE_symptRR_observed.50.,VE_symptRR_observed.97.5.,VE_symptRR.2.5.,VE_symptRR.50.,VE_symptRR.97.5.,t_highChange.2.5.,t_highChange.50.,t_highChange.97.5.,totalNum_sims
0.55,48,modUnequal,0.008076,0.01796,0.030525,0.003675333,0.007973333,0.013167333,0.590014,0.60072,0.609467,0.602724,0.606946667,0.610544333,4.01E-05,0.000239411,0.000479243,0.000196175,0.000788801,0.001923947,0.363908908,0.51488501,0.611382307,0.492303764,0.553759285,0.60595179,-0.064943741,0.188453159,0.338313571,0.488915094,0.548649291,0.601584573,65,73,80,100
0.55,49,modUnequal,0.008899,0.01998,0.033699,0.004044333,0.00882,0.014670667,0.594863,0.60624,0.615465,0.608486333,0.613346667,0.617094667,5.81E-05,0.000255657,0.000510349,0.000193521,0.000784469,0.002043706,0.362436557,0.511171341,0.606769904,0.496743769,0.552925821,0.603731392,-0.068560606,0.180836545,0.332291667,0.493815327,0.549064682,0.595525984,65,73,80,100
0.55,50,modUnequal,0.01008,0.02184,0.036671,0.004510333,0.009773333,0.016192,0.599847,0.61204,0.621229,0.614710333,0.619366667,0.623290333,7.77E-05,0.000272793,0.000545784,0.000191088,0.000950119,0.002114202,0.364773809,0.505261332,0.601752852,0.496286909,0.556949999,0.597990546,-0.050275028,0.174818944,0.330227285,0.495983112,0.549328236,0.591823942,65,73,80,100
0.55,51,modUnequal,0.011095,0.02386,0.040402,0.004912667,0.01068,0.017908,0.603639,0.61756,0.627164,0.620178,0.62534,0.629414667,9.50E-05,0.000307226,0.000612369,0.000188166,0.000959511,0.002092856,0.39049367,0.5093955,0.597731885,0.498629755,0.557278636,0.59345418,-0.010478856,0.173928525,0.333747399,0.496575588,0.5503787,0.58786433,65,73,80,100
0.55,52,modUnequal,0.012238,0.0264,0.044271,0.005502,0.011766667,0.019621,0.607702,0.62188,0.632753,0.625711333,0.63094,0.635468667,0.000113787,0.000340832,0.00065907,0.000272302,0.001112348,0.002347173,0.390538216,0.507974433,0.592991737,0.497219762,0.554326254,0.593284021,-0.018383333,0.175355297,0.326320068,0.496265216,0.547405303,0.587469876,65,73,80,100
0.55,53,modUnequal,0.013535,0.02916,0.048738,0.006048,0.012806667,0.02151,0.61146,0.6262,0.637661,0.630887,0.636606667,0.64164,0.000112636,0.000373706,0.000709392,0.00036505,0.001260718,0.002488104,0.409022306,0.514580334,0.5868649,0.503893715,0.560098657,0.590089321,0.016171678,0.176896913,0.310645991,0.500738247,0.551659116,0.582759662,65,73,80,100
0.55,54,modUnequal,0.015053,0.03174,0.053243,0.006737,0.014053333,0.023522667,0.615057,0.63006,0.642368,0.635591333,0.641693333,0.647254,0.0001475,0.000405739,0.00073756,0.00036067,0.00127377,0.00278178,0.417840718,0.515250346,0.588578819,0.51319339,0.560007591,0.59232506,0.032148407,0.18369031,0.306939662,0.509716144,0.551606603,0.582779285,65,73,80,100
0.55,55,modUnequal,0.0166,0.03474,0.058313,0.007455667,0.01544,0.025693333,0.617708,0.63422,0.647006,0.640057333,0.646986667,0.652647,0.000163021,0.00043767,0.00081446,0.000355667,0.001423108,0.003102578,0.41481931,0.512426188,0.588412204,0.514305075,0.559592691,0.593089677,0.032414045,0.183206881,0.313302517,0.507680087,0.551586421,0.585293394,65,73,80,100
0.55,56,modUnequal,0.018238,0.03802,0.063681,0.008221333,0.01706,0.028041,0.62024,0.63778,0.652107,0.644484333,0.65186,0.658101,0.00018138,0.000499688,0.000875982,0.000350657,0.001593346,0.003394222,0.430190172,0.515124816,0.586162697,0.515782996,0.562274889,0.594873401,0.063497361,0.188167077,0.304193981,0.51040462,0.551904952,0.584990427,65,73,80,100
0.55,57,modUnequal,0.019834,0.042,0.06966,0.009203667,0.018826667,0.030720667,0.622199,0.64126,0.656623,0.648356667,0.656246667,0.663375333,0.000195726,0.000565523,0.000969453,0.000348603,0.001727123,0.003670834,0.430086164,0.515588819,0.583738102,0.51688251,0.561418881,0.598433418,0.05744378,0.189149475,0.299995033,0.510535953,0.550761094,0.587249469,65,73,80,100
0.55,58,modUnequal,0.021798,0.04618,0.075263,0.010088,0.020753333,0.033855333,0.622778,0.64378,0.661302,0.652082,0.660686667,0.668448333,0.000211309,0.000595332,0.001083432,0.000342897,0.001897552,0.003781982,0.43028054,0.514591099,0.574639321,0.519123797,0.565626576,0.593066114,0.050595238,0.185718092,0.28522126,0.511074592,0.550883452,0.582131464,65,73,80,100
0.55,59,modUnequal,0.024523,0.05066,0.082264,0.011223333,0.02278,0.036999,0.623573,0.6461,0.665181,0.655550667,0.66498,0.673547667,0.000259461,0.000655355,0.001191667,0.000497576,0.002024847,0.004175517,0.438891306,0.512750549,0.581995955,0.516267192,0.563154476,0.594456502,0.062566591,0.18505291,0.290532255,0.507714128,0.550661158,0.582221578,65,73,80,100
0.55,60,modUnequal,0.026834,0.05522,0.09032,0.012372667,0.02496,0.040276333,0.623185,0.64806,0.669403,0.658813667,0.66876,0.678351333,0.000274604,0.000749883,0.00137887,0.000748887,0.002311376,0.004518228,0.43629871,0.513824506,0.576031759,0.520739715,0.566361406,0.594317839,0.063793301,0.189117827,0.289483609,0.511238069,0.551115361,0.579360988,65,73,80,100
0.55,61,modUnequal,0.029843,0.06054,0.098676,0.013716667,0.027293333,0.043800333,0.622685,0.65014,0.672827,0.661608667,0.672513333,0.682989667,0.000305466,0.000809131,0.001513716,0.000982329,0.002471991,0.004819283,0.439630804,0.514839176,0.569304858,0.522550131,0.56845019,0.593674715,0.073260508,0.185539916,0.279267365,0.511293292,0.55021059,0.576859889,65,73,80,100
0.55,62,modUnequal,0.032822,0.06654,0.107095,0.015224333,0.029693333,0.047765667,0.622026,0.6511,0.675788,0.663702667,0.676093333,0.687555667,0.000353401,0.000869131,0.00161036,0.00097906,0.002628825,0.005051179,0.448556134,0.517819771,0.570834278,0.529770788,0.571741914,0.594932778,0.083426779,0.187161549,0.278485652,0.520359995,0.550531826,0.57312855,65,73,80,100
0.55,63,modUnequal,0.036306,0.07204,0.115387,0.016832,0.032433333,0.051826667,0.621138,0.6521,0.678491,0.665744333,0.6793,0.691691333,0.000384824,0.000894129,0.001768106,0.001033556,0.002895638,0.005378563,0.444995831,0.517563604,0.566797546,0.533662024,0.570260759,0.59605842,0.078035848,0.18871997,0.266726016,0.520484251,0.550426091,0.574511479,65,73,80,100
0.55,64,modUnequal,0.040215,0.07884,0.125632,0.018467,0.035126667,0.055896333,0.618339,0.65242,0.681061,0.667964333,0.682586667,0.696197667,0.000425517,0.000966914,0.001955788,0.001101003,0.00335364,0.005645591,0.44443867,0.517739559,0.564844175,0.534703462,0.573915523,0.599810913,0.078287608,0.19056834,0.266751675,0.518818578,0.55157614,0.576355184,65,73,80,100
0.55,65,modUnequal,0.043918,0.08564,0.135875,0.020083,0.038533333,0.060355667,0.615339,0.65196,0.68327,0.669764667,0.684846667,0.699964667,0.000456798,0.001095398,0.002061912,0.001176342,0.003503718,0.005910463,0.439777869,0.516499092,0.563155064,0.538800938,0.575801614,0.59932953,0.088153444,0.187683037,0.262031402,0.521424271,0.550494889,0.574872421,65,73,80,100
0.55,66,modUnequal,0.048193,0.09286,0.146117,0.022042333,0.04198,0.065326,0.61266,0.65078,0.685101,0.670989667,0.6873,0.703193333,0.000485356,0.001164949,0.002212712,0.001546905,0.003754058,0.006663168,0.4412874,0.514629771,0.564506283,0.542222915,0.577221893,0.599754435,0.090281261,0.185929093,0.261319639,0.52327184,0.549068258,0.574790429,65,73,80,100
0.55,67,modUnequal,0.05301,0.10162,0.157249,0.024134667,0.045686667,0.070343,0.608442,0.64932,0.686222,0.672189,0.689326667,0.706188333,0.0005592,0.001324404,0.002408306,0.001602092,0.003959626,0.007025089,0.448194495,0.516873143,0.565401195,0.54249414,0.579681524,0.603250896,0.103165708,0.190436842,0.25930666,0.523734334,0.550242294,0.57444806,65,73,80,100
0.55,68,modUnequal,0.058135,0.11006,0.168983,0.026395,0.049693333,0.075482667,0.604029,0.64814,0.686936,0.672963333,0.691166667,0.709439333,0.000632602,0.001390307,0.002557426,0.001789354,0.004295745,0.007438555,0.449846706,0.517867942,0.565214325,0.544287568,0.583010067,0.60804517,0.104744614,0.189270983,0.258537324,0.523886294,0.5505146,0.576537246,65,73,80,100
0.55,69,modUnequal,0.063524,0.11868,0.18091,0.028751667,0.053733333,0.080936667,0.599261,0.6458,0.686585,0.673307667,0.693086667,0.712452333,0.000671678,0.001469638,0.002697557,0.001837094,0.004636527,0.008075906,0.45514833,0.51933143,0.559832102,0.548489228,0.584685771,0.610925743,0.113336263,0.189223493,0.250993107,0.526153763,0.550152166,0.572494584,65,73,80,100
0.55,70,modUnequal,0.069543,0.1286,0.193935,0.031572333,0.057846667,0.086537667,0.593625,0.6426,0.686406,0.673193,0.694266667,0.714804667,0.000762695,0.00162362,0.002943156,0.002153438,0.004982506,0.008449411,0.461905029,0.519723566,0.562074343,0.551990721,0.5873028,0.613428185,0.123737462,0.189629451,0.253846607,0.529222218,0.549436343,0.570521402,65,73,80,100
0.55,71,modUnequal,0.076218,0.13928,0.206587,0.034449,0.062446667,0.092236333,0.588042,0.63876,0.685751,0.673298333,0.69532,0.717032,0.000877391,0.001807064,0.003151881,0.002491778,0.005351186,0.009186088,0.468138267,0.522083317,0.564468552,0.557141152,0.589412592,0.617713522,0.125713642,0.192281411,0.256745385,0.530120833,0.550610953,0.569252069,65,73,80,100
0.55,72,modUnequal,0.082976,0.14934,0.220238,0.037546333,0.067113333,0.098200333,0.581583,0.6348,0.68515,0.672821667,0.6961,0.718688333,0.00093035,0.001998941,0.003359957,0.002615575,0.005833458,0.010181228,0.475110891,0.523197479,0.561259393,0.558285418,0.591703717,0.622042531,0.133641,0.196283584,0.246183738,0.530624903,0.549748914,0.568004341,65,73,80,100
0.55,73,modUnequal,0.090897,0.16084,0.234189,0.040814667,0.072126667,0.104502667,0.574885,0.63,0.684112,0.671738,0.6963,0.720434667,0.00111345,0.002238808,0.003561873,0.003150762,0.006324447,0.010645947,0.480070883,0.527155067,0.560862454,0.5636954,0.594722152,0.62577215,0.140114338,0.195134017,0.244395775,0.533463792,0.550291598,0.568023358,65,73,80,100
0.55,74,modUnequal,0.099032,0.17282,0.246996,0.044373667,0.0774,0.110907333,0.568188,0.62474,0.681674,0.670959667,0.695973333,0.721964,0.00116789,0.002381823,0.00389934,0.003508916,0.00697439,0.011358557,0.484994576,0.527885834,0.563443776,0.565294738,0.597366473,0.628067858,0.150911374,0.19564489,0.244711129,0.531861969,0.55005784,0.567782202,65,73,80,100
0.55,75,modUnequal,0.107078,0.18412,0.261151,0.048216667,0.082953333,0.117575,0.560417,0.61904,0.678869,0.670092,0.69576,0.723126,0.001287515,0.002604635,0.004247932,0.004054402,0.007703186,0.012248132,0.487654367,0.528553823,0.564367439,0.569919719,0.600435477,0.632866801,0.149789106,0.19575787,0.244487833,0.531825473,0.549346631,0.566933703,65,73,80,100
0.55,76,modUnequal,0.116539,0.19662,0.274423,0.052113,0.08854,0.123981,0.554099,0.61304,0.675567,0.669058333,0.695233333,0.724207667,0.001406724,0.002756665,0.004588219,0.004208714,0.008141443,0.013249433,0.488024004,0.530326979,0.567918023,0.57140996,0.605129233,0.635665457,0.14888387,0.196491023,0.243541012,0.533428262,0.548903487,0.566023413,65,73,80,100
0.55,77,modUnequal,0.12632,0.20882,0.288504,0.056156333,0.094586667,0.130159333,0.546293,0.60654,0.671465,0.667709667,0.694926667,0.725118,0.001496862,0.003001072,0.004857635,0.004415132,0.008834433,0.014361459,0.482369805,0.532172083,0.568373764,0.574659179,0.609180206,0.640541759,0.144201691,0.196096653,0.241727133,0.533771443,0.550044926,0.565983479,65,73,80,100
0.55,78,modUnequal,0.136384,0.22114,0.30276,0.060732333,0.100806667,0.136023667,0.537733,0.59948,0.667017,0.666696667,0.694053333,0.725807333,0.001611323,0.003257499,0.005175171,0.004983292,0.009309542,0.015418198,0.482077123,0.533019291,0.568711797,0.578730662,0.612228754,0.644120025,0.142443952,0.195727425,0.241142416,0.533494836,0.549371716,0.564217329,65,73,80,100
0.55,79,modUnequal,0.14636,0.23482,0.316448,0.065808,0.106706667,0.141857667,0.529455,0.59174,0.662572,0.665433333,0.692746667,0.725783333,0.001838228,0.003453064,0.00551248,0.005254303,0.009969056,0.016517034,0.484187177,0.533796067,0.571067384,0.581226166,0.616108545,0.647349409,0.142727934,0.19668807,0.242571448,0.533434072,0.549758695,0.562020163,65,73,80,100
0.55,80,modUnequal,0.157486,0.24804,0.3298,0.070610333,0.112693333,0.147900667,0.522099,0.5838,0.657828,0.664192667,0.691613333,0.72553,0.001979172,0.003704289,0.005899532,0.00556946,0.011005002,0.017436377,0.490150951,0.535389489,0.570503539,0.581877563,0.619769804,0.651668802,0.148594268,0.19658756,0.241280813,0.53453141,0.549785871,0.561672925,65,73,80,100
0.55,81,modUnequal,0.168427,0.26148,0.343412,0.075878,0.118993333,0.154075667,0.51404,0.5766,0.653027,0.662543,0.6901,0.725471333,0.002169861,0.003954987,0.006259985,0.006080605,0.011596412,0.018646056,0.495463908,0.537641841,0.572823163,0.586065928,0.624714491,0.656012026,0.152370652,0.198508586,0.237973048,0.533150676,0.550671884,0.560219977,65,73,80,100
0.55,82,modUnequal,0.180238,0.2759,0.35524,0.081348333,0.12482,0.159980667,0.506453,0.56892,0.646347,0.661199,0.688466667,0.724857667,0.002368173,0.004303662,0.006588978,0.006582818,0.012548146,0.020108871,0.498006877,0.539161445,0.577013996,0.588965698,0.627989798,0.659764146,0.152924638,0.19875992,0.239668383,0.535455205,0.549975525,0.559304086,65,73,80,100
0.55,83,modUnequal,0.192771,0.2902,0.367062,0.086798333,0.131173333,0.165847333,0.500205,0.56094,0.639678,0.659916667,0.686946667,0.724001,0.002634425,0.00464967,0.007127679,0.007083355,0.013430587,0.02113802,0.499680553,0.542603797,0.577439636,0.594582733,0.633610007,0.663294478,0.15620865,0.202578376,0.234604319,0.53692164,0.55013986,0.558810854,65,73,80,100
0.55,84,modUnequal,0.205535,0.30368,0.379189,0.093011667,0.137453333,0.171029333,0.493396,0.55248,0.632679,0.659207,0.685406667,0.722856,0.002712002,0.004984023,0.007509531,0.007455032,0.014251413,0.02280217,0.502564583,0.54600977,0.577625704,0.597882943,0.636985992,0.667140341,0.154174171,0.203243881,0.232575474,0.535967514,0.550191097,0.559405247,65,73,80,100
0.55,85,modUnequal,0.219231,0.3167,0.390593,0.098947667,0.14342,0.176508,0.486096,0.54436,0.624622,0.65758,0.683453333,0.721339,0.002950721,0.005338021,0.0079847,0.008421371,0.01523898,0.02426226,0.505484517,0.546790403,0.579588774,0.602934728,0.64183133,0.668742243,0.158403093,0.204467599,0.228608908,0.536079931,0.550566364,0.559215955,65,73,80,100
0.55,86,modUnequal,0.233211,0.33042,0.401286,0.104947,0.149426667,0.181415667,0.479964,0.53614,0.616558,0.656724,0.682066667,0.719792333,0.003199258,0.005701405,0.00852183,0.008910891,0.016532894,0.025670843,0.50644916,0.548292758,0.580584171,0.608405986,0.646017838,0.672573429,0.161774845,0.205302336,0.230986532,0.535505808,0.550391262,0.558542491,65,73,80,100
0.55,87,modUnequal,0.24705,0.34324,0.411759,0.111012667,0.155286667,0.186070333,0.473583,0.52848,0.607315,0.656078333,0.6801,0.718024,0.003493531,0.006188047,0.009010265,0.00950376,0.017600272,0.027538624,0.510980512,0.550399584,0.581924646,0.613078017,0.650298642,0.676699804,0.160672984,0.20539868,0.230986883,0.536726777,0.550855314,0.558114589,65,73,80,100
0.55,88,modUnequal,0.260911,0.35514,0.421288,0.116844,0.161173333,0.190479,0.467896,0.52084,0.59858,0.655488333,0.678413333,0.716147,0.003699129,0.006633694,0.009473548,0.009955592,0.018560217,0.029008105,0.515924757,0.551973329,0.584968329,0.618337012,0.65500612,0.68083443,0.164743764,0.206691309,0.23442345,0.537101559,0.550160698,0.55773023,65,73,80,100
0.55,89,modUnequal,0.274842,0.3677,0.43066,0.123120333,0.16684,0.194522667,0.461856,0.51274,0.590036,0.655059,0.67668,0.713895667,0.004010233,0.007035447,0.009994279,0.010974658,0.020087285,0.030538893,0.513773119,0.554915934,0.587804018,0.624455643,0.659102561,0.685065798,0.171867677,0.206060361,0.234112367,0.53707844,0.550299608,0.559342479,65,73,80,100
0.55,90,modUnequal,0.288665,0.3802,0.438795,0.129240333,0.171953333,0.198167,0.457377,0.50478,0.58104,0.654675,0.675273333,0.711916667,0.004340896,0.007459019,0.010629822,0.011924979,0.021322102,0.031964791,0.518234332,0.557199654,0.590560543,0.630153851,0.662929776,0.687737282,0.169633776,0.205706101,0.232126004,0.537627998,0.550314823,0.557546808,65,73,80,100
0.55,91,modUnequal,0.302707,0.39124,0.446736,0.135172333,0.17704,0.201389333,0.453014,0.49806,0.572355,0.654654667,0.67368,0.709862333,0.004673129,0.007908217,0.011240338,0.012660069,0.022642982,0.033270099,0.521984458,0.558627012,0.588510627,0.635229566,0.667485551,0.690850739,0.172451101,0.207912315,0.230211697,0.539459229,0.550364105,0.557651603,65,73,80,100
0.55,92,modUnequal,0.316101,0.40268,0.45464,0.141531,0.18184,0.204465333,0.448226,0.4917,0.563245,0.654562667,0.6724,0.707261333,0.004953246,0.008389224,0.011869596,0.01370664,0.024119422,0.035042511,0.529720943,0.560951838,0.589205659,0.639087534,0.671387048,0.693666225,0.177886196,0.208988475,0.229763987,0.538893565,0.550272408,0.558015952,65,73,80,100
0.55,93,modUnequal,0.329109,0.41314,0.462295,0.148035667,0.186453333,0.207393667,0.443645,0.48474,0.555093,0.654406333,0.67104,0.704427333,0.005362844,0.008878134,0.012402067,0.015025655,0.025598096,0.036602802,0.530481708,0.561395767,0.588846456,0.642976464,0.675339803,0.696706435,0.1798707,0.209779002,0.229646427,0.540745908,0.550160773,0.558236312,65,73,80,100
0.55,94,modUnequal,0.342292,0.42234,0.46805,0.154310667,0.19088,0.210117667,0.440383,0.47888,0.545872,0.654617333,0.670066667,0.701852667,0.005698958,0.009284768,0.012988807,0.01592797,0.027156134,0.038281599,0.534341298,0.563392232,0.589275838,0.647270009,0.678492553,0.700015036,0.18208215,0.210288491,0.229037113,0.5413966,0.550317044,0.558618536,65,73,80,100
0.55,95,modUnequal,0.354754,0.43192,0.473748,0.159555,0.19478,0.212827,0.437602,0.4727,0.53734,0.654621333,0.669106667,0.699802667,0.006144325,0.009839343,0.013655029,0.016895821,0.028648049,0.040131445,0.537110056,0.564692418,0.589960001,0.65330881,0.682730117,0.702163481,0.181298294,0.209780482,0.230116154,0.541217665,0.550172903,0.558827645,65,73,80,100
0.55,96,modUnequal,0.366842,0.44014,0.479528,0.16513,0.19822,0.215358333,0.434116,0.46758,0.52901,0.654945333,0.66842,0.697690667,0.006645605,0.010401976,0.014093524,0.018202558,0.02989666,0.041734812,0.538978332,0.566755253,0.590616223,0.656634647,0.685870983,0.704203199,0.181920105,0.20998079,0.23040719,0.54093493,0.550464179,0.557877056,65,73,80,100
0.55,97,modUnequal,0.378887,0.44796,0.484505,0.170277667,0.201646667,0.217584,0.432265,0.46246,0.520908,0.655470667,0.6678,0.695745667,0.006977224,0.010966094,0.014741006,0.019692642,0.031694809,0.043484284,0.541378131,0.568020077,0.591024232,0.660526066,0.6887321,0.70607573,0.182471476,0.212259503,0.23111014,0.541294788,0.550284328,0.557368528,65,73,80,100
0.55,98,modUnequal,0.389478,0.45508,0.489303,0.175512,0.204933333,0.219614,0.42977,0.45832,0.513245,0.655938667,0.667486667,0.693888667,0.007544424,0.011527924,0.015308881,0.021013104,0.033394505,0.045178269,0.540317898,0.568933377,0.592290008,0.665254611,0.691921476,0.707847731,0.183208856,0.21304607,0.229589807,0.541646087,0.550206755,0.557271159,65,73,80,100
0.55,99,modUnequal,0.400796,0.46194,0.493536,0.180182333,0.208006667,0.221461333,0.427667,0.45398,0.505157,0.656249,0.66732,0.692031667,0.008040098,0.012070135,0.015953205,0.02230539,0.035195669,0.046960039,0.539504144,0.569433269,0.592235314,0.669734422,0.694582688,0.7088773,0.182969503,0.214199825,0.231694402,0.541954686,0.55015494,0.556864065,65,73,80,100
0.55,100,modUnequal,0.410623,0.46842,0.497628,0.184604,0.210566667,0.222967333,0.425809,0.4501,0.498508,0.657098333,0.66728,0.690554667,0.008504845,0.012643652,0.016618936,0.023598789,0.036925841,0.0485732,0.542105554,0.57093046,0.592050147,0.672828171,0.696750093,0.710609099,0.185818537,0.215413726,0.231038089,0.541918583,0.550195956,0.556684023,65,73,80,100
0.55,101,modUnequal,0.419615,0.47396,0.501326,0.188832333,0.213246667,0.224355,0.423982,0.44678,0.492707,0.657868,0.667093333,0.689145667,0.009046703,0.013177056,0.017135977,0.02509725,0.038757264,0.050816274,0.543931462,0.571882429,0.59353309,0.676302917,0.698858951,0.712797688,0.187046597,0.215891292,0.231854783,0.541853364,0.550328147,0.556606787,65,73,80,100
0.55,102,modUnequal,0.427895,0.47918,0.504069,0.192754,0.21584,0.225820333,0.422698,0.44422,0.486698,0.658859,0.66746,0.688005667,0.009513552,0.013718346,0.017677014,0.02639144,0.040486499,0.052484413,0.54888363,0.571490699,0.592179477,0.678693448,0.700867424,0.713764582,0.188738082,0.21678419,0.232374953,0.542180983,0.55037874,0.556485197,65,73,80,100
0.55,103,modUnequal,0.436152,0.4836,0.506657,0.19631,0.218073333,0.226958333,0.421639,0.4417,0.481112,0.659976667,0.667793333,0.686897333,0.010069328,0.01431535,0.018286601,0.027655395,0.04205606,0.054563554,0.550248873,0.57182761,0.593772239,0.681593591,0.702781947,0.715330233,0.190096924,0.216120368,0.233324646,0.541982019,0.550365033,0.555864492,65,73,80,100
0.55,104,modUnequal,0.444302,0.4881,0.508839,0.199912,0.21984,0.228263333,0.420944,0.4393,0.476108,0.661109,0.668173333,0.686030333,0.010573723,0.014968908,0.018833627,0.02886689,0.043724061,0.056322118,0.550125259,0.57239776,0.594684755,0.684254455,0.704585607,0.716063021,0.190979607,0.217399432,0.234928672,0.541949125,0.55076559,0.556003946,65,73,80,100
0.55,105,modUnequal,0.450765,0.49196,0.510547,0.202922333,0.221393333,0.229295,0.420254,0.43742,0.471588,0.662231667,0.66882,0.685307,0.011192541,0.015490261,0.019578926,0.030102538,0.045373211,0.05784457,0.551271657,0.573800269,0.594489485,0.68635844,0.706295456,0.717392996,0.18960826,0.217750305,0.235217387,0.541809422,0.550530904,0.556172416,65,73,80,100
0.55,106,modUnequal,0.456796,0.49538,0.512362,0.205762333,0.222993333,0.230201667,0.419414,0.43526,0.46806,0.663391667,0.669346667,0.684552,0.011830933,0.0161522,0.020299807,0.03187188,0.046996116,0.059843144,0.551318265,0.57446148,0.594058632,0.688733778,0.707370497,0.718700124,0.190269626,0.218521814,0.235990896,0.542213459,0.550469567,0.555631102,65,73,80,100
0.55,107,modUnequal,0.463211,0.49872,0.514035,0.20846,0.22436,0.230943,0.419245,0.43344,0.464341,0.664364333,0.670233333,0.684106333,0.012345475,0.016735585,0.021156326,0.033890479,0.048807401,0.06170919,0.551956487,0.573628981,0.594008014,0.690541393,0.708825035,0.719291972,0.190956094,0.219689202,0.236125258,0.541970328,0.550589582,0.556129735,65,73,80,100
0.55,108,modUnequal,0.46876,0.5016,0.515448,0.211051667,0.225633333,0.231600667,0.418885,0.4321,0.461029,0.665601,0.670946667,0.683730667,0.012867945,0.017375914,0.021764235,0.035309272,0.050762488,0.063650654,0.550963853,0.574148165,0.593176862,0.692318709,0.710354154,0.72032426,0.191531323,0.219404282,0.237050189,0.541829226,0.550486313,0.556003512,65,73,80,100
0.55,109,modUnequal,0.473636,0.504,0.517214,0.213512667,0.226746667,0.232251667,0.418571,0.43086,0.457917,0.666554,0.671746667,0.683636667,0.013503143,0.018029951,0.022461496,0.03717209,0.05243421,0.065525343,0.551519024,0.573903945,0.593250635,0.693719034,0.711522114,0.721364818,0.192318369,0.218657019,0.237781703,0.541880918,0.550241438,0.556245235,65,73,80,100
0.55,110,modUnequal,0.477673,0.50618,0.518682,0.215620667,0.227793333,0.233161333,0.418531,0.4298,0.455683,0.667685667,0.672793333,0.683541,0.014041978,0.018706296,0.02327263,0.0386962,0.054380507,0.067794185,0.551506213,0.573669801,0.592475757,0.695948385,0.712598398,0.722009386,0.193464464,0.219045856,0.236884959,0.541657021,0.550134634,0.556315891,65,73,80,100
0.55,111,modUnequal,0.481844,0.50824,0.520111,0.217746667,0.228746667,0.233913,0.418409,0.42924,0.45325,0.669029667,0.67338,0.683295667,0.014550611,0.019339145,0.023828483,0.040647541,0.056556906,0.069706706,0.55170987,0.573419717,0.592258133,0.697496871,0.713446202,0.722306734,0.195160986,0.218773457,0.237192155,0.541641355,0.550164801,0.556220743,65,73,80,100
0.55,112,modUnequal,0.485739,0.51024,0.521479,0.219719667,0.229726667,0.234414,0.418906,0.42842,0.450762,0.670388333,0.674446667,0.683412667,0.015020104,0.019867004,0.024549994,0.042394614,0.058154924,0.07185262,0.551237552,0.573330374,0.591062043,0.699068937,0.714337347,0.723034957,0.196237039,0.218980012,0.237509819,0.541548919,0.550045102,0.555758091,65,73,80,100
0.55,113,modUnequal,0.489031,0.51218,0.522936,0.221154,0.230493333,0.234957,0.419038,0.42828,0.448229,0.671569333,0.675506667,0.683816333,0.015518092,0.020471455,0.025164165,0.044099909,0.06013213,0.073660682,0.551586893,0.573017663,0.590274399,0.701095695,0.714779365,0.723536335,0.196545253,0.219618401,0.237767638,0.541637708,0.549890045,0.556114275,65,73,80,100
0.55,114,modUnequal,0.491971,0.51374,0.524178,0.22267,0.231186667,0.235408333,0.419318,0.42792,0.446538,0.672872333,0.676466667,0.683975667,0.016153618,0.021022529,0.025664916,0.045270975,0.062303152,0.075417886,0.551991254,0.571978243,0.589618827,0.702590653,0.715926647,0.723819542,0.196058169,0.219729225,0.23816539,0.541589753,0.550117368,0.5556687,65,73,80,100
0.55,115,modUnequal,0.494544,0.51536,0.525021,0.224015,0.231906667,0.235892,0.419236,0.42738,0.444787,0.674125,0.677586667,0.684542667,0.01688937,0.021612444,0.026188047,0.046779004,0.063906501,0.077327054,0.551936401,0.571991611,0.588951105,0.7035178,0.716336318,0.724082556,0.196239512,0.219606573,0.237796646,0.541634069,0.550482903,0.555630855,65,73,80,100
0.55,116,modUnequal,0.497036,0.51704,0.525957,0.225159667,0.23252,0.236267667,0.419318,0.42696,0.443917,0.675233333,0.678613333,0.685143667,0.017389724,0.022169828,0.026822663,0.048480991,0.066153894,0.078992678,0.552631911,0.571189854,0.589001699,0.704397266,0.716943451,0.724535621,0.196092204,0.21893537,0.238195869,0.541860003,0.550342262,0.55555686,65,73,80,100
