,t,Label_testingDiff,VE_symptOR_observed.5.,VE_symptOR_observed.25.,VE_symptOR_observed.50.,VE_symptOR_observed.75.,VE_symptOR_observed.95.,VE_symptRR_observed.5.,VE_symptRR_observed.25.,VE_symptRR_observed.50.,VE_symptRR_observed.75.,VE_symptRR_observed.95.,VE_symptRR_timeDep.5.,VE_symptRR_timeDep.25.,VE_symptRR_timeDep.50.,VE_symptRR_timeDep.75.,VE_symptRR_timeDep.95.,VE_symptOR_timeDep.5.,VE_symptOR_timeDep.25.,VE_symptOR_timeDep.50.,VE_symptOR_timeDep.75.,VE_symptOR_timeDep.95.,VacStatus_coef_timeDep_VeRR.5.,VacStatus_coef_timeDep_VeRR.25.,VacStatus_coef_timeDep_VeRR.50.,VacStatus_coef_timeDep_VeRR.75.,VacStatus_coef_timeDep_VeRR.95.,Intercept_coef_timeDep_VeOR.5.,Intercept_coef_timeDep_VeOR.25.,Intercept_coef_timeDep_VeOR.50.,Intercept_coef_timeDep_VeOR.75.,Intercept_coef_timeDep_VeOR.95.,VacStatus_coef_timeDep_VeOR.5.,VacStatus_coef_timeDep_VeOR.25.,VacStatus_coef_timeDep_VeOR.50.,VacStatus_coef_timeDep_VeOR.75.,VacStatus_coef_timeDep_VeOR.95.,TimeStep_coef_timeDep_VeOR.5.,TimeStep_coef_timeDep_VeOR.25.,TimeStep_coef_timeDep_VeOR.50.,TimeStep_coef_timeDep_VeOR.75.,TimeStep_coef_timeDep_VeOR.95.,t_highChange.5.,t_highChange.25.,t_highChange.50.,t_highChange.75.,t_highChange.95.
177,34,modUnequal,-0.144220544,-0.039645174,0.035242857,0.087768127,0.212311107,-0.951658537,-0.775245821,-0.649627792,-0.559856414,-0.361434211,-0.954848556,-0.77780684,-0.652604916,-0.561875222,-0.364030436,-0.114446954,-0.005386796,0.055576731,0.108459906,0.229485052,0.310442708,0.4458833,0.502352607,0.575379712,0.670312314,-7.622577921,-7.395248495,-7.181695161,-6.955073541,-6.68852521,-0.260696456,-0.114809798,-0.057180835,0.00537042,0.108357738,0.145385981,0.150718856,0.155211995,0.159018815,0.163168446,47,49,50,52,54
178,35,modUnequal,-0.116212242,-0.030305679,0.032341853,0.084528682,0.192076855,-0.884589461,-0.755827506,-0.649597739,-0.562595743,-0.393128486,-0.88913316,-0.759065603,-0.653284018,-0.565534941,-0.394627475,-0.114955768,-0.005235705,0.050025624,0.114443847,0.209177951,0.332627036,0.448227283,0.502763152,0.564782739,0.636105659,-7.572322277,-7.408018936,-7.166616632,-6.948652719,-6.703855814,-0.234684516,-0.12154036,-0.051321838,0.005222016,0.108810696,0.145887762,0.151275305,0.155306278,0.159592825,0.164358602,47,49,50,52,54
179,36,modUnequal,-0.109568801,-0.027223798,0.034346072,0.080883625,0.165458223,-0.880482715,-0.744731786,-0.650153374,-0.576941117,-0.403683076,-0.88416737,-0.748748977,-0.654340914,-0.580122913,-0.404844881,-0.089900343,-0.00328291,0.051020738,0.101990768,0.190224959,0.339926856,0.457500821,0.50340269,0.558900389,0.633485886,-7.562520316,-7.363254467,-7.172845943,-6.939119718,-6.671120451,-0.210999031,-0.107575759,-0.052369269,0.003277445,0.086085825,0.147373266,0.151472219,0.154834772,0.159021691,0.16456342,47,49,50,52,54
180,37,modUnequal,-0.131517594,-0.009088986,0.035320504,0.080001962,0.148558256,-0.934766382,-0.72152046,-0.64011307,-0.570895421,-0.454205421,-0.939691416,-0.725806115,-0.64465771,-0.573664911,-0.45643417,-0.077747186,0.007179635,0.05391613,0.109565904,0.191695906,0.375985495,0.453407028,0.497532283,0.545691502,0.662528212,-7.595154359,-7.360428083,-7.123419752,-6.927702692,-6.649140728,-0.212818019,-0.116046212,-0.055425688,-0.007206919,0.074841002,0.14842083,0.151475318,0.155259321,0.158531644,0.163726853,47,49,50,52,54
181,38,modUnequal,-0.111131122,-0.011826613,0.036189392,0.06771388,0.145078153,-0.894887155,-0.706224305,-0.643255981,-0.578061281,-0.46133673,-0.902004555,-0.71434273,-0.647520253,-0.581812916,-0.464044876,-0.095054368,0.007963964,0.055272939,0.102758854,0.180851116,0.381201778,0.458571603,0.499270554,0.539029695,0.642908209,-7.60656067,-7.363209592,-7.153796265,-6.933001382,-6.648014236,-0.199489748,-0.108431145,-0.056859786,-0.007995945,0.090803459,0.148931679,0.15266505,0.155799599,0.158966455,0.163721832,47,49,50,52,54
182,39,modUnequal,-0.129533317,-0.013450427,0.028977061,0.071254382,0.138103773,-0.908776439,-0.70344697,-0.635033595,-0.580454884,-0.466122449,-0.917158798,-0.711798409,-0.640936359,-0.586844048,-0.468237555,-0.118837796,0.00656218,0.054807346,0.093358169,0.158313265,0.38406196,0.46174716,0.495266831,0.537544277,0.650844285,-7.617679893,-7.324368819,-7.114863153,-6.92535239,-6.643802842,-0.172350833,-0.098007815,-0.056367578,-0.006583847,0.112290439,0.149389135,0.152990587,0.155770263,0.158983978,0.163591652,47,49,50,52,54
183,40,modUnequal,-0.115989796,-0.02356666,0.029102573,0.064413175,0.122667321,-0.864873198,-0.715033657,-0.643788156,-0.583567405,-0.488515894,-0.87133107,-0.722384945,-0.650435575,-0.591268922,-0.493014439,-0.105428468,-0.000279298,0.044444471,0.096210291,0.157544836,0.400797188,0.464531362,0.501038997,0.543709753,0.626649674,-7.627871893,-7.272402653,-7.116358856,-6.931986752,-6.634901375,-0.17143488,-0.101159211,-0.045462403,0.00027903,0.100232963,0.150475375,0.153700467,0.156097161,0.158590045,0.162487669,47,49,50,52,54
184,41,modUnequal,-0.096508597,-0.023371632,0.031308662,0.065838054,0.117378583,-0.841458615,-0.721582138,-0.642902823,-0.577407136,-0.511221496,-0.850205936,-0.730153055,-0.651644662,-0.584540671,-0.517048357,-0.067105583,-0.000857036,0.048840581,0.094102945,0.159919527,0.416744243,0.460294521,0.501771555,0.548209623,0.615296838,-7.64457303,-7.267518272,-7.079230724,-6.918187041,-6.625428646,-0.17425765,-0.09882968,-0.050073649,0.000855735,0.064947895,0.150429313,0.153736247,0.156541216,0.158901833,0.161451628,47,49,50,52,54
185,42,modUnequal,-0.098765638,-0.02262645,0.028046384,0.058885793,0.110885025,-0.822922042,-0.716713249,-0.641126933,-0.587843434,-0.511131615,-0.836360458,-0.727578457,-0.652173374,-0.595183767,-0.515870651,-0.070557176,0.002936864,0.050053751,0.086437761,0.146880745,0.415989894,0.466988944,0.502086451,0.546718544,0.60777643,-7.621427842,-7.281330685,-7.094950286,-6.894673529,-6.66158174,-0.158860371,-0.090403776,-0.051349876,-0.002941478,0.068178748,0.15080239,0.154267671,0.156798052,0.159185395,0.162115241,47,49,50,52,54
186,43,modUnequal,-0.090177481,-0.01825773,0.013074897,0.04535875,0.099955015,-0.805800418,-0.713213273,-0.651059865,-0.609554574,-0.529763567,-0.818916552,-0.727900291,-0.66270096,-0.619801095,-0.539994372,-0.076558644,0.000250246,0.040410247,0.075575875,0.144710524,0.431777184,0.482303322,0.508443111,0.546906938,0.598232694,-7.578957075,-7.262241165,-7.064873839,-6.878450685,-6.608838216,-0.156316423,-0.078584459,-0.041249463,-0.000250284,0.073768371,0.150605028,0.1543478,0.156326146,0.158758746,0.162012458,47,49,50,52,54
187,44,modUnequal,-0.076379472,-0.018235432,0.002728173,0.042273083,0.090554631,-0.783421382,-0.698738088,-0.651620268,-0.602795127,-0.531425079,-0.797162891,-0.711781076,-0.664997947,-0.617932563,-0.538165017,-0.046555464,0.005495971,0.036898569,0.079261053,0.128100683,0.430590124,0.481148924,0.509823863,0.537534393,0.586207731,-7.58494364,-7.245020925,-7.040636634,-6.854115879,-6.579556872,-0.137081601,-0.082579145,-0.037596906,-0.005511182,0.045503663,0.151031357,0.154502658,0.156373218,0.158754413,0.16115967,47,49,50,52,54
188,45,modUnequal,-0.072654563,-0.020716884,0.011434759,0.037839926,0.091444393,-0.768899746,-0.691070068,-0.649958229,-0.613137834,-0.538100589,-0.784691537,-0.711247412,-0.663966798,-0.626053956,-0.551076094,-0.056970574,0.004634208,0.041167153,0.069415112,0.134934814,0.438948603,0.486156176,0.509204379,0.537222525,0.579245541,-7.606020015,-7.223260389,-7.024664514,-6.848294057,-6.539537988,-0.144954074,-0.07194212,-0.042038837,-0.004645116,0.055406865,0.151694095,0.154513211,0.15626239,0.158944313,0.161437347,47,49,50,52,54
189,46,modUnequal,-0.06340395,-0.02267627,0.003375053,0.035678,0.076658326,-0.764906475,-0.694043471,-0.652309923,-0.607655008,-0.544703919,-0.787507834,-0.712165735,-0.669288352,-0.621125333,-0.553087237,-0.041670132,0.003265419,0.035688077,0.061799293,0.124208769,0.440244424,0.483120419,0.512397395,0.537759079,0.580820722,-7.525149894,-7.200910157,-6.97718396,-6.832716619,-6.511959463,-0.132627542,-0.063792284,-0.036340474,-0.003270836,0.040823669,0.151656531,0.154416883,0.156079899,0.15808389,0.160667309,47,49,50,52,54
190,47,modUnequal,-0.06258109,-0.023075667,0.005135317,0.034375018,0.079152493,-0.750889945,-0.690089894,-0.654379773,-0.611400168,-0.553091051,-0.776647357,-0.709928611,-0.677329224,-0.62956937,-0.567304109,-0.027595786,0.001765701,0.035381595,0.066935038,0.111832932,0.449357009,0.488315788,0.517201499,0.536451107,0.574727885,-7.514630444,-7.16620252,-6.935086331,-6.809092067,-6.447462882,-0.118597308,-0.069280539,-0.036022756,-0.001767583,0.027221871,0.151378622,0.154512536,0.156299154,0.157783315,0.160229846,47,49,50,52,54
191,48,modUnequal,-0.061200881,-0.018488653,0.002435377,0.032064876,0.068780772,-0.742437804,-0.686278624,-0.651386737,-0.606651379,-0.565801539,-0.772391351,-0.707689782,-0.675237939,-0.626523917,-0.581985496,-0.030736886,0.002858284,0.035081532,0.060703852,0.114852625,0.458680697,0.486445019,0.515955208,0.535141451,0.572329465,-7.500985315,-7.140730902,-6.920357983,-6.783929041,-6.408215984,-0.122002032,-0.06262449,-0.035711758,-0.002862783,0.030273362,0.151249498,0.154212168,0.155962069,0.157359937,0.159218002,47,49,50,52,54
192,49,modUnequal,-0.064393986,-0.023824772,0.002668388,0.028127942,0.063410194,-0.728496604,-0.679415852,-0.647547386,-0.61264345,-0.565056317,-0.7621359,-0.70985492,-0.677375537,-0.635314379,-0.586977556,-0.036876753,0.004315194,0.037215329,0.060696976,0.104782872,0.461830592,0.491834774,0.51723037,0.536408479,0.566526651,-7.463208407,-7.113861465,-6.876276914,-6.727816498,-6.360494954,-0.110689497,-0.062617496,-0.037925553,-0.004324576,0.036213063,0.151521696,0.153423624,0.155560323,0.156619754,0.158925869,47,49,50,52,54
193,50,modUnequal,-0.065961161,-0.02648338,0.00206578,0.022591453,0.046948576,-0.72862207,-0.6781215,-0.640410965,-0.613259085,-0.571577517,-0.761262019,-0.712062639,-0.668457749,-0.64178382,-0.599668417,-0.036881286,0.007428769,0.0332241,0.063035066,0.103577977,0.469796317,0.495783346,0.511899675,0.537698864,0.566030518,-7.410160574,-7.086797208,-6.834892872,-6.678442129,-6.298689614,-0.109344044,-0.065109423,-0.033788565,-0.007456503,0.03621535,0.150980316,0.152949025,0.154646967,0.155970598,0.157577667,47,49,50,52,54
194,51,modUnequal,-0.05847159,-0.028868526,0.002305837,0.020996174,0.040707949,-0.711511497,-0.672568502,-0.642871321,-0.612674425,-0.581645297,-0.745764572,-0.708986205,-0.670984256,-0.646268396,-0.61081281,-0.040599696,0.00408994,0.031625433,0.063539873,0.103454418,0.476738543,0.498511111,0.513412697,0.53590018,0.557191443,-7.386240672,-7.077752383,-6.787881447,-6.609156155,-6.230649989,-0.109206726,-0.065648367,-0.032136414,-0.004098403,0.039797128,0.14950037,0.152156099,0.153726796,0.155601643,0.157292938,47,49,50,52,54
195,52,modUnequal,-0.059376736,-0.029732998,-0.000609395,0.013563718,0.042739183,-0.695443744,-0.667559442,-0.637877719,-0.614260182,-0.583698117,-0.739119949,-0.715496102,-0.671409816,-0.645242941,-0.618260556,-0.039745025,0.002211473,0.03391788,0.063001516,0.104917458,0.481351836,0.497888028,0.513667201,0.539702166,0.553378815,-7.319728134,-7.012528343,-6.715694553,-6.546576796,-6.171377349,-0.110841086,-0.065073843,-0.034506818,-0.002214209,0.038975462,0.148717725,0.151232698,0.152970019,0.15422675,0.156644328,47,49,50,52,54
196,53,modUnequal,-0.061279243,-0.033539817,-0.012097061,0.011202462,0.038215764,-0.699088948,-0.666331546,-0.639498695,-0.612198195,-0.587518854,-0.740364318,-0.714255277,-0.680590987,-0.64945144,-0.620402313,-0.045287716,-0.000591229,0.02750333,0.058952956,0.095915779,0.482674406,0.500442742,0.519145509,0.538978661,0.554094469,-7.262697163,-6.960579314,-6.668866769,-6.481959058,-6.084197342,-0.100834062,-0.060762219,-0.027888633,0.000590997,0.04429213,0.147066904,0.149820378,0.151805039,0.153255547,0.156141319,47,49,50,52,54
197,54,modUnequal,-0.0631414,-0.034348562,-0.016613594,0.007994368,0.034582945,-0.689855755,-0.655863156,-0.638761285,-0.612427958,-0.578118005,-0.73860744,-0.711317981,-0.683710134,-0.657100685,-0.621076115,-0.036440065,-0.000296616,0.032402854,0.058644459,0.09249153,0.483089805,0.505069498,0.520999477,0.537263819,0.553084463,-7.211889688,-6.905522373,-6.586415587,-6.388982433,-5.976976962,-0.097052478,-0.060434377,-0.032939506,0.000296272,0.035791578,0.144901788,0.148414493,0.150727831,0.152119528,0.154723485,47,49,50,52,54
198,55,modUnequal,-0.063027216,-0.038171788,-0.017756549,0.005745974,0.028262941,-0.684469148,-0.653445007,-0.633497566,-0.607946835,-0.578461011,-0.738500381,-0.70894364,-0.686667454,-0.659461167,-0.624781983,-0.036953719,0.003507465,0.026001044,0.054042413,0.083507826,0.485373557,0.506492903,0.52275466,0.535875416,0.553022802,-7.190774821,-6.813095822,-6.496999618,-6.283483402,-5.892794864,-0.087201821,-0.055557548,-0.026345048,-0.003513672,0.036287204,0.143392219,0.146584167,0.14913935,0.151339758,0.154043215,47,49,50,52,54
199,56,modUnequal,-0.063072072,-0.039091044,-0.019548741,0.002742013,0.025719679,-0.670923818,-0.652599989,-0.628986482,-0.612159513,-0.57499678,-0.734122642,-0.712037288,-0.684302481,-0.663859929,-0.626733219,-0.040585284,0.001407332,0.02582977,0.053136846,0.079070678,0.48657382,0.509140157,0.521351504,0.537684058,0.550501569,-7.080501507,-6.734277731,-6.384974211,-6.194379615,-5.738414599,-0.082375015,-0.054601632,-0.026169236,-0.001408323,0.03978265,0.140552184,0.144637953,0.147108,0.149374623,0.152525163,47,49,50,52,54
200,57,modUnequal,-0.067695746,-0.041059281,-0.025437013,-0.001289237,0.027236109,-0.66469388,-0.639287266,-0.626720178,-0.609998989,-0.574675902,-0.728022457,-0.706778962,-0.690019383,-0.66781999,-0.63094296,-0.03583086,-8.39E-06,0.022693522,0.049826327,0.078289228,0.489158349,0.511517373,0.524739958,0.534607873,0.546977592,-6.988825237,-6.62815173,-6.296039703,-6.057786945,-5.580786399,-0.081525601,-0.051110886,-0.022956181,8.28E-06,0.035200886,0.137806835,0.14196838,0.144753104,0.147691104,0.150958518,47,49,50,52,54
201,58,modUnequal,-0.068461167,-0.041891785,-0.028358976,-0.005593102,0.022156786,-0.66015302,-0.634397322,-0.620161871,-0.602344819,-0.572077396,-0.732137516,-0.705884084,-0.689478122,-0.66509827,-0.633044408,-0.04392235,-0.008258154,0.019982042,0.045003319,0.079332835,0.490445987,0.509884138,0.524419621,0.534083491,0.549356141,-6.884507721,-6.522242713,-6.159656873,-5.933678411,-5.450615646,-0.082656924,-0.046047485,-0.020184384,0.008224142,0.042984993,0.134905576,0.139925236,0.142299526,0.145481874,0.149098165,47,49,50,52,54
202,59,modUnequal,-0.065892897,-0.049399928,-0.030911032,-0.008661072,0.016899316,-0.659834416,-0.632087113,-0.616692205,-0.600601707,-0.571936219,-0.732886536,-0.7102044,-0.690979615,-0.66665901,-0.636989742,-0.043616593,-0.011892122,0.018128225,0.042540198,0.070012,0.492859029,0.510821024,0.525308014,0.536612889,0.549788359,-6.769727027,-6.369038983,-6.037317337,-5.803818798,-5.310237059,-0.072584074,-0.043471639,-0.018295109,0.011821338,0.0426907,0.130879625,0.136671217,0.139622441,0.14283531,0.147244378,47,49,50,52,54
203,60,modUnequal,-0.072408202,-0.051382034,-0.03238477,-0.015281966,0.006385051,-0.651356038,-0.625372876,-0.610551717,-0.595896747,-0.56949912,-0.730730175,-0.708478618,-0.692022051,-0.669773539,-0.645057749,-0.051172519,-0.013192053,0.011686274,0.041044291,0.072401568,0.49777548,0.512687947,0.525924291,0.53560318,0.548543382,-6.671979793,-6.239089866,-5.893582839,-5.674513541,-5.143571808,-0.07515639,-0.041910399,-0.011755238,0.013105788,0.049905989,0.127730346,0.133301988,0.136522504,0.139621397,0.145122658,47,49,50,52,54
204,61,modUnequal,-0.078527001,-0.056376983,-0.036115192,-0.018961487,0.003957868,-0.649260481,-0.620815644,-0.608555898,-0.597419793,-0.56990246,-0.729079165,-0.708212445,-0.692580319,-0.676032114,-0.643600078,-0.061337408,-0.018285471,0.005575077,0.033538735,0.068550188,0.496888989,0.516429147,0.52625416,0.535447421,0.547588989,-6.53609303,-6.07461009,-5.745441807,-5.497224964,-4.956487024,-0.071013068,-0.034114105,-0.005590717,0.018120205,0.059529792,0.122515637,0.130274917,0.133452669,0.136574306,0.142371014,47,49,50,52,54
205,62,modUnequal,-0.080899407,-0.0577059,-0.03949552,-0.018836622,0.002000954,-0.641978059,-0.615522121,-0.603005355,-0.590277348,-0.563904183,-0.727798115,-0.708606818,-0.691185224,-0.673255098,-0.645070043,-0.05977545,-0.023742102,0.004052765,0.032144291,0.05621685,0.497782958,0.514770886,0.525429567,0.53567831,0.54684783,-6.377335187,-5.935353835,-5.59271407,-5.323331055,-4.782029814,-0.057867011,-0.032672448,-0.004061045,0.023464638,0.058056877,0.118955887,0.126572253,0.130140782,0.133732225,0.139055343,47,49,50,52,54
206,63,modUnequal,-0.086980065,-0.060143813,-0.042994124,-0.025088637,0.000736971,-0.628986712,-0.613131152,-0.598037658,-0.584448898,-0.561345234,-0.725732439,-0.711005384,-0.691889663,-0.672632641,-0.649017136,-0.068649169,-0.026799164,-0.004673217,0.027600325,0.047683467,0.500179406,0.514398817,0.525845999,0.537081099,0.545651563,-6.208548369,-5.76845499,-5.395165235,-5.154417349,-4.621358012,-0.048868047,-0.027988371,0.004662329,0.026446355,0.066395373,0.115008856,0.122313238,0.12585276,0.129982385,0.136100371,47,49,50,52,54
207,64,modUnequal,-0.090207322,-0.0644611,-0.048402725,-0.031640217,0.001440207,-0.62691896,-0.609282727,-0.596381202,-0.58170364,-0.558786384,-0.729771916,-0.711135193,-0.69269552,-0.677208831,-0.65334735,-0.069057994,-0.03016283,-0.009401995,0.015620177,0.046032183,0.502801905,0.517130985,0.526322142,0.537156995,0.547989557,-6.044350042,-5.568146861,-5.229980548,-4.98796694,-4.420522872,-0.047125359,-0.015743458,0.009357069,0.02971435,0.066776843,0.110528477,0.117971156,0.121693047,0.126049093,0.133168808,47,49,50,52,54
208,65,modUnequal,-0.090022676,-0.067846476,-0.051518567,-0.032539769,-0.003150045,-0.624850886,-0.605085029,-0.593548217,-0.577834064,-0.563044987,-0.731491046,-0.709001597,-0.694624417,-0.676779234,-0.659270727,-0.075886236,-0.033835326,-0.013459253,0.014085685,0.038724374,0.506378145,0.516874831,0.527461124,0.535909329,0.548982911,-5.908064419,-5.390639119,-5.028342606,-4.785525807,-4.246836014,-0.039494101,-0.014185891,0.01336948,0.033275497,0.073144676,0.10576904,0.114133366,0.117517949,0.121803335,0.129579081,47,49,50,52,54
209,66,modUnequal,-0.097762483,-0.074041154,-0.055804243,-0.03609485,-0.007689208,-0.622162696,-0.601677649,-0.588541899,-0.575160917,-0.561614529,-0.726677744,-0.709287295,-0.693386678,-0.677261224,-0.660753416,-0.079742053,-0.040956301,-0.015932209,0.007235615,0.034336749,0.507271359,0.517162203,0.526730474,0.536076493,0.546198337,-5.703220955,-5.224522877,-4.842699315,-4.607946953,-4.067133911,-0.034940785,-0.007261919,0.015806567,0.040139772,0.076719574,0.101676885,0.109783319,0.113290522,0.118141494,0.126169516,47,49,50,52,54
210,67,modUnequal,-0.096624564,-0.073904778,-0.057169736,-0.038886813,-0.013602947,-0.61753114,-0.59545364,-0.584990876,-0.571820303,-0.555779602,-0.730375264,-0.709982417,-0.692520402,-0.676902867,-0.662286124,-0.086210252,-0.042749419,-0.021641751,-0.000420037,0.028141615,0.508192737,0.516948286,0.526218779,0.536483077,0.548338291,-5.48077864,-5.012350417,-4.672702243,-4.419164219,-3.889469248,-0.02854519,0.000419949,0.021410347,0.041860331,0.082694646,0.097662278,0.105411204,0.109117038,0.113885516,0.120868983,47,49,50,52,54
211,68,modUnequal,-0.098232749,-0.080485085,-0.058704962,-0.043071659,-0.016141573,-0.613269683,-0.593080282,-0.582453662,-0.569910817,-0.55306958,-0.731996442,-0.707332508,-0.69231817,-0.675863598,-0.655371255,-0.096385029,-0.048875298,-0.027844518,-0.00570875,0.026106167,0.504025251,0.516328612,0.526099261,0.534932121,0.549274754,-5.328602758,-4.838612983,-4.471076799,-4.245849998,-3.723326474,-0.026453215,0.005692517,0.027463838,0.047718436,0.092018304,0.093021572,0.100859406,0.104722557,0.109858764,0.116834209,47,49,50,52,54
212,69,modUnequal,-0.102492703,-0.081003671,-0.063010012,-0.048589296,-0.024969819,-0.608905537,-0.589085116,-0.578894471,-0.566757825,-0.552037914,-0.726955654,-0.706916047,-0.692003414,-0.676849295,-0.65800542,-0.08959337,-0.055742234,-0.033207315,-0.009496821,0.018328842,0.505615223,0.516916605,0.525913268,0.534688261,0.546360121,-5.135243294,-4.632293493,-4.296321592,-4.069541909,-3.543504029,-0.0184989,0.009452003,0.032667429,0.054244052,0.085803622,0.088705758,0.096677227,0.100560079,0.105911503,0.112665052,47,49,50,52,54
213,70,modUnequal,-0.101225688,-0.083648564,-0.066878139,-0.050573372,-0.02922282,-0.601350658,-0.58636066,-0.577047241,-0.565277211,-0.548668978,-0.721703799,-0.707023015,-0.692276223,-0.677094639,-0.658142552,-0.090041241,-0.060002319,-0.03861768,-0.018469821,0.010520858,0.505698015,0.517062882,0.526074463,0.534750926,0.543314225,-4.914397559,-4.448349161,-4.114624771,-3.903019806,-3.401033527,-0.010577075,0.018301311,0.037890534,0.058270873,0.086214567,0.084552573,0.092780193,0.096198566,0.101564915,0.108765832,47,49,50,52,54
214,71,modUnequal,-0.104263233,-0.089279509,-0.070144869,-0.053291617,-0.03177713,-0.598878436,-0.584725372,-0.575827512,-0.561425524,-0.547401808,-0.721623781,-0.705920101,-0.693848672,-0.676286284,-0.657650361,-0.097456503,-0.064721386,-0.044723682,-0.02117924,0.005746461,0.505401154,0.516580801,0.527003243,0.534104612,0.543267878,-4.730479234,-4.269344738,-3.930691007,-3.7326764,-3.231911685,-0.005763489,0.020958078,0.043751961,0.062713156,0.092995167,0.080724116,0.088464783,0.091841589,0.097061212,0.104392497,47,49,50,52,54
215,72,modUnequal,-0.106835515,-0.090297226,-0.072091864,-0.057132964,-0.033564866,-0.595682926,-0.582174091,-0.57409985,-0.559374539,-0.547316923,-0.722542765,-0.704625612,-0.693551219,-0.67508349,-0.658774733,-0.104889056,-0.069948005,-0.048384444,-0.028218702,-0.001673661,0.506079217,0.515863009,0.526827612,0.533345502,0.54380155,-4.529191705,-4.105099964,-3.774423667,-3.564725199,-3.068896424,0.001671672,0.027827879,0.047250339,0.067609942,0.099742527,0.076845109,0.084570467,0.088422291,0.093121394,0.099718274,47,49,50,52,54
216,73,modUnequal,-0.111310234,-0.095987786,-0.074818135,-0.062192487,-0.031684372,-0.592922873,-0.580941218,-0.572327911,-0.55759016,-0.545241396,-0.720911731,-0.706068589,-0.69327644,-0.675620249,-0.659786757,-0.10982021,-0.070068632,-0.053391656,-0.033868438,-0.004291323,0.506689134,0.516183394,0.526665356,0.53419164,0.542854226,-4.360372029,-3.931164786,-3.587885383,-3.408652317,-2.921174043,0.004282115,0.03330753,0.0520151,0.067722478,0.104196819,0.072713419,0.080396974,0.083704236,0.089185789,0.096005894,47,49,50,52,54
217,74,modUnequal,-0.114956014,-0.097303706,-0.078805976,-0.066971559,-0.033652935,-0.591573566,-0.578423752,-0.571813153,-0.556244633,-0.543985205,-0.718981039,-0.70425858,-0.693850797,-0.675838272,-0.657009653,-0.108189487,-0.077175957,-0.060468806,-0.040475561,-0.013480293,0.505014564,0.516313497,0.527004507,0.533130148,0.54173164,-4.153073107,-3.764645373,-3.421201776,-3.23637764,-2.79270503,0.01339024,0.039677596,0.058710894,0.07434276,0.10272522,0.069223799,0.07622506,0.079816262,0.085423114,0.091240823,47,49,50,52,54
218,75,modUnequal,-0.118763275,-0.09859317,-0.081643255,-0.070206715,-0.037962968,-0.590467252,-0.577265401,-0.56870466,-0.555470972,-0.541481321,-0.720745301,-0.704251847,-0.692482207,-0.676215091,-0.658854156,-0.122809932,-0.085326403,-0.066515279,-0.046655049,-0.016427702,0.506127023,0.516538328,0.526196209,0.533126195,0.542757507,-3.967873192,-3.579398012,-3.265270728,-3.089465264,-2.648491092,0.016294225,0.045599411,0.064396585,0.081880725,0.115834411,0.065533171,0.07262166,0.075879683,0.080961431,0.087232644,47,49,50,52,54
219,76,modUnequal,-0.121645909,-0.100610863,-0.086471538,-0.072131901,-0.040182839,-0.589524266,-0.575805011,-0.568375838,-0.554508841,-0.540789667,-0.717029616,-0.703621366,-0.693740289,-0.676412684,-0.657515413,-0.127736032,-0.09273366,-0.068362153,-0.050788616,-0.022541677,0.505319742,0.516656202,0.526939269,0.532756197,0.540595744,-3.795674745,-3.414985129,-3.130416459,-2.930776028,-2.507950809,0.022291165,0.04954094,0.066126735,0.088682468,0.120212084,0.062249639,0.069192361,0.072770078,0.077145053,0.083067997,47,49,50,52,54
220,77,modUnequal,-0.123692644,-0.104227443,-0.090033265,-0.074817356,-0.04481094,-0.587581777,-0.574719803,-0.566428813,-0.554039414,-0.538909677,-0.716845679,-0.70369551,-0.693308724,-0.676652576,-0.657377806,-0.120056132,-0.096357698,-0.074135699,-0.056787902,-0.029305402,0.505236667,0.516799273,0.52668443,0.532799721,0.540488396,-3.618440591,-3.26005587,-2.972817466,-2.775553286,-2.377891336,0.028883895,0.055234025,0.071516313,0.091993315,0.11337868,0.058789132,0.065690634,0.068993893,0.073704336,0.079212468,47,49,50,52,54
221,78,modUnequal,-0.126402858,-0.10724276,-0.092386336,-0.07850633,-0.047264796,-0.586202859,-0.574392232,-0.566136306,-0.553795336,-0.537028577,-0.716525146,-0.7030908,-0.693131077,-0.676296696,-0.655507893,-0.125553521,-0.099829318,-0.07909805,-0.059624733,-0.032851723,0.504107841,0.516587012,0.52657949,0.532444708,0.54030194,-3.462935627,-3.117339659,-2.819740758,-2.652967111,-2.253202089,0.032323636,0.057914813,0.076125532,0.095154777,0.118272954,0.05595357,0.06231233,0.065428645,0.069993371,0.075706632,47,49,50,52,54
222,79,modUnequal,-0.12935388,-0.109370758,-0.09389487,-0.081096557,-0.050436853,-0.58508539,-0.572949684,-0.566317094,-0.552802847,-0.536016415,-0.717220274,-0.701829506,-0.692382931,-0.676099071,-0.656676075,-0.13015117,-0.103360547,-0.081825347,-0.065893612,-0.035926859,0.504813172,0.516469111,0.52613754,0.531703846,0.540706783,-3.328575818,-2.984744634,-2.698726312,-2.522974174,-2.126624948,0.035296525,0.063813456,0.078649585,0.098360526,0.122349957,0.052617042,0.059151792,0.062326142,0.066962408,0.072715931,47,49,50,52,54
