"","t","Label_testingDiff","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","Covid_propSymptInfect.2.5.","Covid_propSymptInfect.50.","Covid_propSymptInfect.97.5.","Covid_propSymptInfect_vac.2.5.","Covid_propSymptInfect_vac.50.","Covid_propSymptInfect_vac.97.5.","Covid_propSymptInfect_unvac.2.5.","Covid_propSymptInfect_unvac.50.","Covid_propSymptInfect_unvac.97.5.","Covid_cumPropSymptInfect.2.5.","Covid_cumPropSymptInfect.50.","Covid_cumPropSymptInfect.97.5.","Covid_cumPropSymptInfect_vac.2.5.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.97.5.","Covid_cumPropSymptInfect_unvac.2.5.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.97.5.","NonCovid_propSymptInfect.2.5.","NonCovid_propSymptInfect.50.","NonCovid_propSymptInfect.97.5.","NonCovid_propSymptInfect_vac.2.5.","NonCovid_propSymptInfect_vac.50.","NonCovid_propSymptInfect_vac.97.5.","NonCovid_propSymptInfect_unvac.2.5.","NonCovid_propSymptInfect_unvac.50.","NonCovid_propSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_unvac.2.5.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_vac.2.5.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.97.5.","Covid_cumSymptExpInfect_tested_unvac.2.5.","Covid_cumSymptExpInfect_tested_unvac.50.","Covid_cumSymptExpInfect_tested_unvac.97.5.","Covid_cumSymptExpInfect_tested_vac.2.5.","Covid_cumSymptExpInfect_tested_vac.50.","Covid_cumSymptExpInfect_tested_vac.97.5.","CumProp_falseNeg_vac.2.5.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.97.5.","CumProp_falseNeg_unvac.2.5.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.97.5.","NonCovid_cumSymptInfect_tested_unvac.2.5.","NonCovid_cumSymptInfect_tested_unvac.50.","NonCovid_cumSymptInfect_tested_unvac.97.5.","NonCovid_cumSymptInfect_tested_vac.2.5.","NonCovid_cumSymptInfect_tested_vac.50.","NonCovid_cumSymptInfect_tested_vac.97.5.","NonCovid_cumPropSymptInfect_tested_unvac.2.5.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.97.5.","NonCovid_cumPropSymptInfect_tested_vac.2.5.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.97.5.","CumProp_misclass_vac.2.5.","CumProp_misclass_vac.50.","CumProp_misclass_vac.97.5.","CumProp_misclass_unvac.2.5.","CumProp_misclass_unvac.50.","CumProp_misclass_unvac.97.5.","Covid_cumPropSymptExpInfect_tested_unvac.2.5.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.97.5.","Covid_cumPropSymptExpInfect_tested_vac.2.5.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.97.5.","Avg_numContacts.2.5.","Avg_numContacts.50.","Avg_numContacts.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"137",136,"equal",0.161237409000829,0.188767443391344,0.216113967023592,0.199681103281577,0.224444679058259,0.246091448899942,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,1e-05,0,0,1.33333333333333e-05,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150826666666667,0.152033333333334,0.152969,0.149093,0.1519,0.15552,0.344257,0.35028,0.356473,0.403296333333333,0.406706666666667,0.410064333333333,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.101513232295253,0.105136074172255,0.109077321932535,0.108838946142087,0.115922400788422,0.121656918397404,7096.4,7213.5,7345.15,23719.65,23982,24239.55,0.283856,0.28854,0.293806,0.316262,0.31976,0.323194,0.161130038531796,0.16515019603324,0.168614376754188,0.174817985105295,0.181505194491423,0.188328808546635,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"138",137,"equal",0.160732246811567,0.188387737587461,0.216297904222839,0.199758044143636,0.224511091097349,0.245809665741569,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,1e-05,0,0,1.33333333333333e-05,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150958,0.152013333333333,0.153152,0.148544,0.15196,0.155126,0.344956,0.35076,0.357012,0.403897333333333,0.407386666666667,0.410712666666667,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.102319786063959,0.105862291312161,0.109977034605985,0.109934198777192,0.116762242976636,0.122443460317786,7131.075,7243.5,7375.575,23816.175,24079.5,24344.025,0.285243,0.28974,0.295023,0.317549,0.32106,0.324587,0.161852967068224,0.165948974870726,0.169332574770694,0.175861809764334,0.18233459922038,0.188985973829517,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"139",138,"equal",0.160995837739481,0.187866445534626,0.216124356809237,0.200102073575492,0.224299637485313,0.245511982256348,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,1e-05,0,0,1.33333333333333e-05,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150900666666667,0.15206,0.153123333333333,0.14863,0.15182,0.155298,0.345739,0.35144,0.357705,0.404766,0.408046666666667,0.411374,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.103221701620703,0.106575777583146,0.110749513658416,0.110851145327571,0.117624135635422,0.123593132643239,7163.875,7276,7406.575,23912.85,24173,24447.125,0.286555,0.29104,0.296263,0.318838,0.322306666666667,0.325961666666667,0.162626494919831,0.166573962349441,0.169999188925097,0.176733995884448,0.183074104526804,0.190077077740055,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"140",139,"equal",0.160442903784076,0.187569598999891,0.216065115290991,0.200068819286639,0.223931026132765,0.245698099912313,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,1e-05,0,0,1.33333333333333e-05,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150927333333333,0.15202,0.153169,0.148493,0.15194,0.155218,0.346356,0.35188,0.358341,0.405347666666667,0.40868,0.411979333333333,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.104079217285095,0.107321036097882,0.111593317595238,0.111796768577894,0.118638960810245,0.124231539154498,7195.6,7307,7435.925,24002.9,24269.5,24560.725,0.287824,0.29228,0.297437,0.320038666666667,0.323593333333334,0.327476333333333,0.163389964310859,0.167258400058795,0.170600580570305,0.17749593258678,0.183997199307392,0.190494530652855,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"141",140,"equal",0.158963353166646,0.187125312287508,0.215594199511511,0.20027449043359,0.224214433921586,0.245644285542195,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,1e-05,0,0,6.99999999999987e-06,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.151026666666667,0.152013333333333,0.153136,0.148592,0.15196,0.15492,0.346815,0.3523,0.358884,0.406018333333333,0.40926,0.412525333333333,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.104788468613415,0.108077805956321,0.112212782946392,0.112665857778421,0.119496696945958,0.125324956057028,7226.275,7338,7467.45,24099.8,24368.5,24645.525,0.289051,0.29352,0.298698,0.321330666666667,0.324913333333333,0.328607,0.164139186505472,0.167908485964044,0.171308538791507,0.178405246658994,0.184731254763775,0.191432292322237,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"142",141,"equal",0.158772177696984,0.18680293833691,0.215130449778043,0.200365393138282,0.224401332493929,0.245603873325973,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,1e-05,0,0,6.99999999999987e-06,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.151017666666667,0.152033333333334,0.153216,0.148352,0.1519,0.154947,0.347373,0.35286,0.359322,0.406485,0.409826666666666,0.413110666666667,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.105398130195077,0.108976262983342,0.113171091948161,0.113680735996232,0.120220816172439,0.126149442672016,7256.65,7364.5,7502.825,24199.7,24456,24747.725,0.290266,0.29458,0.300113,0.322662666666667,0.32608,0.329969666666667,0.164847087334756,0.168578063224644,0.171906992893609,0.179211563575605,0.185485891352806,0.192419581983569,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"143",142,"equal",0.158591790760306,0.186691336991222,0.214943837921466,0.200432428649021,0.224707678285337,0.245528357668413,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,0,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150972,0.152046666666666,0.153227333333333,0.148318,0.15186,0.155084,0.347773,0.35342,0.359827,0.407005,0.410406666666667,0.413646666666667,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.106232701764386,0.109823131277013,0.113863484427103,0.114824250920102,0.121218447107094,0.127021276331434,7287.225,7393,7535.4,24304.7,24559,24836,0.291489,0.29572,0.301416,0.324062666666667,0.327453333333333,0.331146666666667,0.16557152267766,0.169273672189152,0.172670090830375,0.179881689049854,0.186277715164661,0.192862516791879,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"144",143,"equal",0.15918505446332,0.186503131414855,0.214381188090991,0.200251062016093,0.224952719322954,0.245570601399901,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,5.24999999999992e-06,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150752333333333,0.152006666666667,0.153155666666667,0.148533,0.15198,0.155743,0.348316,0.3538,0.360292,0.407575,0.411066666666666,0.414152,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.107078203152111,0.110517041385766,0.114827091876957,0.115470151953273,0.122070002076725,0.127957209031923,7314.975,7425,7560.25,24399.45,24653,24940.325,0.292599,0.297,0.30241,0.325326,0.328706666666667,0.332537666666667,0.166293260233977,0.170007716669713,0.173374358330289,0.180500319259694,0.186876494822781,0.193563258938904,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"145",144,"equal",0.159050093128011,0.186411429722129,0.213993706415199,0.20006816025125,0.224368501153486,0.24563423689358,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,5.24999999999992e-06,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150706666666667,0.15198,0.153088333333333,0.148735,0.15206,0.15588,0.348773,0.35434,0.360713,0.408109666666667,0.411633333333334,0.414690333333333,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.107728294440324,0.111269749022677,0.115511434881821,0.116322257164898,0.122840199212346,0.129019453105068,7343.55,7457,7595.3,24480.7,24745,25036.1,0.293742,0.29828,0.303812,0.326409333333333,0.329933333333334,0.333814666666667,0.166924467364561,0.170740227124996,0.17407781540206,0.181259439107401,0.187507376241437,0.194426041582723,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"146",145,"equal",0.159337758806787,0.186190730923759,0.213307313185123,0.199760568014361,0.224242323447758,0.245567300951291,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,0,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150731333333333,0.151966666666667,0.153388666666667,0.147834,0.1521,0.155806,0.349478,0.35468,0.361206,0.408696333333333,0.412133333333333,0.415273333333333,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.108533304009779,0.111977646958303,0.116229589513155,0.117031377469895,0.123611063236334,0.129904683898317,7371.7,7489,7620.525,24568.85,24831,25118.775,0.294868,0.29956,0.304821,0.327584666666667,0.33108,0.334917,0.167627729884797,0.171311577098027,0.174746629514026,0.181865910357654,0.188110200924157,0.195219340775683,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"147",146,"equal",0.159417865476887,0.185936682849415,0.212874158558368,0.199628008313857,0.224566240496144,0.245395695107541,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,0,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150876,0.151933333333333,0.153244666666667,0.148266,0.1522,0.155372,0.349954,0.35516,0.361587,0.409142666666667,0.41266,0.415814333333333,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.109268578322536,0.112893949552993,0.116958008939956,0.118221501378291,0.124404445258911,0.130551818959914,7398.85,7517.5,7654.575,24664,24927.5,25200.725,0.295954,0.3007,0.306183,0.328853333333333,0.332366666666666,0.336009666666667,0.16822840212124,0.171981207703646,0.17544018012307,0.182561319177277,0.188706567186693,0.195961314724628,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"148",147,"equal",0.158929465440347,0.185666244176217,0.212608775160011,0.200001564974058,0.224656379846586,0.245269890878015,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,0,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150945333333333,0.151953333333333,0.153209,0.148373,0.15214,0.155164,0.350394,0.3557,0.361964,0.409721,0.413106666666667,0.416352,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.109981967314276,0.113575768435189,0.117771415174234,0.119004729076947,0.125192746831188,0.131294960613453,7429.9,7547.5,7683.575,24749.375,25013,25295.45,0.297196,0.3019,0.307343,0.329991666666667,0.333506666666667,0.337272666666667,0.168837933199428,0.172560778683164,0.17616369265536,0.183440496301326,0.189612327525686,0.19669913149841,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"149",148,"equal",0.159103471057256,0.18558297428471,0.212101781307481,0.200200600758957,0.224982810325064,0.245518277198831,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,0,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150959333333333,0.15206,0.153187333333333,0.148438,0.15182,0.155122,0.350752,0.35616,0.362362,0.410210666666667,0.4136,0.416834,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.110750258476419,0.114256550300592,0.118391217191432,0.119724264096296,0.125888982344122,0.131932384703592,7457.275,7578,7708.575,24841.275,25115.5,25380.5,0.298291,0.30312,0.308343,0.331217,0.334873333333333,0.338406666666667,0.169418566739656,0.173213994193851,0.176871119437845,0.184081307456878,0.190303036870066,0.19734289201242,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"150",149,"equal",0.159232395411697,0.184996515295408,0.211918031159348,0.200051394148543,0.224521104690756,0.245432007303854,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,0,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150706,0.152013333333333,0.153171,0.148487,0.15196,0.155882,0.351114,0.35666,0.362728,0.410672666666667,0.4141,0.41727,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.111519657502995,0.114987218339051,0.118903042290278,0.120386693398749,0.126616035710398,0.132785015997156,7492.175,7607,7737.775,24928.8,25194.5,25470.05,0.299687,0.30428,0.309511,0.332384,0.335926666666667,0.339600666666667,0.170067156050787,0.173755717458268,0.177207609340781,0.184865082644232,0.191143696027278,0.197801685762247,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"151",150,"equal",0.158820004298089,0.184717674674022,0.211779550995284,0.199932183753632,0.224475650882487,0.245232020765814,0.0858451351708827,0.0992020700369443,0.115242611177892,0.0867929151587642,0.0994059503328832,0.109115749960768,0,0,0,0,0,0,0,0,0,0.56994975,0.572825,0.5759055,0.554115,0.557326666666667,0.560553333333333,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150832333333333,0.152053333333333,0.153063,0.148811,0.15184,0.155503,0.351638,0.35706,0.36312,0.411252,0.4146,0.417766666666667,9216.75,9362,9463.625,25048.35,25288.5,25524.15,0.112254767105888,0.115804739252074,0.119499935808537,0.121237262880344,0.12743156744767,0.133684698728346,7520.225,7633,7770.4,25023.7,25285,25560.7,0.300809,0.30532,0.310816,0.333649333333333,0.337133333333334,0.340809333333333,0.170623775526203,0.174440463848492,0.177891820177208,0.185574461393411,0.191834315595668,0.198425488429888,0.36867,0.37448,0.378545,0.333978,0.33718,0.340322,6.0044895,6.00492,6.005521,47,50,53,100
"152",0,"highUnequal",0.770417865203346,1,1,-0.914450748397331,0.43977956155683,0.707856949940076,0.333333333333333,1,1,-0.925,0.444444444444444,0.702777777777778,5.225e-05,8e-05,8.775e-05,3.56666666666667e-05,6.66666666666667e-05,8e-05,4e-05,0.00012,0.00012,5.225e-05,8e-05,8.775e-05,3.56666666666667e-05,6.66666666666667e-05,8e-05,4e-05,0.00012,0.00012,0.152,0.152,0.152,0.150829,0.152033333333334,0.152713333333333,0.14986,0.1519,0.155513,0.14986,0.15188,0.155513,0.150826,0.152026666666667,0.152703,1,1,1.775,0,0,2,0,0,0,0,0,0,116.9,133,159.175,1143.675,1162.5,1213.7,0.004676,0.00532,0.006367,0.015249,0.0155,0.0161826666666667,0,0,0,0,0,0,4e-05,4e-05,7.1e-05,0,0,2.66666666666667e-05,6.0045405,6.00502,6.0053865,49,50.5,54.55,100
"153",1,"highUnequal",0.722256632674211,0.893289841565704,1,-1.00609713828762,0.438534798534799,0.815461403012117,0.116666666666667,0.666666666666667,1,-1,0.444444444444444,0.813888888888889,5.35e-05,8e-05,9e-05,2.66666666666667e-05,6.66666666666667e-05,8.86666666666666e-05,4e-05,0.00012,0.000146,5.35e-05,8e-05,9e-05,2.66666666666667e-05,6.66666666666667e-05,8.86666666666666e-05,4e-05,0.00012,0.000146,0.152,0.152,0.152,0.150947333333333,0.151986666666667,0.152730666666667,0.149808,0.15204,0.155158,0.149874,0.15212,0.155238,0.151026,0.15208,0.152782666666667,1,1,2,0,1,2.65,0,0,0,0,0,0,215.75,237,273.3,2137.8,2178,2231.7,0.00863,0.00948,0.010932,0.028504,0.02904,0.029756,0,0,0,0,0,0.00277777777777778,4e-05,4e-05,8e-05,0,1.33333333333333e-05,3.53333333333333e-05,6.004487,6.00498,6.005647,48,50,54.3,100
"154",2,"highUnequal",0.547362855878771,0.88124310412379,1,-1.00145199641947,0.390520618472172,0.835567280173746,-0.35,0.666666666666667,1,-1,0.388888888888889,0.833333333333333,5e-05,7e-05,0.0001005,2.66666666666667e-05,6.66666666666667e-05,0.000100333333333333,4e-05,0.00012,0.00016,5e-05,7e-05,0.0001005,2.66666666666667e-05,6.66666666666667e-05,0.000100333333333333,4e-05,0.00012,0.00016,0.152,0.152,0.152,0.150779333333333,0.152046666666666,0.152849,0.149453,0.15186,0.155662,0.149748,0.1523,0.156083,0.151259333333333,0.15246,0.153260666666667,1,1,2,0,1.5,4.05,0,0,0,0,0,0,314.475,348,386.05,2951.65,2993,3066.95,0.012579,0.01392,0.015442,0.0393553333333333,0.0399066666666666,0.0408926666666667,0,0,0.00033255791121824,0,0,0.00156716417910447,4e-05,4e-05,8e-05,0,2e-05,5.4e-05,6.0044895,6.0049,6.0055995,48,51,54.05,100
"155",3,"highUnequal",0.487779273549136,0.755937755937756,1,-1.46776756009629,0.230844736994053,0.804519217272447,-0.466666666666667,0.333333333333333,1,-1.46666666666667,0.222222222222222,0.8,4.6e-05,8e-05,0.00011,2.66666666666667e-05,6.66666666666667e-05,0.000112,4e-05,8e-05,0.00016,5e-05,8e-05,0.00011,2.66666666666667e-05,6.66666666666667e-05,0.000112,4e-05,8e-05,0.00016,0.152,0.152,0.152,0.150834666666667,0.15204,0.15332,0.14804,0.15188,0.155496,0.149544,0.15388,0.157064,0.152397333333333,0.153626666666667,0.154949333333333,1,1,2,0,2,4.4,0,0,0,0,0,0,410.4,446,484.6,3633.6,3701,3794,0.016416,0.01784,0.019384,0.048448,0.0493466666666667,0.0505866666666667,0,0,0.000385173364282605,0,0,0.00227797541034762,4e-05,4e-05,8e-05,0,2.66666666666667e-05,5.86666666666666e-05,6.004492,6.0049,6.005552,48,50,53.8,100
"156",4,"highUnequal",0.369181311830697,0.736132935530855,1,-1.40627002116596,0.18425499826475,0.762246911916933,-0.725,0.333333333333333,1,-1.39166666666666,0.194444444444444,0.764583333333333,4.825e-05,8e-05,0.00013,3.76666666666667e-05,8e-05,0.000124666666666667,4e-05,8e-05,0.00016,5.825e-05,8e-05,0.00013175,3.76666666666667e-05,8e-05,0.000124666666666667,4e-05,8e-05,0.000167,0.152,0.152,0.152,0.150513,0.15194,0.153265,0.148205,0.15218,0.156461,0.153065,0.15676,0.160256,0.155084,0.156286666666666,0.157903666666667,1,1,2,0,3,5.175,0,0,0,0,0,0,485.8,537,568.625,4217.075,4306.5,4430.4,0.019432,0.02148,0.022745,0.0562276666666666,0.05742,0.059072,0,0,0.00046336790522837,0,0,0.00189543882819502,4e-05,4e-05,8e-05,0,4e-05,6.9e-05,6.0044695,6.0049,6.005483,47,50,53.35,100
"157",5,"highUnequal",0.0895448159607298,0.625077081192189,0.893934358122143,-2.05390156251719,0.0741448766473505,0.742054791620325,-1.35833333333333,0,0.691666666666666,-2,0.0555555555555555,0.740833333333333,5.925e-05,9.5e-05,0.0001515,3.9e-05,9.33333333333333e-05,0.000148666666666667,4e-05,0.00012,0.000203,6e-05,1e-04,0.0001515,3.9e-05,1e-04,0.000148666666666667,4e-05,0.00012,0.00024,0.152,0.152,0.152,0.150580666666667,0.15194,0.153338666666667,0.147984,0.15218,0.156258,0.158892,0.16208,0.165736,0.160791666666667,0.16214,0.163919666666667,1,1,2,0.925,3,7.075,0,0,0,0,0,0,563.1,616,651.5,4733.475,4852,4936.1,0.022524,0.02464,0.02606,0.063113,0.0646933333333334,0.0658146666666667,0,0,0.000409721396013037,0,0,0.00165119465357517,4e-05,4e-05,8e-05,1.23333333333333e-05,4e-05,9.43333333333333e-05,6.0044755,6.00491,6.005447,46.925,50,53.15,100
"158",6,"highUnequal",-0.0630336088018563,0.604716971156736,0.991328257191201,-2.6452558454487,0.0167437538657862,0.738952212481343,-1.66666666666667,0,0.974999999999999,-2.64166666666667,0,0.733333333333333,5.075e-05,0.00011,0.0001785,4e-05,0.00012,0.000173333333333333,4e-05,0.00012,2e-04,6.075e-05,0.00012,0.00017925,4.1e-05,0.00012,0.000173333333333333,4e-05,0.00012,0.000237,0.152,0.152,0.152,0.150772,0.151986666666666,0.153343,0.147971,0.15204,0.155684,0.167968,0.1712,0.175087,0.170190333333333,0.171453333333334,0.173301666666667,1,1,2,0.0750000000000002,3,8,0,0,0,0,0,0,639.375,695,741.775,5240.975,5338.5,5456.175,0.025575,0.0278,0.029671,0.0698796666666667,0.07118,0.072749,0,0,0.000375769881533067,0,0,0.00144717800289436,4e-05,4e-05,8e-05,1e-06,4e-05,0.000106666666666667,6.0044815,6.00491,6.0054185,46.075,50,53,100
"159",7,"highUnequal",-0.164429780185126,0.465118241700215,0.92706177892698,-2.84955355142312,0.011185667694505,0.589191366939946,-1.94166666666667,-0.333333333333333,0.804166666666666,-2.80416666666666,0.0083333333333334,0.592222222222222,7e-05,0.00014,0.00022,5.56666666666666e-05,0.00014,0.000259666666666667,4e-05,0.00012,0.00028,9.175e-05,0.00015,0.00022825,8e-05,0.000153333333333334,0.000270666666666666,4e-05,0.00012,0.000313,0.152,0.152,0.152,0.150606,0.1519,0.153075666666667,0.148773,0.1523,0.156182,0.18125,0.1849,0.188932,0.183483,0.184646666666667,0.186306,1,1,2,1,4,9,0,0,0.000139428764576643,0,0,0,705.225,769,821.125,5730.625,5841.5,5952.125,0.028209,0.03076,0.032845,0.0764083333333333,0.0778866666666667,0.0793616666666666,0,0.000169147501456509,0.000517080896447472,0,0,0.00134453601741372,4e-05,4e-05,8e-05,1.33333333333333e-05,5.33333333333333e-05,0.00012,6.0044835,6.00495,6.00542,46.175,50,53,100
