"","V1","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"170862",771,771,6555,9752,16307,0.2622,0.130026666666667,0.16307,9841,14734,2771,4064,6835,0.11084,0.0541866666666667,0.06835,3722,11478,15200,0.14888,0.15304,0.152,986,1509,401,598,4180,16293,4920,7313,12233,0.1968,0.0975066666666667,0.12233,10974,43968,14551,49389,63940,0.58204,0.65852,0.6394,1076,3744,4820,0.04304,0.04992,0.0482,4599,28849,33448,0.18396,0.384653333333333,0.33448,5675,32593,141,577,0.0248458149779736,0.0177031878010616,44,108,0.00775330396475771,0.00331359494369957,185,685,0.0325991189427313,0.0210167827447611,0.504539295392954,0.562081715802884,0.62901297950616,-0.159851301115242,0.445302492235884,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",68,TRUE,"highUnequal",0.659851301115242,0.0546975077641162,0.664390596508196,0.116779223567,0.651483420593368,0.0521184937298717,0.657560328343916,0.160367307550317,0.12233,0.2076,0.33995,68,77,0.5,0.2,0.1,51,5773830,6.00516
"171213",69,69,5577,8584,14161,0.22308,0.114453333333333,0.14161,8201,12577,2232,3362,5594,0.08928,0.0448266666666667,0.05594,3865,11335,15200,0.1546,0.151133333333333,0.152,861,1223,351,501,4543,16949,3980,5969,9949,0.1592,0.0795866666666667,0.09949,12252,45468,15298,50303,65601,0.61192,0.670706666666667,0.65601,1980,3046,5026,0.0792,0.0406133333333333,0.05026,8955,29142,38097,0.3582,0.38856,0.38097,10935,32188,308,445,0.0281664380429813,0.0138250279607307,48,83,0.00438957475994513,0.0025786007207655,356,528,0.0325560128029264,0.0164036286814962,0.500083752093802,0.543900835309881,0.595871346704491,0.487205387205387,0.527272415320593,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",68,TRUE,"equal",0.0127946127946128,-0.0272724153205932,0.0128783648884152,0.0166284199892882,0.00228204533147669,-0.0795285320061414,0.00935299940084133,0.0248168473146122,0.09949,0.20274,0.34277,68,79,0.5,0.2,0.1,52,950822989,6.0047
"171564",420,420,5577,8584,14161,0.22308,0.114453333333333,0.14161,8201,12577,2232,3362,5594,0.08928,0.0448266666666667,0.05594,3865,11335,15200,0.1546,0.151133333333333,0.152,861,1223,351,501,4543,16949,3980,5969,9949,0.1592,0.0795866666666667,0.09949,12252,45468,15298,50303,65601,0.61192,0.670706666666667,0.65601,1168,3046,4214,0.04672,0.0406133333333333,0.04214,5741,29142,34883,0.22964,0.38856,0.34883,6909,32188,179,445,0.0259082356346794,0.0138250279607307,45,83,0.00651324359531046,0.0025786007207655,224,528,0.0324214792299899,0.0164036286814962,0.500083752093802,0.543900835309881,0.595871346704491,0.130707762557078,0.486245960967694,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",68,TRUE,"modUnequal",0.369292237442922,0.0137540390323057,0.369375989536725,0.0576548743421871,0.379095586244246,0.00223020236795179,0.386166540313611,0.106575581688705,0.09949,0.20274,0.34277,68,79,0.5,0.2,0.1,52,950822989,6.0047
"171915",771,771,5577,8584,14161,0.22308,0.114453333333333,0.14161,8201,12577,2232,3362,5594,0.08928,0.0448266666666667,0.05594,3865,11335,15200,0.1546,0.151133333333333,0.152,861,1223,351,501,4543,16949,3980,5969,9949,0.1592,0.0795866666666667,0.09949,12252,45468,15298,50303,65601,0.61192,0.670706666666667,0.65601,813,3046,3859,0.03252,0.0406133333333333,0.03859,4688,29142,33830,0.18752,0.38856,0.3383,5501,32188,108,445,0.0196327940374477,0.0138250279607307,32,83,0.00581712415924377,0.0025786007207655,140,528,0.0254499181966915,0.0164036286814962,0.500083752093802,0.543900835309881,0.595871346704491,-0.248872488724887,0.397291102826614,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",68,TRUE,"highUnequal",0.748872488724887,0.102708897173386,0.74895624081869,0.146609732483267,0.729734848484848,0.0908102800127557,0.736805802554213,0.195155659333509,0.09949,0.20274,0.34277,68,79,0.5,0.2,0.1,52,950822989,6.0047
"172269",72,72,5389,7944,13333,0.21556,0.10592,0.13333,7743,11492,2139,3170,5309,0.08556,0.0422666666666667,0.05309,3678,11522,15200,0.14712,0.153626666666667,0.152,801,1281,312,499,4475,16440,3664,5435,9099,0.14656,0.0724666666666667,0.09099,12779,47061,15872,51527,67399,0.63488,0.687026666666667,0.67399,1843,2817,4660,0.07372,0.03756,0.0466,9576,29999,39575,0.38304,0.399986666666667,0.39575,11419,32816,256,472,0.0224187757246694,0.0143832276938079,32,62,0.00280234696558368,0.00188932228181375,288,534,0.0252211226902531,0.0162725499756216,0.505549490538574,0.543079250518849,0.597208958984665,0.490504612045578,0.512090952859941,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",71,TRUE,"equal",0.00949538795442217,-0.0120909528599408,0.0150448784929957,0.0309882976589079,-0.0018691588785047,-0.0695395785323853,0.0026386683487718,0.0293984906045308,0.09099,0.20225,0.34129,71,83,0.5,0.2,0.1,53,751910958,6.00482
"172620",423,423,5389,7944,13333,0.21556,0.10592,0.13333,7743,11492,2139,3170,5309,0.08556,0.0422666666666667,0.05309,3678,11522,15200,0.14712,0.153626666666667,0.152,801,1281,312,499,4475,16440,3664,5435,9099,0.14656,0.0724666666666667,0.09099,12779,47061,15872,51527,67399,0.63488,0.687026666666667,0.67399,1030,2817,3847,0.0412,0.03756,0.03847,6060,29999,36059,0.2424,0.399986666666667,0.36059,7090,32816,158,472,0.0222849083215797,0.0143832276938079,32,62,0.00451339915373766,0.00188932228181375,190,534,0.0267983074753173,0.0162725499756216,0.505549490538574,0.543079250518849,0.597208958984665,0.0883495145631067,0.447521389871572,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",71,TRUE,"modUnequal",0.411650485436893,0.0524786101284281,0.417199975975467,0.0955578606472768,0.385014528850145,0.0153502984960309,0.389522356077422,0.114288367632947,0.09099,0.20225,0.34129,71,83,0.5,0.2,0.1,53,751910958,6.00482
"172971",774,774,5389,7944,13333,0.21556,0.10592,0.13333,7743,11492,2139,3170,5309,0.08556,0.0422666666666667,0.05309,3678,11522,15200,0.14712,0.153626666666667,0.152,801,1281,312,499,4475,16440,3664,5435,9099,0.14656,0.0724666666666667,0.09099,12779,47061,15872,51527,67399,0.63488,0.687026666666667,0.67399,817,2817,3634,0.03268,0.03756,0.03634,4871,29999,34870,0.19484,0.399986666666667,0.3487,5688,32816,117,472,0.0205696202531646,0.0143832276938079,24,62,0.00421940928270042,0.00188932228181375,141,534,0.024789029535865,0.0162725499756216,0.505549490538574,0.543079250518849,0.597208958984665,-0.149326805385557,0.440144251238403,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",71,TRUE,"highUnequal",0.649326805385557,0.0598557487615968,0.654876295924131,0.102934999280445,0.615062761506276,0.0423174912379554,0.619570588733553,0.141255560374872,0.09099,0.20225,0.34129,71,83,0.5,0.2,0.1,53,751910958,6.00482
"173320",70,70,6361,9448,15809,0.25444,0.125973333333333,0.15809,9410,14114,2643,3925,6568,0.10572,0.0523333333333333,0.06568,3699,11501,15200,0.14796,0.153346666666667,0.152,936,1501,380,632,4204,16213,4594,6966,11560,0.18376,0.09288,0.1156,11382,44667,14861,49969,64830,0.59444,0.666253333333333,0.6483,2285,3508,5793,0.0914,0.0467733333333333,0.05793,8883,29084,37967,0.35532,0.387786666666667,0.37967,11168,32592,317,523,0.028384670487106,0.016046882670594,47,85,0.00420845272206304,0.00260800196367207,364,608,0.0325931232091691,0.0186548846342661,0.494558119286025,0.54903809626226,0.61361142546266,0.488256746900073,0.531101431994913,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",69,TRUE,"equal",0.0117432530999271,-0.0311014319949128,0.0063013723859523,0.0179366642673471,0.0042515016771979,-0.0750463904052949,0.00482905943297351,0.026239267974093,0.1156,0.20186,0.34291,69,78,0.5,0.2,0.1,54,965910353,6.00538
"173671",421,421,6361,9448,15809,0.25444,0.125973333333333,0.15809,9410,14114,2643,3925,6568,0.10572,0.0523333333333333,0.06568,3699,11501,15200,0.14796,0.153346666666667,0.152,936,1501,380,632,4204,16213,4594,6966,11560,0.18376,0.09288,0.1156,11382,44667,14861,49969,64830,0.59444,0.666253333333333,0.6483,1261,3508,4769,0.05044,0.0467733333333333,0.04769,5690,29084,34774,0.2276,0.387786666666667,0.34774,6951,32592,199,523,0.0286289742483096,0.016046882670594,31,85,0.00445978995827938,0.00260800196367207,230,608,0.033088764206589,0.0186548846342661,0.494558119286025,0.54903809626226,0.61361142546266,0.0726936293946603,0.455744748100909,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",69,TRUE,"modUnequal",0.42730637060534,0.0442552518990905,0.421864489891365,0.0932933481613504,0.39665695658205,0.00773520706362041,0.397234514337826,0.109020865443008,0.1156,0.20186,0.34291,69,78,0.5,0.2,0.1,54,965910353,6.00538
"174022",772,772,6361,9448,15809,0.25444,0.125973333333333,0.15809,9410,14114,2643,3925,6568,0.10572,0.0523333333333333,0.06568,3699,11501,15200,0.14796,0.153346666666667,0.152,936,1501,380,632,4204,16213,4594,6966,11560,0.18376,0.09288,0.1156,11382,44667,14861,49969,64830,0.59444,0.666253333333333,0.6483,953,3508,4461,0.03812,0.0467733333333333,0.04461,4587,29084,33671,0.18348,0.387786666666667,0.33671,5540,32592,139,523,0.0250902527075812,0.016046882670594,49,85,0.00884476534296029,0.00260800196367207,188,608,0.0339350180505415,0.0186548846342661,0.494558119286025,0.54903809626226,0.61361142546266,-0.227002448408534,0.419447782541953,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",69,TRUE,"highUnequal",0.727002448408534,0.0805522174580471,0.72156056769456,0.129590313720307,0.699703043801039,0.0647655585808583,0.700280601556815,0.166051216960246,0.1156,0.20186,0.34291,69,78,0.5,0.2,0.1,54,965910353,6.00538
"174373",70,70,5575,8515,14090,0.223,0.113533333333333,0.1409,8213,12446,2200,3466,5666,0.088,0.0462133333333333,0.05666,3777,11423,15200,0.15108,0.152306666666667,0.152,884,1307,376,557,4534,16703,3902,5977,9879,0.15608,0.0796933333333333,0.09879,12252,45842,15428,50598,66026,0.61712,0.67464,0.66026,2028,3048,5076,0.08112,0.04064,0.05076,9141,29467,38608,0.36564,0.392893333333333,0.38608,11169,32515,329,498,0.0294565314710359,0.0153160079963094,48,67,0.0042976094547408,0.00206058742119022,377,565,0.0337541409257767,0.0173765954174996,0.489407141636767,0.532940435264559,0.590607933728917,0.499013806706114,0.53376508030345,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",69,TRUE,"equal",0.000986193293885607,-0.0337650803034504,-0.00960666506934693,-0.000824645038891569,-0.00066307824323264,-0.0770086698266528,-0.00774368826501914,0.0113498856500794,0.09879,0.20059,0.33987,69,80,0.5,0.2,0.1,55,316165119,6.00512
"174724",421,421,5575,8515,14090,0.223,0.113533333333333,0.1409,8213,12446,2200,3466,5666,0.088,0.0462133333333333,0.05666,3777,11423,15200,0.15108,0.152306666666667,0.152,884,1307,376,557,4534,16703,3902,5977,9879,0.15608,0.0796933333333333,0.09879,12252,45842,15428,50598,66026,0.61712,0.67464,0.66026,1111,3048,4159,0.04444,0.04064,0.04159,5727,29467,35194,0.22908,0.392893333333333,0.35194,6838,32515,161,498,0.0235448961684703,0.0153160079963094,40,67,0.00584966364434045,0.00206058742119022,201,565,0.0293945598128108,0.0173765954174996,0.489407141636767,0.532940435264559,0.590607933728917,0.0855085508550855,0.466797516280627,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",69,TRUE,"modUnequal",0.414491449144915,0.0332024837193734,0.403898590781682,0.0661429189839322,0.409879175550817,0.0172521562716457,0.402798565529031,0.105610711748378,0.09879,0.20059,0.33987,69,80,0.5,0.2,0.1,55,316165119,6.00512
"175075",772,772,5575,8515,14090,0.223,0.113533333333333,0.1409,8213,12446,2200,3466,5666,0.088,0.0462133333333333,0.05666,3777,11423,15200,0.15108,0.152306666666667,0.152,884,1307,376,557,4534,16703,3902,5977,9879,0.15608,0.0796933333333333,0.09879,12252,45842,15428,50598,66026,0.61712,0.67464,0.66026,772,3048,3820,0.03088,0.04064,0.0382,4688,29467,34155,0.18752,0.392893333333333,0.34155,5460,32515,114,498,0.0208791208791209,0.0153160079963094,42,67,0.00769230769230769,0.00206058742119022,156,565,0.0285714285714286,0.0173765954174996,0.489407141636767,0.532940435264559,0.590607933728917,-0.316062176165803,0.371870280463031,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",69,TRUE,"highUnequal",0.816062176165803,0.128129719536969,0.805469317802571,0.161070154801527,0.736908212560386,0.0926731154329159,0.7298276025386,0.181031670909648,0.09879,0.20059,0.33987,69,80,0.5,0.2,0.1,55,316165119,6.00512
"175421",65,65,5916,8959,14875,0.23664,0.119453333333333,0.14875,8706,13188,2472,3667,6139,0.09888,0.0488933333333333,0.06139,3853,11347,15200,0.15412,0.151293333333333,0.152,907,1391,359,582,4740,18064,4280,6331,10611,0.1712,0.0844133333333333,0.10611,11548,43744,14681,48567,63248,0.58724,0.64756,0.63248,2186,3282,5468,0.08744,0.04376,0.05468,8626,27805,36431,0.34504,0.370733333333333,0.36431,10812,31087,347,526,0.032093969663337,0.0169202560555859,41,70,0.0037920828708842,0.0022517451024544,388,596,0.0358860525342212,0.0191720011580403,0.506931464174455,0.552860635341601,0.609503786687541,0.499542543458371,0.534226288063864,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",64,TRUE,"equal",0.000457456541628543,-0.034226288063864,0.00738892071608332,0.0186343472777366,-0.00149755277960406,-0.0816655603734786,-0.00229252853284356,0.0184862643714729,0.10611,0.20985,0.34171,64,75,0.5,0.2,0.1,56,976845947,6.00474
"175772",416,416,5916,8959,14875,0.23664,0.119453333333333,0.14875,8706,13188,2472,3667,6139,0.09888,0.0488933333333333,0.06139,3853,11347,15200,0.15412,0.151293333333333,0.152,907,1391,359,582,4740,18064,4280,6331,10611,0.1712,0.0844133333333333,0.10611,11548,43744,14681,48567,63248,0.58724,0.64756,0.63248,1193,3282,4475,0.04772,0.04376,0.04475,5402,27805,33207,0.21608,0.370733333333333,0.33207,6595,31087,175,526,0.0265352539802881,0.0169202560555859,36,70,0.00545868081880212,0.0022517451024544,211,596,0.0319939347990902,0.0191720011580403,0.506931464174455,0.552860635341601,0.609503786687541,0.082984073763621,0.465522024794578,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",64,TRUE,"modUnequal",0.417015926236379,0.034477975205422,0.423947390410834,0.0873386105470225,0.397304404996713,0.00266660761484394,0.396509429243473,0.102818432359795,0.10611,0.20985,0.34171,64,75,0.5,0.2,0.1,56,976845947,6.00474
"176123",767,767,5916,8959,14875,0.23664,0.119453333333333,0.14875,8706,13188,2472,3667,6139,0.09888,0.0488933333333333,0.06139,3853,11347,15200,0.15412,0.151293333333333,0.152,907,1391,359,582,4740,18064,4280,6331,10611,0.1712,0.0844133333333333,0.10611,11548,43744,14681,48567,63248,0.58724,0.64756,0.63248,855,3282,4137,0.0342,0.04376,0.04137,4403,27805,32208,0.17612,0.370733333333333,0.32208,5258,31087,131,526,0.0249144161278053,0.0169202560555859,30,70,0.00570559147965006,0.0022517451024544,161,596,0.0306200076074553,0.0191720011580403,0.506931464174455,0.552860635341601,0.609503786687541,-0.27953216374269,0.392147442874404,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",64,TRUE,"highUnequal",0.77953216374269,0.107852557125596,0.786463627917145,0.160713192467197,0.741630276564774,0.0892965614976791,0.740835300811535,0.189448386242631,0.10611,0.20985,0.34171,64,75,0.5,0.2,0.1,56,976845947,6.00474
"176476",67,67,5467,8299,13766,0.21868,0.110653333333333,0.13766,8009,12144,2184,3445,5629,0.08736,0.0459333333333333,0.05629,3805,11395,15200,0.1522,0.151933333333333,0.152,772,1269,313,536,4758,17748,3858,5996,9854,0.15432,0.0799466666666667,0.09854,12229,45102,15175,49515,64690,0.607,0.6602,0.6469,1925,3015,4940,0.077,0.0402,0.0494,8908,28652,37560,0.35632,0.382026666666667,0.3756,10833,31667,272,423,0.0251084648758423,0.0133577541289039,53,67,0.00489245822948398,0.0021157672024505,325,490,0.0300009231053263,0.0154735213313544,0.48194228443062,0.523688225763991,0.578599986450849,0.477922077922078,0.513052827390395,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",66,TRUE,"equal",0.022077922077922,-0.0130528273903955,0.0040202065085424,0.0106353983735951,0.000589205750648025,-0.0729870410230395,-0.0030326173034072,0.0174517068519753,0.09854,0.19989,0.34385,66,77,0.5,0.2,0.1,57,77603231,6.00486
"176827",418,418,5467,8299,13766,0.21868,0.110653333333333,0.13766,8009,12144,2184,3445,5629,0.08736,0.0459333333333333,0.05629,3805,11395,15200,0.1522,0.151933333333333,0.152,772,1269,313,536,4758,17748,3858,5996,9854,0.15432,0.0799466666666667,0.09854,12229,45102,15175,49515,64690,0.607,0.6602,0.6469,1030,3015,4045,0.0412,0.0402,0.04045,5645,28652,34297,0.2258,0.382026666666667,0.34297,6675,31667,139,423,0.0208239700374532,0.0133577541289039,27,67,0.00404494382022472,0.0021157672024505,166,490,0.0248689138576779,0.0154735213313544,0.48194228443062,0.523688225763991,0.578599986450849,0.0242718446601942,0.423287857368435,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",66,TRUE,"modUnequal",0.475728155339806,0.0767121426315654,0.457670439770426,0.100400368395556,0.422275293095962,0.0304464059521289,0.418653470041907,0.120885153827144,0.09854,0.19989,0.34385,66,77,0.5,0.2,0.1,57,77603231,6.00486
"177178",769,769,5467,8299,13766,0.21868,0.110653333333333,0.13766,8009,12144,2184,3445,5629,0.08736,0.0459333333333333,0.05629,3805,11395,15200,0.1522,0.151933333333333,0.152,772,1269,313,536,4758,17748,3858,5996,9854,0.15432,0.0799466666666667,0.09854,12229,45102,15175,49515,64690,0.607,0.6602,0.6469,813,3015,3828,0.03252,0.0402,0.03828,4560,28652,33212,0.1824,0.382026666666667,0.33212,5373,31667,96,423,0.0178671133445003,0.0133577541289039,35,67,0.00651405174018239,0.0021157672024505,131,490,0.0243811650846827,0.0154735213313544,0.48194228443062,0.523688225763991,0.578599986450849,-0.236162361623616,0.409789853866708,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",66,TRUE,"highUnequal",0.736162361623616,0.0902101461332916,0.718104646054237,0.113898371897282,0.697294250281849,0.071332505328744,0.693672427227794,0.161771253203759,0.09854,0.19989,0.34385,66,77,0.5,0.2,0.1,57,77603231,6.00486
"177526",64,64,5062,7573,12635,0.20248,0.100973333333333,0.12635,7148,10801,2038,3002,5040,0.08152,0.0400266666666667,0.0504,3839,11361,15200,0.15356,0.15148,0.152,781,1153,320,469,5295,19127,3392,5092,8484,0.13568,0.0678933333333333,0.08484,12553,45066,15195,49078,64273,0.6078,0.654373333333333,0.64273,1677,2531,4208,0.06708,0.0337466666666667,0.04208,8811,28103,36914,0.35244,0.374706666666667,0.36914,10488,30634,260,414,0.024790236460717,0.0135143957694065,36,62,0.0034324942791762,0.00202389501860678,296,476,0.0282227307398932,0.0155382907880133,0.499606918238994,0.535221104525949,0.581850994851157,0.496919101570264,0.526814312059453,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",63,TRUE,"equal",0.00308089842973569,-0.0268143120594526,0.00268781666872941,0.00840679246649634,0.00424186333487586,-0.0749629963523655,-0.00249503034469289,0.0148249560408502,0.08484,0.20575,0.34367,63,76,0.5,0.2,0.1,58,577711405,6.00474
"177877",415,415,5062,7573,12635,0.20248,0.100973333333333,0.12635,7148,10801,2038,3002,5040,0.08152,0.0400266666666667,0.0504,3839,11361,15200,0.15356,0.15148,0.152,781,1153,320,469,5295,19127,3392,5092,8484,0.13568,0.0678933333333333,0.08484,12553,45066,15195,49078,64273,0.6078,0.654373333333333,0.64273,980,2531,3511,0.0392,0.0337466666666667,0.03511,5584,28103,33687,0.22336,0.374706666666667,0.33687,6564,30634,145,414,0.0220901889092017,0.0135143957694065,51,62,0.00776965265082267,0.00202389501860678,196,476,0.0298598415600244,0.0155382907880133,0.499606918238994,0.535221104525949,0.581850994851157,0.139115646258503,0.486832911294967,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",63,TRUE,"modUnequal",0.360884353741497,0.0131670887050332,0.36049127198049,0.0483881932309822,0.370340788072418,-0.0015181328668028,0.363603894392849,0.0882698195264129,0.08484,0.20575,0.34367,63,76,0.5,0.2,0.1,58,577711405,6.00474
"178228",766,766,5062,7573,12635,0.20248,0.100973333333333,0.12635,7148,10801,2038,3002,5040,0.08152,0.0400266666666667,0.0504,3839,11361,15200,0.15356,0.15148,0.152,781,1153,320,469,5295,19127,3392,5092,8484,0.13568,0.0678933333333333,0.08484,12553,45066,15195,49078,64273,0.6078,0.654373333333333,0.64273,689,2531,3220,0.02756,0.0337466666666667,0.0322,4499,28103,32602,0.17996,0.374706666666667,0.32602,5188,30634,97,414,0.0186969930609098,0.0135143957694065,28,62,0.0053970701619121,0.00202389501860678,125,476,0.0240940632228219,0.0155382907880133,0.499606918238994,0.535221104525949,0.581850994851157,-0.22447992259313,0.411920239289774,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",63,TRUE,"highUnequal",0.72447992259313,0.0880797607102258,0.724086840832124,0.123300865236175,0.751771012827877,0.108453480926507,0.745034119148308,0.198241433319723,0.08484,0.20575,0.34367,63,76,0.5,0.2,0.1,58,577711405,6.00474
"178584",69,69,5395,7804,13199,0.2158,0.104053333333333,0.13199,7836,11450,2207,3140,5347,0.08828,0.0418666666666667,0.05347,3774,11426,15200,0.15096,0.152346666666667,0.152,828,1183,340,460,4657,17176,3810,5510,9320,0.1524,0.0734666666666667,0.0932,12503,46368,15420,50738,66158,0.6168,0.676506666666667,0.66158,1890,2794,4684,0.0756,0.0372533333333333,0.04684,9193,29415,38608,0.36772,0.3922,0.38608,11083,32209,270,435,0.0243616349363891,0.0135055419292744,34,79,0.00306776143643418,0.00245273060324754,304,514,0.0274293963728232,0.015958272532522,0.517935258092738,0.560481001209549,0.610037819095077,0.507231040564374,0.537988266793298,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",68,TRUE,"equal",-0.00723104056437385,-0.0379882667932983,0.0107042175283646,0.0224927344162504,-0.00754730874015164,-0.0873406033831756,0.00910768386627692,0.0340391408251934,0.0932,0.20987,0.34231,68,81,0.5,0.2,0.1,59,964992599,6.0048
"178935",420,420,5395,7804,13199,0.2158,0.104053333333333,0.13199,7836,11450,2207,3140,5347,0.08828,0.0418666666666667,0.05347,3774,11426,15200,0.15096,0.152346666666667,0.152,828,1183,340,460,4657,17176,3810,5510,9320,0.1524,0.0734666666666667,0.0932,12503,46368,15420,50738,66158,0.6168,0.676506666666667,0.66158,1097,2794,3891,0.04388,0.0372533333333333,0.03891,5823,29415,35238,0.23292,0.3922,0.35238,6920,32209,144,435,0.0208092485549133,0.0135055419292744,28,79,0.00404624277456647,0.00245273060324754,172,514,0.0248554913294798,0.015958272532522,0.517935258092738,0.560481001209549,0.610037819095077,0.151017927681556,0.495805955419653,"VE Susc.= 0.5","VE Infect.= 0.2","VE Susc.= 0.5 VE Infect.= 0.2",68,TRUE,"modUnequal",0.348982072318444,0.00419404458034689,0.366917330411183,0.0646750457898956,0.356118791602662,-0.00806136649756983,0.372773784209091,0.113318377710799,0.0932,0.20987,0.34231,68,81,0.5,0.2,0.1,59,964992599,6.0048
